model,policy,checkpoint,repeat,repeat_type,speaker,fold,uar_percent,query_records,minimum_class_support
cnn,U,last,1,panel_draw,1058,4,50.0,72,12
cnn,U,last,1,panel_draw,1059,2,36.11111111111111,72,12
cnn,U,last,1,panel_draw,1060,2,36.111111111111114,72,12
cnn,U,last,1,panel_draw,1061,0,41.66666666666667,72,12
cnn,U,last,1,panel_draw,1062,4,48.61111111111111,72,12
cnn,U,last,1,panel_draw,1063,2,54.166666666666664,72,12
cnn,U,last,1,panel_draw,1064,1,43.05555555555555,72,12
cnn,U,last,1,panel_draw,1065,1,50.0,72,12
cnn,U,last,1,panel_draw,1066,4,47.222222222222214,72,12
cnn,U,last,1,panel_draw,1067,4,33.33333333333333,72,12
cnn,U,last,1,panel_draw,1068,0,48.61111111111111,72,12
cnn,U,last,1,panel_draw,1069,4,41.66666666666667,72,12
cnn,U,last,1,panel_draw,1070,2,36.111111111111114,72,12
cnn,U,last,1,panel_draw,1071,2,37.5,72,12
cnn,U,last,1,panel_draw,1072,3,43.05555555555556,72,12
cnn,U,last,1,panel_draw,1073,4,38.88888888888889,72,12
cnn,U,last,1,panel_draw,1074,4,33.33333333333333,72,12
cnn,U,last,1,panel_draw,1075,1,33.33333333333333,72,12
cnn,U,last,1,panel_draw,1076,4,41.66666666666667,70,11
cnn,U,last,1,panel_draw,1077,3,34.722222222222214,72,12
cnn,U,last,1,panel_draw,1078,1,50.000000000000014,72,12
cnn,U,last,1,panel_draw,1079,2,45.83333333333333,72,12
cnn,U,last,1,panel_draw,1080,3,54.166666666666664,72,12
cnn,U,last,1,panel_draw,1081,2,45.83333333333333,72,12
cnn,U,last,1,panel_draw,1082,2,23.611111111111114,72,12
cnn,U,last,1,panel_draw,1083,2,43.05555555555556,72,12
cnn,U,last,1,panel_draw,1084,4,38.88888888888889,72,12
cnn,U,last,1,panel_draw,1085,0,52.77777777777778,72,12
cnn,U,last,1,panel_draw,1086,0,44.44444444444444,72,12
cnn,U,last,1,panel_draw,1087,0,27.777777777777786,72,12
cnn,U,last,1,panel_draw,1088,2,33.33333333333333,72,12
cnn,U,last,1,panel_draw,1089,0,47.222222222222214,72,12
cnn,U,last,1,panel_draw,1090,1,49.99999999999999,72,12
cnn,U,last,1,panel_draw,1091,1,43.05555555555556,72,12
cnn,U,last,2,panel_draw,1001,1,27.77777777777778,72,12
cnn,U,last,2,panel_draw,1002,3,39.3939393939394,71,11
cnn,U,last,2,panel_draw,1003,4,47.22222222222223,72,12
cnn,U,last,2,panel_draw,1004,1,50.000000000000014,72,12
cnn,U,last,2,panel_draw,1005,1,36.111111111111114,72,12
cnn,U,last,2,panel_draw,1006,3,31.060606060606062,70,11
cnn,U,last,2,panel_draw,1007,2,38.88888888888889,72,12
cnn,U,last,2,panel_draw,1008,2,28.78787878787879,66,11
cnn,U,last,2,panel_draw,1009,3,46.96969696969697,66,11
cnn,U,last,2,panel_draw,1010,0,43.05555555555555,72,12
cnn,U,last,2,panel_draw,1011,0,54.16666666666667,72,12
cnn,U,last,2,panel_draw,1012,3,41.66666666666667,72,12
cnn,U,last,2,panel_draw,1013,0,51.515151515151516,70,11
cnn,U,last,2,panel_draw,1014,3,51.38888888888889,72,12
cnn,U,last,2,panel_draw,1015,3,43.05555555555556,72,12
cnn,U,last,2,panel_draw,1016,4,41.66666666666667,72,12
cnn,U,last,2,panel_draw,1017,1,37.75252525252525,70,11
cnn,U,last,2,panel_draw,1018,1,54.16666666666667,72,12
cnn,U,last,2,panel_draw,1019,0,39.393939393939384,66,11
cnn,U,last,2,panel_draw,1020,0,50.0,72,12
cnn,U,last,2,panel_draw,1021,3,44.44444444444445,72,12
cnn,U,last,2,panel_draw,1022,1,43.05555555555556,72,12
cnn,U,last,2,panel_draw,1023,3,33.33333333333333,72,12
cnn,U,last,2,panel_draw,1024,2,33.33333333333333,72,12
cnn,U,last,2,panel_draw,1025,0,44.44444444444444,72,12
cnn,U,last,2,panel_draw,1026,4,58.33333333333333,72,12
cnn,U,last,2,panel_draw,1027,3,54.166666666666664,72,12
cnn,U,last,2,panel_draw,1028,1,44.44444444444445,72,12
cnn,U,last,2,panel_draw,1029,1,36.111111111111114,72,12
cnn,U,last,2,panel_draw,1030,0,50.0,72,12
cnn,U,last,2,panel_draw,1031,2,36.11111111111111,72,12
cnn,U,last,2,panel_draw,1032,0,48.611111111111114,72,12
cnn,U,last,2,panel_draw,1033,3,48.611111111111114,72,12
cnn,U,last,2,panel_draw,1034,0,45.83333333333333,72,12
cnn,U,last,2,panel_draw,1035,4,48.611111111111114,72,12
cnn,U,last,2,panel_draw,1036,3,33.33333333333333,72,12
cnn,U,last,2,panel_draw,1037,3,58.333333333333336,72,12
cnn,U,last,2,panel_draw,1038,0,47.22222222222223,72,12
cnn,U,last,2,panel_draw,1039,4,51.38888888888889,72,12
cnn,U,last,2,panel_draw,1040,1,47.0959595959596,71,11
cnn,U,last,2,panel_draw,1041,1,47.22222222222223,72,12
cnn,U,last,2,panel_draw,1042,4,33.33333333333333,72,12
cnn,U,last,2,panel_draw,1043,4,59.72222222222222,72,12
cnn,U,last,2,panel_draw,1044,2,54.166666666666664,72,12
cnn,U,last,2,panel_draw,1045,0,55.55555555555556,72,12
cnn,U,last,2,panel_draw,1046,2,38.88888888888889,72,12
cnn,U,last,2,panel_draw,1047,1,55.55555555555556,72,12
cnn,U,last,2,panel_draw,1048,2,51.38888888888889,72,12
cnn,U,last,2,panel_draw,1049,3,38.88888888888889,72,12
cnn,U,last,2,panel_draw,1050,2,50.0,72,12
cnn,U,last,2,panel_draw,1051,3,52.77777777777778,72,12
cnn,U,last,2,panel_draw,1052,0,36.111111111111114,72,12
cnn,U,last,2,panel_draw,1053,0,47.222222222222214,72,12
cnn,U,last,2,panel_draw,1054,4,30.555555555555554,72,12
cnn,U,last,2,panel_draw,1055,1,43.05555555555555,72,12
cnn,U,last,2,panel_draw,1056,2,47.222222222222214,72,12
cnn,U,last,2,panel_draw,1057,1,47.22222222222223,72,12
cnn,U,last,2,panel_draw,1058,4,43.05555555555556,72,12
cnn,U,last,2,panel_draw,1059,2,33.33333333333333,72,12
cnn,U,last,2,panel_draw,1060,2,36.11111111111111,72,12
cnn,U,last,2,panel_draw,1061,0,41.66666666666667,72,12
cnn,U,last,2,panel_draw,1062,4,44.44444444444444,72,12
cnn,U,last,2,panel_draw,1063,2,47.222222222222214,72,12
cnn,U,last,2,panel_draw,1064,1,56.94444444444444,72,12
cnn,U,last,2,panel_draw,1065,1,45.83333333333333,72,12
cnn,U,last,2,panel_draw,1066,4,45.83333333333333,72,12
cnn,U,last,2,panel_draw,1067,4,33.33333333333333,72,12
cnn,U,last,2,panel_draw,1068,0,44.44444444444444,72,12
cnn,U,last,2,panel_draw,1069,4,43.05555555555556,72,12
cnn,U,last,2,panel_draw,1070,2,37.5,72,12
cnn,U,last,2,panel_draw,1071,2,37.5,72,12
cnn,U,last,2,panel_draw,1072,3,40.27777777777777,72,12
cnn,U,last,2,panel_draw,1073,4,41.66666666666667,72,12
cnn,U,last,2,panel_draw,1074,4,33.33333333333333,72,12
cnn,U,last,2,panel_draw,1075,1,34.722222222222214,72,12
cnn,U,last,2,panel_draw,1076,4,41.66666666666667,70,11
cnn,U,last,2,panel_draw,1077,3,34.722222222222214,72,12
cnn,U,last,2,panel_draw,1078,1,51.388888888888886,72,12
cnn,U,last,2,panel_draw,1079,2,47.22222222222223,72,12
cnn,U,last,2,panel_draw,1080,3,52.77777777777778,72,12
cnn,U,last,2,panel_draw,1081,2,47.222222222222214,72,12
cnn,U,last,2,panel_draw,1082,2,27.77777777777778,72,12
cnn,U,last,2,panel_draw,1083,2,41.66666666666667,72,12
cnn,U,last,2,panel_draw,1084,4,38.88888888888889,72,12
cnn,U,last,2,panel_draw,1085,0,52.77777777777778,72,12
cnn,U,last,2,panel_draw,1086,0,41.66666666666667,72,12
cnn,U,last,2,panel_draw,1087,0,34.722222222222214,72,12
cnn,U,last,2,panel_draw,1088,2,41.66666666666667,72,12
cnn,U,last,2,panel_draw,1089,0,50.0,72,12
cnn,U,last,2,panel_draw,1090,1,55.55555555555555,72,12
cnn,U,last,2,panel_draw,1091,1,43.05555555555556,72,12
cnn,R,best,0,panel_draw,1001,1,22.22222222222222,72,12
cnn,R,best,0,panel_draw,1002,3,49.621212121212125,71,11
cnn,R,best,0,panel_draw,1003,4,47.222222222222214,72,12
cnn,R,best,0,panel_draw,1004,1,45.83333333333333,72,12
cnn,R,best,0,panel_draw,1005,1,34.72222222222223,72,12
cnn,R,best,0,panel_draw,1006,3,32.57575757575758,70,11
cnn,R,best,0,panel_draw,1007,2,41.66666666666667,72,12
cnn,R,best,0,panel_draw,1008,2,25.757575757575758,66,11
cnn,R,best,0,panel_draw,1009,3,59.09090909090909,66,11
cnn,R,best,0,panel_draw,1010,0,45.83333333333333,72,12
cnn,R,best,0,panel_draw,1011,0,48.611111111111114,72,12
cnn,R,best,0,panel_draw,1012,3,43.05555555555556,72,12
cnn,R,best,0,panel_draw,1013,0,60.47979797979798,70,11
cnn,R,best,0,panel_draw,1014,3,56.94444444444444,72,12
cnn,R,best,0,panel_draw,1015,3,44.44444444444444,72,12
cnn,R,best,0,panel_draw,1016,4,38.888888888888886,72,12
cnn,R,best,0,panel_draw,1017,1,30.555555555555557,70,11
cnn,R,best,0,panel_draw,1018,1,54.166666666666664,72,12
cnn,R,best,0,panel_draw,1019,0,42.424242424242415,66,11
cnn,R,best,0,panel_draw,1020,0,47.222222222222214,72,12
cnn,R,best,0,panel_draw,1021,3,40.27777777777777,72,12
cnn,R,best,0,panel_draw,1022,1,47.22222222222223,72,12
cnn,R,best,0,panel_draw,1023,3,50.0,72,12
cnn,R,best,0,panel_draw,1024,2,40.27777777777777,72,12
cnn,R,best,0,panel_draw,1025,0,26.38888888888889,72,12
cnn,R,best,0,panel_draw,1026,4,48.61111111111111,72,12
cnn,R,best,0,panel_draw,1027,3,54.166666666666664,72,12
cnn,R,best,0,panel_draw,1028,1,50.0,72,12
cnn,R,best,0,panel_draw,1029,1,37.5,72,12
cnn,R,best,0,panel_draw,1030,0,51.38888888888889,72,12
cnn,R,best,0,panel_draw,1031,2,31.944444444444443,72,12
cnn,R,best,0,panel_draw,1032,0,43.05555555555556,72,12
cnn,R,best,0,panel_draw,1033,3,41.66666666666667,72,12
cnn,R,best,0,panel_draw,1034,0,47.22222222222223,72,12
cnn,R,best,0,panel_draw,1035,4,50.000000000000014,72,12
cnn,R,best,0,panel_draw,1036,3,41.66666666666667,72,12
cnn,R,best,0,panel_draw,1037,3,47.22222222222223,72,12
cnn,R,best,0,panel_draw,1038,0,63.888888888888886,72,12
cnn,R,best,0,panel_draw,1039,4,47.222222222222214,72,12
cnn,R,best,0,panel_draw,1040,1,38.888888888888886,71,11
cnn,R,best,0,panel_draw,1041,1,44.44444444444445,72,12
cnn,R,best,0,panel_draw,1042,4,27.777777777777775,72,12
cnn,R,best,0,panel_draw,1043,4,47.222222222222214,72,12
cnn,R,best,0,panel_draw,1044,2,52.77777777777778,72,12
cnn,R,best,0,panel_draw,1045,0,44.44444444444444,72,12
cnn,R,best,0,panel_draw,1046,2,41.66666666666667,72,12
cnn,R,best,0,panel_draw,1047,1,47.22222222222223,72,12
cnn,R,best,0,panel_draw,1048,2,51.38888888888889,72,12
cnn,R,best,0,panel_draw,1049,3,48.611111111111114,72,12
cnn,R,best,0,panel_draw,1050,2,54.166666666666664,72,12
cnn,R,best,0,panel_draw,1051,3,51.388888888888886,72,12
cnn,R,best,0,panel_draw,1052,0,44.44444444444444,72,12
cnn,R,best,0,panel_draw,1053,0,50.0,72,12
cnn,R,best,0,panel_draw,1054,4,27.777777777777775,72,12
cnn,R,best,0,panel_draw,1055,1,48.611111111111114,72,12
cnn,R,best,0,panel_draw,1056,2,43.05555555555556,72,12
cnn,R,best,0,panel_draw,1057,1,41.66666666666667,72,12
cnn,R,best,0,panel_draw,1058,4,47.22222222222223,72,12
cnn,R,best,0,panel_draw,1059,2,31.944444444444446,72,12
cnn,R,best,0,panel_draw,1060,2,34.72222222222223,72,12
cnn,R,best,0,panel_draw,1061,0,38.888888888888886,72,12
cnn,R,best,0,panel_draw,1062,4,41.66666666666667,72,12
cnn,R,best,0,panel_draw,1063,2,54.166666666666664,72,12
cnn,R,best,0,panel_draw,1064,1,51.38888888888889,72,12
cnn,R,best,0,panel_draw,1065,1,50.000000000000014,72,12
cnn,R,best,0,panel_draw,1066,4,47.22222222222223,72,12
cnn,R,best,0,panel_draw,1067,4,37.5,72,12
cnn,R,best,0,panel_draw,1068,0,44.44444444444444,72,12
cnn,R,best,0,panel_draw,1069,4,40.27777777777777,72,12
cnn,R,best,0,panel_draw,1070,2,36.11111111111111,72,12
cnn,R,best,0,panel_draw,1071,2,40.277777777777786,72,12
cnn,R,best,0,panel_draw,1072,3,48.61111111111111,72,12
cnn,R,best,0,panel_draw,1073,4,38.888888888888886,72,12
cnn,R,best,0,panel_draw,1074,4,31.944444444444436,72,12
cnn,R,best,0,panel_draw,1075,1,34.722222222222214,72,12
cnn,R,best,0,panel_draw,1076,4,40.27777777777777,70,11
cnn,R,best,0,panel_draw,1077,3,34.72222222222223,72,12
cnn,R,best,0,panel_draw,1078,1,47.222222222222214,72,12
cnn,R,best,0,panel_draw,1079,2,40.27777777777777,72,12
cnn,R,best,0,panel_draw,1080,3,52.77777777777778,72,12
cnn,R,best,0,panel_draw,1081,2,54.166666666666664,72,12
cnn,R,best,0,panel_draw,1082,2,23.611111111111107,72,12
cnn,R,best,0,panel_draw,1083,2,44.44444444444444,72,12
cnn,R,best,0,panel_draw,1084,4,29.166666666666668,72,12
cnn,R,best,0,panel_draw,1085,0,61.11111111111111,72,12
cnn,R,best,0,panel_draw,1086,0,45.83333333333333,72,12
cnn,R,best,0,panel_draw,1087,0,29.166666666666668,72,12
cnn,R,best,0,panel_draw,1088,2,38.88888888888889,72,12
cnn,R,best,0,panel_draw,1089,0,44.44444444444445,72,12
cnn,R,best,0,panel_draw,1090,1,52.77777777777778,72,12
cnn,R,best,0,panel_draw,1091,1,33.33333333333333,72,12
cnn,R,best,1,panel_draw,1001,1,18.055555555555554,72,12
cnn,R,best,1,panel_draw,1002,3,43.686868686868685,71,11
cnn,R,best,1,panel_draw,1003,4,37.5,72,12
cnn,R,best,1,panel_draw,1004,1,45.83333333333334,72,12
cnn,R,best,1,panel_draw,1005,1,36.111111111111114,72,12
cnn,R,best,1,panel_draw,1006,3,39.8989898989899,70,11
cnn,R,best,1,panel_draw,1007,2,40.27777777777777,72,12
cnn,R,best,1,panel_draw,1008,2,24.242424242424242,66,11
cnn,R,best,1,panel_draw,1009,3,51.515151515151516,66,11
cnn,R,best,1,panel_draw,1010,0,51.38888888888889,72,12
cnn,R,best,1,panel_draw,1011,0,44.44444444444444,72,12
cnn,R,best,1,panel_draw,1012,3,34.722222222222214,72,12
cnn,R,best,1,panel_draw,1013,0,54.79797979797979,70,11
cnn,R,best,1,panel_draw,1014,3,51.38888888888889,72,12
cnn,R,best,1,panel_draw,1015,3,33.33333333333333,72,12
cnn,R,best,1,panel_draw,1016,4,40.27777777777777,72,12
cnn,R,best,1,panel_draw,1017,1,34.848484848484844,70,11
cnn,R,best,1,panel_draw,1018,1,51.38888888888889,72,12
cnn,R,best,1,panel_draw,1019,0,43.93939393939393,66,11
cnn,R,best,1,panel_draw,1020,0,52.77777777777778,72,12
cnn,R,best,1,panel_draw,1021,3,36.11111111111111,72,12
cnn,R,best,1,panel_draw,1022,1,38.88888888888889,72,12
cnn,R,best,1,panel_draw,1023,3,45.83333333333333,72,12
cnn,R,best,1,panel_draw,1024,2,41.66666666666667,72,12
cnn,R,best,1,panel_draw,1025,0,30.555555555555554,72,12
cnn,R,best,1,panel_draw,1026,4,47.22222222222223,72,12
cnn,R,best,1,panel_draw,1027,3,59.72222222222222,72,12
cnn,R,best,1,panel_draw,1028,1,44.44444444444445,72,12
cnn,R,best,1,panel_draw,1029,1,31.944444444444446,72,12
cnn,R,best,1,panel_draw,1030,0,49.99999999999999,72,12
cnn,R,best,1,panel_draw,1031,2,34.72222222222223,72,12
cnn,R,best,1,panel_draw,1032,0,38.88888888888889,72,12
cnn,R,best,1,panel_draw,1033,3,44.44444444444444,72,12
cnn,R,best,1,panel_draw,1034,0,47.22222222222223,72,12
cnn,R,best,1,panel_draw,1035,4,47.22222222222223,72,12
cnn,R,best,1,panel_draw,1036,3,34.72222222222223,72,12
cnn,R,best,1,panel_draw,1037,3,45.83333333333333,72,12
cnn,R,best,1,panel_draw,1038,0,55.55555555555556,72,12
cnn,R,best,1,panel_draw,1039,4,38.888888888888886,72,12
cnn,R,best,1,panel_draw,1040,1,41.54040404040404,71,11
cnn,R,best,1,panel_draw,1041,1,51.388888888888886,72,12
cnn,R,best,1,panel_draw,1042,4,26.38888888888889,72,12
cnn,R,best,1,panel_draw,1043,4,55.55555555555556,72,12
cnn,R,best,1,panel_draw,1044,2,47.22222222222223,72,12
cnn,R,best,1,panel_draw,1045,0,47.222222222222214,72,12
cnn,R,best,1,panel_draw,1046,2,38.888888888888886,72,12
cnn,R,best,1,panel_draw,1047,1,50.0,72,12
cnn,R,best,1,panel_draw,1048,2,43.05555555555555,72,12
cnn,R,best,1,panel_draw,1049,3,48.611111111111114,72,12
cnn,R,best,1,panel_draw,1050,2,51.388888888888886,72,12
cnn,R,best,1,panel_draw,1051,3,56.94444444444444,72,12
cnn,R,best,1,panel_draw,1052,0,41.66666666666666,72,12
cnn,R,best,1,panel_draw,1053,0,45.83333333333333,72,12
cnn,R,best,1,panel_draw,1054,4,25.0,72,12
cnn,R,best,1,panel_draw,1055,1,50.000000000000014,72,12
cnn,R,best,1,panel_draw,1056,2,44.44444444444445,72,12
cnn,R,best,1,panel_draw,1057,1,43.05555555555556,72,12
cnn,R,best,1,panel_draw,1058,4,48.611111111111114,72,12
cnn,R,best,1,panel_draw,1059,2,31.944444444444443,72,12
cnn,R,best,1,panel_draw,1060,2,34.72222222222223,72,12
cnn,R,best,1,panel_draw,1061,0,38.88888888888889,72,12
cnn,R,best,1,panel_draw,1062,4,36.11111111111111,72,12
cnn,R,best,1,panel_draw,1063,2,62.500000000000014,72,12
cnn,R,best,1,panel_draw,1064,1,50.000000000000014,72,12
cnn,R,best,1,panel_draw,1065,1,50.0,72,12
cnn,R,best,1,panel_draw,1066,4,48.61111111111111,72,12
cnn,R,best,1,panel_draw,1067,4,34.72222222222223,72,12
cnn,R,best,1,panel_draw,1068,0,41.66666666666667,72,12
cnn,R,best,1,panel_draw,1069,4,38.888888888888886,72,12
cnn,R,best,1,panel_draw,1070,2,36.11111111111111,72,12
cnn,R,best,1,panel_draw,1071,2,41.66666666666667,72,12
cnn,R,best,1,panel_draw,1072,3,47.22222222222223,72,12
cnn,R,best,1,panel_draw,1073,4,41.66666666666667,72,12
cnn,R,best,1,panel_draw,1074,4,26.38888888888889,72,12
cnn,R,best,1,panel_draw,1075,1,34.722222222222214,72,12
cnn,R,best,1,panel_draw,1076,4,35.606060606060616,70,11
cnn,R,best,1,panel_draw,1077,3,44.444444444444436,72,12
cnn,R,best,1,panel_draw,1078,1,47.22222222222223,72,12
cnn,R,best,1,panel_draw,1079,2,40.277777777777786,72,12
cnn,R,best,1,panel_draw,1080,3,47.222222222222214,72,12
cnn,R,best,1,panel_draw,1081,2,47.222222222222214,72,12
cnn,R,best,1,panel_draw,1082,2,26.38888888888889,72,12
cnn,R,best,1,panel_draw,1083,2,47.222222222222214,72,12
cnn,R,best,1,panel_draw,1084,4,26.38888888888889,72,12
cnn,R,best,1,panel_draw,1085,0,55.55555555555556,72,12
cnn,R,best,1,panel_draw,1086,0,45.83333333333333,72,12
cnn,R,best,1,panel_draw,1087,0,26.38888888888889,72,12
cnn,R,best,1,panel_draw,1088,2,37.5,72,12
cnn,R,best,1,panel_draw,1089,0,47.22222222222223,72,12
cnn,R,best,1,panel_draw,1090,1,55.55555555555555,72,12
cnn,R,best,1,panel_draw,1091,1,36.11111111111111,72,12
cnn,R,best,2,panel_draw,1001,1,22.22222222222222,72,12
cnn,R,best,2,panel_draw,1002,3,42.2979797979798,71,11
cnn,R,best,2,panel_draw,1003,4,43.05555555555555,72,12
cnn,R,best,2,panel_draw,1004,1,44.44444444444445,72,12
cnn,R,best,2,panel_draw,1005,1,41.66666666666667,72,12
cnn,R,best,2,panel_draw,1006,3,32.57575757575758,70,11
cnn,R,best,2,panel_draw,1007,2,43.05555555555555,72,12
cnn,R,best,2,panel_draw,1008,2,24.242424242424242,66,11
cnn,R,best,2,panel_draw,1009,3,51.515151515151516,66,11
cnn,R,best,2,panel_draw,1010,0,62.5,72,12
cnn,R,best,2,panel_draw,1011,0,45.83333333333333,72,12
cnn,R,best,2,panel_draw,1012,3,41.66666666666667,72,12
cnn,R,best,2,panel_draw,1013,0,55.80808080808081,70,11
cnn,R,best,2,panel_draw,1014,3,47.22222222222223,72,12
cnn,R,best,2,panel_draw,1015,3,44.44444444444445,72,12
cnn,R,best,2,panel_draw,1016,4,37.5,72,12
cnn,R,best,2,panel_draw,1017,1,29.292929292929298,70,11
cnn,R,best,2,panel_draw,1018,1,56.94444444444444,72,12
cnn,R,best,2,panel_draw,1019,0,46.96969696969697,66,11
cnn,R,best,2,panel_draw,1020,0,45.83333333333333,72,12
cnn,R,best,2,panel_draw,1021,3,37.5,72,12
cnn,R,best,2,panel_draw,1022,1,40.27777777777777,72,12
cnn,R,best,2,panel_draw,1023,3,41.66666666666667,72,12
cnn,R,best,2,panel_draw,1024,2,41.66666666666667,72,12
cnn,R,best,2,panel_draw,1025,0,27.777777777777775,72,12
cnn,R,best,2,panel_draw,1026,4,55.55555555555556,72,12
cnn,R,best,2,panel_draw,1027,3,50.0,72,12
cnn,R,best,2,panel_draw,1028,1,47.22222222222223,72,12
cnn,R,best,2,panel_draw,1029,1,38.88888888888889,72,12
cnn,R,best,2,panel_draw,1030,0,55.55555555555556,72,12
cnn,R,best,2,panel_draw,1031,2,44.44444444444444,72,12
cnn,R,best,2,panel_draw,1032,0,41.66666666666667,72,12
cnn,R,best,2,panel_draw,1033,3,45.83333333333333,72,12
cnn,R,best,2,panel_draw,1034,0,45.83333333333333,72,12
cnn,R,best,2,panel_draw,1035,4,45.83333333333333,72,12
cnn,R,best,2,panel_draw,1036,3,33.33333333333333,72,12
cnn,R,best,2,panel_draw,1037,3,51.38888888888889,72,12
cnn,R,best,2,panel_draw,1038,0,61.11111111111111,72,12
cnn,R,best,2,panel_draw,1039,4,43.05555555555556,72,12
cnn,R,best,2,panel_draw,1040,1,40.27777777777777,71,11
cnn,R,best,2,panel_draw,1041,1,45.83333333333333,72,12
cnn,R,best,2,panel_draw,1042,4,30.555555555555554,72,12
cnn,R,best,2,panel_draw,1043,4,61.11111111111111,72,12
cnn,R,best,2,panel_draw,1044,2,50.0,72,12
cnn,R,best,2,panel_draw,1045,0,43.05555555555556,72,12
cnn,R,best,2,panel_draw,1046,2,40.27777777777777,72,12
cnn,R,best,2,panel_draw,1047,1,55.55555555555556,72,12
cnn,R,best,2,panel_draw,1048,2,48.61111111111111,72,12
cnn,R,best,2,panel_draw,1049,3,52.77777777777778,72,12
cnn,R,best,2,panel_draw,1050,2,59.72222222222222,72,12
cnn,R,best,2,panel_draw,1051,3,55.55555555555556,72,12
cnn,R,best,2,panel_draw,1052,0,47.22222222222223,72,12
cnn,R,best,2,panel_draw,1053,0,45.83333333333333,72,12
cnn,R,best,2,panel_draw,1054,4,29.166666666666668,72,12
cnn,R,best,2,panel_draw,1055,1,48.611111111111114,72,12
cnn,R,best,2,panel_draw,1056,2,43.05555555555556,72,12
cnn,R,best,2,panel_draw,1057,1,38.88888888888889,72,12
cnn,R,best,2,panel_draw,1058,4,52.77777777777778,72,12
cnn,R,best,2,panel_draw,1059,2,33.33333333333333,72,12
cnn,R,best,2,panel_draw,1060,2,37.5,72,12
cnn,R,best,2,panel_draw,1061,0,36.111111111111114,72,12
cnn,R,best,2,panel_draw,1062,4,47.22222222222223,72,12
cnn,R,best,2,panel_draw,1063,2,55.55555555555556,72,12
cnn,R,best,2,panel_draw,1064,1,45.83333333333334,72,12
cnn,R,best,2,panel_draw,1065,1,48.61111111111111,72,12
cnn,R,best,2,panel_draw,1066,4,48.61111111111111,72,12
cnn,R,best,2,panel_draw,1067,4,38.88888888888889,72,12
cnn,R,best,2,panel_draw,1068,0,45.83333333333333,72,12
cnn,R,best,2,panel_draw,1069,4,37.5,72,12
cnn,R,best,2,panel_draw,1070,2,33.33333333333333,72,12
cnn,R,best,2,panel_draw,1071,2,40.277777777777786,72,12
cnn,R,best,2,panel_draw,1072,3,47.222222222222214,72,12
cnn,R,best,2,panel_draw,1073,4,41.66666666666667,72,12
cnn,R,best,2,panel_draw,1074,4,33.33333333333333,72,12
cnn,R,best,2,panel_draw,1075,1,37.5,72,12
cnn,R,best,2,panel_draw,1076,4,35.984848484848484,70,11
cnn,R,best,2,panel_draw,1077,3,38.88888888888889,72,12
cnn,R,best,2,panel_draw,1078,1,50.0,72,12
cnn,R,best,2,panel_draw,1079,2,34.722222222222214,72,12
cnn,R,best,2,panel_draw,1080,3,55.55555555555556,72,12
cnn,R,best,2,panel_draw,1081,2,48.611111111111114,72,12
cnn,R,best,2,panel_draw,1082,2,26.38888888888889,72,12
cnn,R,best,2,panel_draw,1083,2,48.61111111111111,72,12
cnn,R,best,2,panel_draw,1084,4,30.555555555555557,72,12
cnn,R,best,2,panel_draw,1085,0,54.166666666666664,72,12
cnn,R,best,2,panel_draw,1086,0,51.388888888888886,72,12
cnn,R,best,2,panel_draw,1087,0,26.38888888888889,72,12
cnn,R,best,2,panel_draw,1088,2,34.722222222222214,72,12
cnn,R,best,2,panel_draw,1089,0,48.61111111111111,72,12
cnn,R,best,2,panel_draw,1090,1,45.83333333333333,72,12
cnn,R,best,2,panel_draw,1091,1,34.722222222222214,72,12
cnn,R,last,0,panel_draw,1001,1,23.611111111111107,72,12
cnn,R,last,0,panel_draw,1002,3,39.520202020202014,71,11
cnn,R,last,0,panel_draw,1003,4,48.61111111111111,72,12
cnn,R,last,0,panel_draw,1004,1,45.83333333333333,72,12
cnn,R,last,0,panel_draw,1005,1,36.111111111111114,72,12
cnn,R,last,0,panel_draw,1006,3,35.6060606060606,70,11
cnn,R,last,0,panel_draw,1007,2,40.27777777777777,72,12
cnn,R,last,0,panel_draw,1008,2,30.303030303030305,66,11
cnn,R,last,0,panel_draw,1009,3,46.96969696969697,66,11
