corpus,model,window,criterion,draw,folds,seen_minus_unseen_outer_uar_pp
subesco,wavlm_base_plus,30,CE,3,5,8.571428571428571
subesco,wavlm_base_plus,30,CE,4,5,2.4999999999999987
subesco,wavlm_base_plus,30,CE,5,5,2.8571428571428568
subesco,wavlm_base_plus,30,CE,6,5,4.285714285714287
subesco,wavlm_base_plus,30,CE,7,5,3.5714285714285716
subesco,wavlm_base_plus,30,CE,8,5,11.42857142857143
subesco,wavlm_base_plus,30,CE,9,5,-0.35714285714285693
subesco,wavlm_base_plus,30,CE,10,5,1.0714285714285723
subesco,wavlm_base_plus,30,CE,11,5,3.928571428571428
subesco,wavlm_base_plus,30,CE,12,5,-0.7142857142857139
subesco,wavlm_base_plus,30,CE,13,5,4.2857142857142865
subesco,wavlm_base_plus,30,CE,14,5,0.35714285714285837
subesco,wavlm_base_plus,30,CE,15,5,1.4285714285714293
subesco,wavlm_base_plus,30,CE,16,5,-0.7142857142857153
subesco,wavlm_base_plus,30,CE,17,5,-0.7142857142857153
subesco,wavlm_base_plus,30,CE,18,5,1.7857142857142847
subesco,wavlm_base_plus,30,CE,19,5,5.357142857142857
subesco,wavlm_base_plus,30,CE,20,5,3.9285714285714284
subesco,wavlm_base_plus,30,CE,21,5,2.8571428571428568
subesco,wavlm_base_plus,30,CE,22,5,1.7857142857142847
subesco,wavlm_base_plus,30,CE,23,5,1.4285714285714264
subesco,wavlm_base_plus,30,UAR,0,5,-0.7142857142857153
subesco,wavlm_base_plus,30,UAR,1,5,-0.7142857142857124
subesco,wavlm_base_plus,30,UAR,2,5,0.35714285714285693
subesco,wavlm_base_plus,30,UAR,3,5,4.285714285714286
subesco,wavlm_base_plus,30,UAR,4,5,1.7857142857142834
subesco,wavlm_base_plus,30,UAR,5,5,1.0714285714285736
subesco,wavlm_base_plus,30,UAR,6,5,0.7142857142857153
subesco,wavlm_base_plus,30,UAR,7,5,0.7142857142857124
subesco,wavlm_base_plus,30,UAR,8,5,2.1428571428571432
subesco,wavlm_base_plus,30,UAR,9,5,1.4285714285714293
subesco,wavlm_base_plus,30,UAR,10,5,3.2142857142857153
subesco,wavlm_base_plus,30,UAR,11,5,-2.4999999999999987
subesco,wavlm_base_plus,30,UAR,12,5,-4.642857142857146
subesco,wavlm_base_plus,30,UAR,13,5,3.5714285714285694
subesco,wavlm_base_plus,30,UAR,14,5,-0.35714285714285693
subesco,wavlm_base_plus,30,UAR,15,5,2.857142857142859
subesco,wavlm_base_plus,30,UAR,16,5,-1.7857142857142876
subesco,wavlm_base_plus,30,UAR,17,5,0.35714285714285837
subesco,wavlm_base_plus,30,UAR,18,5,3.214285714285714
subesco,wavlm_base_plus,30,UAR,19,5,1.4285714285714277
subesco,wavlm_base_plus,30,UAR,20,5,1.4285714285714277
subesco,wavlm_base_plus,30,UAR,21,5,-4.642857142857143
subesco,wavlm_base_plus,30,UAR,22,5,3.2142857142857153
subesco,wavlm_base_plus,30,UAR,23,5,-2.85714285714286
subesco,wavlm_base_plus,31,CE,0,5,1.785714285714286
subesco,wavlm_base_plus,31,CE,1,5,0.7142857142857146
subesco,wavlm_base_plus,31,CE,2,5,2.4999999999999987
subesco,wavlm_base_plus,31,CE,3,5,8.571428571428571
subesco,wavlm_base_plus,31,CE,4,5,2.4999999999999987
subesco,wavlm_base_plus,31,CE,5,5,2.8571428571428568
subesco,wavlm_base_plus,31,CE,6,5,4.285714285714287
subesco,wavlm_base_plus,31,CE,7,5,3.5714285714285716
subesco,wavlm_base_plus,31,CE,8,5,11.42857142857143
subesco,wavlm_base_plus,31,CE,9,5,-0.35714285714285693
subesco,wavlm_base_plus,31,CE,10,5,1.0714285714285723
subesco,wavlm_base_plus,31,CE,11,5,3.928571428571428
subesco,wavlm_base_plus,31,CE,12,5,-0.7142857142857139
subesco,wavlm_base_plus,31,CE,13,5,4.2857142857142865
subesco,wavlm_base_plus,31,CE,14,5,0.35714285714285837
subesco,wavlm_base_plus,31,CE,15,5,1.4285714285714293
subesco,wavlm_base_plus,31,CE,16,5,-0.7142857142857153
subesco,wavlm_base_plus,31,CE,17,5,-0.7142857142857153
subesco,wavlm_base_plus,31,CE,18,5,1.7857142857142847
subesco,wavlm_base_plus,31,CE,19,5,5.357142857142857
subesco,wavlm_base_plus,31,CE,20,5,3.9285714285714284
subesco,wavlm_base_plus,31,CE,21,5,2.8571428571428568
subesco,wavlm_base_plus,31,CE,22,5,1.7857142857142847
subesco,wavlm_base_plus,31,CE,23,5,1.4285714285714264
subesco,wavlm_base_plus,31,UAR,0,5,-0.7142857142857153
subesco,wavlm_base_plus,31,UAR,1,5,-0.7142857142857124
subesco,wavlm_base_plus,31,UAR,2,5,-0.7142857142857139
subesco,wavlm_base_plus,31,UAR,3,5,4.285714285714286
subesco,wavlm_base_plus,31,UAR,4,5,2.1428571428571415
subesco,wavlm_base_plus,31,UAR,5,5,1.0714285714285736
subesco,wavlm_base_plus,31,UAR,6,5,0.7142857142857153
subesco,wavlm_base_plus,31,UAR,7,5,2.1428571428571415
subesco,wavlm_base_plus,31,UAR,8,5,2.1428571428571432
subesco,wavlm_base_plus,31,UAR,9,5,1.4285714285714293
subesco,wavlm_base_plus,31,UAR,10,5,5.000000000000003
subesco,wavlm_base_plus,31,UAR,11,5,-3.928571428571428
subesco,wavlm_base_plus,31,UAR,12,5,-4.285714285714287
subesco,wavlm_base_plus,31,UAR,13,5,3.5714285714285694
subesco,wavlm_base_plus,31,UAR,14,5,-1.785714285714286
subesco,wavlm_base_plus,31,UAR,15,5,2.857142857142859
subesco,wavlm_base_plus,31,UAR,16,5,-2.5000000000000027
subesco,wavlm_base_plus,31,UAR,17,5,0.35714285714285837
subesco,wavlm_base_plus,31,UAR,18,5,3.214285714285714
subesco,wavlm_base_plus,31,UAR,19,5,1.4285714285714277
subesco,wavlm_base_plus,31,UAR,20,5,1.4285714285714277
subesco,wavlm_base_plus,31,UAR,21,5,-4.642857142857143
subesco,wavlm_base_plus,31,UAR,22,5,2.1428571428571432
subesco,wavlm_base_plus,31,UAR,23,5,-2.85714285714286
subesco,wavlm_base_plus,32,CE,0,5,1.785714285714286
subesco,wavlm_base_plus,32,CE,1,5,0.7142857142857146
subesco,wavlm_base_plus,32,CE,2,5,2.4999999999999987
subesco,wavlm_base_plus,32,CE,3,5,8.571428571428571
subesco,wavlm_base_plus,32,CE,4,5,2.4999999999999987
subesco,wavlm_base_plus,32,CE,5,5,2.8571428571428568
subesco,wavlm_base_plus,32,CE,6,5,4.285714285714287
subesco,wavlm_base_plus,32,CE,7,5,3.5714285714285716
subesco,wavlm_base_plus,32,CE,8,5,11.42857142857143
subesco,wavlm_base_plus,32,CE,9,5,-0.35714285714285693
subesco,wavlm_base_plus,32,CE,10,5,1.0714285714285723
subesco,wavlm_base_plus,32,CE,11,5,3.928571428571428
subesco,wavlm_base_plus,32,CE,12,5,-0.7142857142857139
subesco,wavlm_base_plus,32,CE,13,5,4.2857142857142865
subesco,wavlm_base_plus,32,CE,14,5,0.35714285714285837
subesco,wavlm_base_plus,32,CE,15,5,1.4285714285714293
subesco,wavlm_base_plus,32,CE,16,5,-0.7142857142857153
subesco,wavlm_base_plus,32,CE,17,5,-0.7142857142857153
subesco,wavlm_base_plus,32,CE,18,5,1.7857142857142847
subesco,wavlm_base_plus,32,CE,19,5,4.2857142857142865
subesco,wavlm_base_plus,32,CE,20,5,3.9285714285714284
subesco,wavlm_base_plus,32,CE,21,5,2.8571428571428568
subesco,wavlm_base_plus,32,CE,22,5,1.7857142857142847
subesco,wavlm_base_plus,32,CE,23,5,1.4285714285714264
subesco,wavlm_base_plus,32,UAR,0,5,-0.35714285714285837
subesco,wavlm_base_plus,32,UAR,1,5,-1.0714285714285707
subesco,wavlm_base_plus,32,UAR,2,5,-0.7142857142857139
subesco,wavlm_base_plus,32,UAR,3,5,4.285714285714286
subesco,wavlm_base_plus,32,UAR,4,5,2.1428571428571415
subesco,wavlm_base_plus,32,UAR,5,5,1.0714285714285736
subesco,wavlm_base_plus,32,UAR,6,5,0.7142857142857153
subesco,wavlm_base_plus,32,UAR,7,5,2.1428571428571415
subesco,wavlm_base_plus,32,UAR,8,5,2.1428571428571432
subesco,wavlm_base_plus,32,UAR,9,5,1.4285714285714293
subesco,wavlm_base_plus,32,UAR,10,5,3.9285714285714306
subesco,wavlm_base_plus,32,UAR,11,5,-3.928571428571428
subesco,wavlm_base_plus,32,UAR,12,5,-4.285714285714287
subesco,wavlm_base_plus,32,UAR,13,5,3.5714285714285694
subesco,wavlm_base_plus,32,UAR,14,5,-1.785714285714286
subesco,wavlm_base_plus,32,UAR,15,5,2.857142857142859
subesco,wavlm_base_plus,32,UAR,16,5,-2.5000000000000027
subesco,wavlm_base_plus,32,UAR,17,5,0.35714285714285837
subesco,wavlm_base_plus,32,UAR,18,5,3.214285714285714
subesco,wavlm_base_plus,32,UAR,19,5,2.1428571428571415
subesco,wavlm_base_plus,32,UAR,20,5,0.35714285714285693
subesco,wavlm_base_plus,32,UAR,21,5,-3.571428571428572
subesco,wavlm_base_plus,32,UAR,22,5,0.0
subesco,wavlm_base_plus,32,UAR,23,5,-2.85714285714286
subesco,wavlm_base_plus,33,CE,0,5,1.785714285714286
subesco,wavlm_base_plus,33,CE,1,5,0.7142857142857146
subesco,wavlm_base_plus,33,CE,2,5,2.4999999999999987
subesco,wavlm_base_plus,33,CE,3,5,8.571428571428571
subesco,wavlm_base_plus,33,CE,4,5,2.4999999999999987
subesco,wavlm_base_plus,33,CE,5,5,2.8571428571428568
subesco,wavlm_base_plus,33,CE,6,5,4.285714285714287
subesco,wavlm_base_plus,33,CE,7,5,3.5714285714285716
subesco,wavlm_base_plus,33,CE,8,5,11.42857142857143
subesco,wavlm_base_plus,33,CE,9,5,-0.35714285714285693
subesco,wavlm_base_plus,33,CE,10,5,1.0714285714285723
subesco,wavlm_base_plus,33,CE,11,5,3.928571428571428
subesco,wavlm_base_plus,33,CE,12,5,-0.7142857142857139
subesco,wavlm_base_plus,33,CE,13,5,4.2857142857142865
subesco,wavlm_base_plus,33,CE,14,5,0.35714285714285837
subesco,wavlm_base_plus,33,CE,15,5,1.4285714285714293
subesco,wavlm_base_plus,33,CE,16,5,-0.7142857142857153
subesco,wavlm_base_plus,33,CE,17,5,-0.7142857142857153
subesco,wavlm_base_plus,33,CE,18,5,1.7857142857142847
subesco,wavlm_base_plus,33,CE,19,5,4.2857142857142865
subesco,wavlm_base_plus,33,CE,20,5,3.9285714285714284
subesco,wavlm_base_plus,33,CE,21,5,2.8571428571428568
subesco,wavlm_base_plus,33,CE,22,5,1.7857142857142847
subesco,wavlm_base_plus,33,CE,23,5,1.4285714285714264
subesco,wavlm_base_plus,33,UAR,0,5,-0.35714285714285837
subesco,wavlm_base_plus,33,UAR,1,5,-1.0714285714285707
subesco,wavlm_base_plus,33,UAR,2,5,-0.7142857142857139
subesco,wavlm_base_plus,33,UAR,3,5,4.285714285714286
subesco,wavlm_base_plus,33,UAR,4,5,1.4285714285714277
subesco,wavlm_base_plus,33,UAR,5,5,1.0714285714285736
subesco,wavlm_base_plus,33,UAR,6,5,0.7142857142857153
subesco,wavlm_base_plus,33,UAR,7,5,2.1428571428571415
subesco,wavlm_base_plus,33,UAR,8,5,3.571428571428572
subesco,wavlm_base_plus,33,UAR,9,5,1.4285714285714293
subesco,wavlm_base_plus,33,UAR,10,5,3.9285714285714306
subesco,wavlm_base_plus,33,UAR,11,5,-3.928571428571428
subesco,wavlm_base_plus,33,UAR,12,5,-4.285714285714287
subesco,wavlm_base_plus,33,UAR,13,5,3.5714285714285694
subesco,wavlm_base_plus,33,UAR,14,5,-1.785714285714286
subesco,wavlm_base_plus,33,UAR,15,5,1.071428571428573
subesco,wavlm_base_plus,33,UAR,16,5,-2.5000000000000027
subesco,wavlm_base_plus,33,UAR,17,5,0.7142857142857153
subesco,wavlm_base_plus,33,UAR,18,5,3.214285714285714
subesco,wavlm_base_plus,33,UAR,19,5,2.1428571428571415
subesco,wavlm_base_plus,33,UAR,20,5,1.0714285714285707
subesco,wavlm_base_plus,33,UAR,21,5,-2.8571428571428585
subesco,wavlm_base_plus,33,UAR,22,5,0.0
subesco,wavlm_base_plus,33,UAR,23,5,-1.4285714285714306
subesco,wavlm_base_plus,34,CE,0,5,1.785714285714286
subesco,wavlm_base_plus,34,CE,1,5,0.7142857142857146
subesco,wavlm_base_plus,34,CE,2,5,2.4999999999999987
subesco,wavlm_base_plus,34,CE,3,5,8.571428571428571
subesco,wavlm_base_plus,34,CE,4,5,2.4999999999999987
subesco,wavlm_base_plus,34,CE,5,5,2.8571428571428568
subesco,wavlm_base_plus,34,CE,6,5,4.285714285714287
subesco,wavlm_base_plus,34,CE,7,5,3.5714285714285716
subesco,wavlm_base_plus,34,CE,8,5,11.42857142857143
subesco,wavlm_base_plus,34,CE,9,5,-0.35714285714285693
subesco,wavlm_base_plus,34,CE,10,5,1.0714285714285723
subesco,wavlm_base_plus,34,CE,11,5,3.928571428571428
subesco,wavlm_base_plus,34,CE,12,5,-0.7142857142857139
subesco,wavlm_base_plus,34,CE,13,5,4.2857142857142865
subesco,wavlm_base_plus,34,CE,14,5,0.35714285714285837
subesco,wavlm_base_plus,34,CE,15,5,1.4285714285714293
subesco,wavlm_base_plus,34,CE,16,5,-0.7142857142857153
subesco,wavlm_base_plus,34,CE,17,5,-0.7142857142857153
subesco,wavlm_base_plus,34,CE,18,5,1.7857142857142847
subesco,wavlm_base_plus,34,CE,19,5,4.2857142857142865
subesco,wavlm_base_plus,34,CE,20,5,3.9285714285714284
subesco,wavlm_base_plus,34,CE,21,5,2.8571428571428568
subesco,wavlm_base_plus,34,CE,22,5,1.7857142857142847
subesco,wavlm_base_plus,34,CE,23,5,1.4285714285714264
subesco,wavlm_base_plus,34,UAR,0,5,-0.35714285714285837
subesco,wavlm_base_plus,34,UAR,1,5,-1.0714285714285707
subesco,wavlm_base_plus,34,UAR,2,5,-0.35714285714285693
subesco,wavlm_base_plus,34,UAR,3,5,5.357142857142858
subesco,wavlm_base_plus,34,UAR,4,5,1.4285714285714277
subesco,wavlm_base_plus,34,UAR,5,5,1.0714285714285736
subesco,wavlm_base_plus,34,UAR,6,5,0.7142857142857153
subesco,wavlm_base_plus,34,UAR,7,5,1.0714285714285707
subesco,wavlm_base_plus,34,UAR,8,5,3.571428571428572
subesco,wavlm_base_plus,34,UAR,9,5,1.4285714285714293
subesco,wavlm_base_plus,34,UAR,10,5,3.9285714285714306
subesco,wavlm_base_plus,34,UAR,11,5,-3.928571428571428
subesco,wavlm_base_plus,34,UAR,12,5,-4.285714285714287
subesco,wavlm_base_plus,34,UAR,13,5,3.5714285714285694
subesco,wavlm_base_plus,34,UAR,14,5,-1.785714285714286
subesco,wavlm_base_plus,34,UAR,15,5,1.071428571428573
subesco,wavlm_base_plus,34,UAR,16,5,-2.5000000000000027
subesco,wavlm_base_plus,34,UAR,17,5,0.7142857142857153
subesco,wavlm_base_plus,34,UAR,18,5,3.214285714285714
subesco,wavlm_base_plus,34,UAR,19,5,2.1428571428571415
subesco,wavlm_base_plus,34,UAR,20,5,1.0714285714285707
subesco,wavlm_base_plus,34,UAR,21,5,-2.5000000000000013
subesco,wavlm_base_plus,34,UAR,22,5,-0.35714285714285693
subesco,wavlm_base_plus,34,UAR,23,5,-1.7857142857142876
subesco,wavlm_base_plus,35,CE,0,5,1.785714285714286
subesco,wavlm_base_plus,35,CE,1,5,0.7142857142857146
subesco,wavlm_base_plus,35,CE,2,5,2.4999999999999987
subesco,wavlm_base_plus,35,CE,3,5,8.571428571428571
subesco,wavlm_base_plus,35,CE,4,5,2.4999999999999987
subesco,wavlm_base_plus,35,CE,5,5,2.8571428571428568
subesco,wavlm_base_plus,35,CE,6,5,4.285714285714287
subesco,wavlm_base_plus,35,CE,7,5,3.5714285714285716
subesco,wavlm_base_plus,35,CE,8,5,11.42857142857143
subesco,wavlm_base_plus,35,CE,9,5,-0.35714285714285693
subesco,wavlm_base_plus,35,CE,10,5,1.0714285714285723
subesco,wavlm_base_plus,35,CE,11,5,3.928571428571428
subesco,wavlm_base_plus,35,CE,12,5,-0.7142857142857139
subesco,wavlm_base_plus,35,CE,13,5,4.2857142857142865
subesco,wavlm_base_plus,35,CE,14,5,0.35714285714285837
subesco,wavlm_base_plus,35,CE,15,5,1.4285714285714293
subesco,wavlm_base_plus,35,CE,16,5,-0.7142857142857153
subesco,wavlm_base_plus,35,CE,17,5,-0.7142857142857153
subesco,wavlm_base_plus,35,CE,18,5,1.7857142857142847
subesco,wavlm_base_plus,35,CE,19,5,4.2857142857142865
subesco,wavlm_base_plus,35,CE,20,5,3.9285714285714284
subesco,wavlm_base_plus,35,CE,21,5,2.8571428571428568
subesco,wavlm_base_plus,35,CE,22,5,1.7857142857142847
subesco,wavlm_base_plus,35,CE,23,5,1.4285714285714264
subesco,wavlm_base_plus,35,UAR,0,5,-0.35714285714285837
subesco,wavlm_base_plus,35,UAR,1,5,-1.0714285714285707
subesco,wavlm_base_plus,35,UAR,2,5,-0.35714285714285693
subesco,wavlm_base_plus,35,UAR,3,5,6.785714285714286
subesco,wavlm_base_plus,35,UAR,4,5,0.35714285714285693
subesco,wavlm_base_plus,35,UAR,5,5,1.0714285714285736
subesco,wavlm_base_plus,35,UAR,6,5,0.7142857142857153
subesco,wavlm_base_plus,35,UAR,7,5,2.1428571428571432
subesco,wavlm_base_plus,35,UAR,8,5,3.571428571428572
subesco,wavlm_base_plus,35,UAR,9,5,1.4285714285714293
subesco,wavlm_base_plus,35,UAR,10,5,3.9285714285714306
subesco,wavlm_base_plus,35,UAR,11,5,-3.214285714285714
subesco,wavlm_base_plus,35,UAR,12,5,-4.285714285714287
subesco,wavlm_base_plus,35,UAR,13,5,2.4999999999999973
subesco,wavlm_base_plus,35,UAR,14,5,-1.785714285714286
subesco,wavlm_base_plus,35,UAR,15,5,1.071428571428573
subesco,wavlm_base_plus,35,UAR,16,5,-2.5000000000000027
subesco,wavlm_base_plus,35,UAR,17,5,0.7142857142857153
subesco,wavlm_base_plus,35,UAR,18,5,1.4285714285714277
subesco,wavlm_base_plus,35,UAR,19,5,2.1428571428571415
subesco,wavlm_base_plus,35,UAR,20,5,1.0714285714285707
subesco,wavlm_base_plus,35,UAR,21,5,-2.5000000000000013
subesco,wavlm_base_plus,35,UAR,22,5,-0.35714285714285693
subesco,wavlm_base_plus,35,UAR,23,5,-1.0714285714285736
subesco,wavlm_base_plus,36,CE,0,5,1.785714285714286
subesco,wavlm_base_plus,36,CE,1,5,0.7142857142857146
subesco,wavlm_base_plus,36,CE,2,5,2.4999999999999987
subesco,wavlm_base_plus,36,CE,3,5,8.571428571428571
subesco,wavlm_base_plus,36,CE,4,5,2.4999999999999987
subesco,wavlm_base_plus,36,CE,5,5,2.8571428571428568
subesco,wavlm_base_plus,36,CE,6,5,4.285714285714287
subesco,wavlm_base_plus,36,CE,7,5,3.5714285714285716
subesco,wavlm_base_plus,36,CE,8,5,11.42857142857143
subesco,wavlm_base_plus,36,CE,9,5,-0.35714285714285693
subesco,wavlm_base_plus,36,CE,10,5,1.0714285714285723
subesco,wavlm_base_plus,36,CE,11,5,3.928571428571428
subesco,wavlm_base_plus,36,CE,12,5,-0.7142857142857139
subesco,wavlm_base_plus,36,CE,13,5,4.2857142857142865
subesco,wavlm_base_plus,36,CE,14,5,0.35714285714285837
subesco,wavlm_base_plus,36,CE,15,5,1.4285714285714293
subesco,wavlm_base_plus,36,CE,16,5,-0.7142857142857153
subesco,wavlm_base_plus,36,CE,17,5,-0.7142857142857153
subesco,wavlm_base_plus,36,CE,18,5,1.7857142857142847
subesco,wavlm_base_plus,36,CE,19,5,4.2857142857142865
subesco,wavlm_base_plus,36,CE,20,5,3.9285714285714284
subesco,wavlm_base_plus,36,CE,21,5,2.8571428571428568
subesco,wavlm_base_plus,36,CE,22,5,1.7857142857142847
subesco,wavlm_base_plus,36,CE,23,5,1.4285714285714264
subesco,wavlm_base_plus,36,UAR,0,5,-0.35714285714285837
subesco,wavlm_base_plus,36,UAR,1,5,-1.0714285714285707
subesco,wavlm_base_plus,36,UAR,2,5,-0.35714285714285693
subesco,wavlm_base_plus,36,UAR,3,5,6.785714285714286
subesco,wavlm_base_plus,36,UAR,4,5,0.35714285714285693
subesco,wavlm_base_plus,36,UAR,5,5,1.0714285714285736
subesco,wavlm_base_plus,36,UAR,6,5,1.4285714285714293
subesco,wavlm_base_plus,36,UAR,7,5,2.1428571428571432
subesco,wavlm_base_plus,36,UAR,8,5,3.571428571428572
subesco,wavlm_base_plus,36,UAR,9,5,1.4285714285714293
subesco,wavlm_base_plus,36,UAR,10,5,3.9285714285714306
subesco,wavlm_base_plus,36,UAR,11,5,-3.214285714285714
subesco,wavlm_base_plus,36,UAR,12,5,-4.285714285714287
subesco,wavlm_base_plus,36,UAR,13,5,2.4999999999999973
subesco,wavlm_base_plus,36,UAR,14,5,-1.785714285714286
subesco,wavlm_base_plus,36,UAR,15,5,1.071428571428573
subesco,wavlm_base_plus,36,UAR,16,5,-2.5000000000000027
subesco,wavlm_base_plus,36,UAR,17,5,0.7142857142857153
subesco,wavlm_base_plus,36,UAR,18,5,1.4285714285714277
subesco,wavlm_base_plus,36,UAR,19,5,2.1428571428571415
subesco,wavlm_base_plus,36,UAR,20,5,1.0714285714285707
subesco,wavlm_base_plus,36,UAR,21,5,-2.5000000000000013
subesco,wavlm_base_plus,36,UAR,22,5,-0.35714285714285693
subesco,wavlm_base_plus,36,UAR,23,5,0.7142857142857124
subesco,wavlm_base_plus,37,CE,0,5,1.785714285714286
subesco,wavlm_base_plus,37,CE,1,5,0.7142857142857146
subesco,wavlm_base_plus,37,CE,2,5,2.4999999999999987
subesco,wavlm_base_plus,37,CE,3,5,8.571428571428571
subesco,wavlm_base_plus,37,CE,4,5,2.4999999999999987
subesco,wavlm_base_plus,37,CE,5,5,2.8571428571428568
subesco,wavlm_base_plus,37,CE,6,5,4.285714285714287
subesco,wavlm_base_plus,37,CE,7,5,3.5714285714285716
subesco,wavlm_base_plus,37,CE,8,5,11.42857142857143
subesco,wavlm_base_plus,37,CE,9,5,-0.35714285714285693
subesco,wavlm_base_plus,37,CE,10,5,1.0714285714285723
subesco,wavlm_base_plus,37,CE,11,5,3.928571428571428
subesco,wavlm_base_plus,37,CE,12,5,-0.7142857142857139
subesco,wavlm_base_plus,37,CE,13,5,4.2857142857142865
subesco,wavlm_base_plus,37,CE,14,5,0.35714285714285837
subesco,wavlm_base_plus,37,CE,15,5,1.4285714285714293
subesco,wavlm_base_plus,37,CE,16,5,-0.7142857142857153
subesco,wavlm_base_plus,37,CE,17,5,-0.7142857142857153
subesco,wavlm_base_plus,37,CE,18,5,1.7857142857142847
subesco,wavlm_base_plus,37,CE,19,5,4.2857142857142865
subesco,wavlm_base_plus,37,CE,20,5,3.9285714285714284
subesco,wavlm_base_plus,37,CE,21,5,2.8571428571428568
subesco,wavlm_base_plus,37,CE,22,5,1.7857142857142847
subesco,wavlm_base_plus,37,CE,23,5,1.4285714285714264
subesco,wavlm_base_plus,37,UAR,0,5,-0.35714285714285837
subesco,wavlm_base_plus,37,UAR,1,5,-1.0714285714285707
subesco,wavlm_base_plus,37,UAR,2,5,-0.7142857142857139
subesco,wavlm_base_plus,37,UAR,3,5,6.785714285714286
subesco,wavlm_base_plus,37,UAR,4,5,0.7142857142857139
subesco,wavlm_base_plus,37,UAR,5,5,1.0714285714285736
subesco,wavlm_base_plus,37,UAR,6,5,1.4285714285714293
subesco,wavlm_base_plus,37,UAR,7,5,2.1428571428571432
subesco,wavlm_base_plus,37,UAR,8,5,3.571428571428572
subesco,wavlm_base_plus,37,UAR,9,5,0.7142857142857153
subesco,wavlm_base_plus,37,UAR,10,5,3.9285714285714306
subesco,wavlm_base_plus,37,UAR,11,5,-3.214285714285714
subesco,wavlm_base_plus,37,UAR,12,5,-4.642857142857146
subesco,wavlm_base_plus,37,UAR,13,5,2.4999999999999973
subesco,wavlm_base_plus,37,UAR,14,5,-1.785714285714286
subesco,wavlm_base_plus,37,UAR,15,5,1.071428571428573
subesco,wavlm_base_plus,37,UAR,16,5,-2.5000000000000027
subesco,wavlm_base_plus,37,UAR,17,5,0.7142857142857153
subesco,wavlm_base_plus,37,UAR,18,5,1.4285714285714277
subesco,wavlm_base_plus,37,UAR,19,5,2.4999999999999987
subesco,wavlm_base_plus,37,UAR,20,5,1.0714285714285707
subesco,wavlm_base_plus,37,UAR,21,5,-2.5000000000000013
subesco,wavlm_base_plus,37,UAR,22,5,-0.35714285714285693
subesco,wavlm_base_plus,37,UAR,23,5,0.7142857142857124
subesco,wavlm_base_plus,38,CE,0,5,1.785714285714286
subesco,wavlm_base_plus,38,CE,1,5,0.7142857142857146
subesco,wavlm_base_plus,38,CE,2,5,2.4999999999999987
subesco,wavlm_base_plus,38,CE,3,5,8.571428571428571
subesco,wavlm_base_plus,38,CE,4,5,2.4999999999999987
subesco,wavlm_base_plus,38,CE,5,5,2.8571428571428568
subesco,wavlm_base_plus,38,CE,6,5,4.285714285714287
subesco,wavlm_base_plus,38,CE,7,5,3.5714285714285716
subesco,wavlm_base_plus,38,CE,8,5,11.42857142857143
subesco,wavlm_base_plus,38,CE,9,5,-0.35714285714285693
subesco,wavlm_base_plus,38,CE,10,5,1.0714285714285723
subesco,wavlm_base_plus,38,CE,11,5,3.928571428571428
subesco,wavlm_base_plus,38,CE,12,5,-0.7142857142857139
subesco,wavlm_base_plus,38,CE,13,5,4.2857142857142865
subesco,wavlm_base_plus,38,CE,14,5,0.35714285714285837
subesco,wavlm_base_plus,38,CE,15,5,1.4285714285714293
subesco,wavlm_base_plus,38,CE,16,5,-0.7142857142857153
subesco,wavlm_base_plus,38,CE,17,5,-0.7142857142857153
subesco,wavlm_base_plus,38,CE,18,5,1.7857142857142847
subesco,wavlm_base_plus,38,CE,19,5,4.2857142857142865
subesco,wavlm_base_plus,38,CE,20,5,3.9285714285714284
subesco,wavlm_base_plus,38,CE,21,5,2.8571428571428568
