corpus,model,protocol,seed,speaker_id,status,reason,n_utterances,uar,accuracy,macro_f1
cremad,fno,random,0,1089,complete,,82,0.60912698412698418,0.6097560975609756,0.59663880181121554
cremad,fno,random,0,1090,complete,,82,0.52976190476190477,0.52439024390243905,0.51121707842137953
cremad,fno,random,0,1091,complete,,82,0.4464285714285714,0.43902439024390244,0.43345567687672953
cremad,fno,random,1,1001,complete,,82,0.37896825396825395,0.37804878048780488,0.36630639097744361
cremad,fno,random,1,1002,complete,,81,0.47727272727272729,0.48148148148148145,0.48227649072289253
cremad,fno,random,1,1003,complete,,82,0.58134920634920639,0.58536585365853655,0.57656123601791365
cremad,fno,random,1,1004,complete,,82,0.47023809523809518,0.47560975609756095,0.42216327733569114
cremad,fno,random,1,1005,complete,,82,0.41269841269841262,0.41463414634146339,0.407013357013357
cremad,fno,random,1,1006,complete,,82,0.54365079365079361,0.53658536585365857,0.53903388278388276
cremad,fno,random,1,1007,complete,,82,0.49007936507936506,0.48780487804878048,0.47150402821197462
cremad,fno,random,1,1008,complete,,76,0.44172494172494176,0.43421052631578949,0.39028371649270505
cremad,fno,random,1,1009,complete,,76,0.55710955710955712,0.55263157894736847,0.55971055088702149
cremad,fno,random,1,1010,complete,,82,0.57936507936507942,0.57317073170731703,0.56711379023206976
cremad,fno,random,1,1011,complete,,82,0.65079365079365081,0.64634146341463417,0.63518339897650244
cremad,fno,random,1,1012,complete,,82,0.51587301587301593,0.51219512195121952,0.48562786276034914
cremad,fno,random,1,1013,complete,,82,0.63690476190476186,0.63414634146341464,0.61471108122211693
cremad,fno,random,1,1014,complete,,82,0.59920634920634919,0.6097560975609756,0.579100529100529
cremad,fno,random,1,1015,complete,,82,0.51984126984126988,0.51219512195121952,0.5052730294396961
cremad,fno,random,1,1016,complete,,82,0.5,0.5,0.47459529051821142
cremad,fno,random,1,1017,complete,,82,0.4781746031746032,0.47560975609756095,0.44930013454354228
cremad,fno,random,1,1018,complete,,82,0.66468253968253965,0.65853658536585369,0.64808568613888362
cremad,fno,random,1,1019,complete,,76,0.55011655011655014,0.55263157894736847,0.51631906385742699
cremad,fno,random,1,1020,complete,,82,0.55555555555555558,0.54878048780487809,0.54431408634307188
cremad,fno,random,1,1021,complete,,82,0.47222222222222227,0.46341463414634149,0.43811373180512142
cremad,fno,random,1,1022,complete,,82,0.58730158730158732,0.58536585365853655,0.56714582154310511
cremad,fno,random,1,1023,complete,,82,0.44047619047619047,0.43902439024390244,0.40032907700426884
cremad,fno,random,1,1024,complete,,82,0.57738095238095233,0.57317073170731703,0.55193810746230099
cremad,fno,random,1,1025,complete,,82,0.51587301587301582,0.51219512195121952,0.48595238095238091
cremad,fno,random,1,1026,complete,,82,0.63888888888888895,0.63414634146341464,0.61237014103887166
cremad,fno,random,1,1027,complete,,82,0.54761904761904756,0.54878048780487809,0.52410516707851917
cremad,fno,random,1,1028,complete,,82,0.45634920634920634,0.45121951219512196,0.41647509578544062
cremad,fno,random,1,1029,complete,,82,0.50992063492063489,0.5,0.44656084656084655
cremad,fno,random,1,1030,complete,,82,0.60515873015873012,0.59756097560975607,0.57130592213050979
cremad,fno,random,1,1031,complete,,82,0.46031746031746029,0.45121951219512196,0.42989648179588752
cremad,fno,random,1,1032,complete,,82,0.55158730158730152,0.54878048780487809,0.53822951739618408
cremad,fno,random,1,1033,complete,,82,0.47023809523809518,0.47560975609756095,0.47870535261839614
cremad,fno,random,1,1034,complete,,82,0.40277777777777785,0.40243902439024393,0.3965547874183315
cremad,fno,random,1,1035,complete,,82,0.5178571428571429,0.51219512195121952,0.5033333333333333
cremad,fno,random,1,1036,complete,,82,0.33531746031746029,0.32926829268292684,0.31183791318199922
cremad,fno,random,1,1037,complete,,82,0.65277777777777779,0.64634146341463417,0.62097695684033438
cremad,fno,random,1,1038,complete,,82,0.67063492063492058,0.67073170731707321,0.66890390390390397
cremad,fno,random,1,1039,complete,,82,0.51190476190476175,0.5,0.47010936431989059
cremad,fno,random,1,1040,complete,,82,0.58134920634920639,0.57317073170731703,0.55573837464636255
cremad,fno,random,1,1041,complete,,82,0.5,0.5,0.50755439322945051
cremad,fno,random,1,1042,complete,,82,0.50793650793650791,0.5,0.47263744075338271
cremad,fno,random,1,1043,complete,,82,0.67857142857142849,0.67073170731707321,0.63280543713748161
cremad,fno,random,1,1044,complete,,82,0.53769841269841268,0.53658536585365857,0.54424012885812545
cremad,fno,random,1,1045,complete,,82,0.54365079365079361,0.53658536585365857,0.51691056845519079
cremad,fno,random,1,1046,complete,,82,0.47619047619047611,0.46341463414634149,0.40132514041371553
cremad,fno,random,1,1047,complete,,82,0.67658730158730152,0.67073170731707321,0.664908810325477
cremad,fno,random,1,1048,complete,,82,0.61706349206349198,0.6097560975609756,0.5948724143181765
cremad,fno,random,1,1049,complete,,82,0.56349206349206349,0.56097560975609762,0.54652777777777772
cremad,fno,random,1,1050,complete,,82,0.61507936507936511,0.6097560975609756,0.51758137401176452
cremad,fno,random,1,1051,complete,,82,0.60317460317460325,0.59756097560975607,0.57431681476083429
cremad,fno,random,1,1052,complete,,82,0.52380952380952384,0.52439024390243905,0.51751958778445528
cremad,fno,random,1,1053,complete,,82,0.62698412698412698,0.62195121951219512,0.60466505554224848
cremad,fno,random,1,1054,complete,,82,0.39484126984126977,0.40243902439024393,0.37628325806836599
cremad,fno,random,1,1055,complete,,82,0.54166666666666663,0.53658536585365857,0.51118542499013253
cremad,fno,random,1,1056,complete,,82,0.49404761904761907,0.48780487804878048,0.42527793962721661
cremad,fno,random,1,1057,complete,,82,0.50396825396825395,0.5,0.46976506045133498
cremad,fno,random,1,1058,complete,,82,0.48015873015873006,0.47560975609756095,0.46713900134952763
cremad,fno,random,1,1059,complete,,82,0.41865079365079366,0.41463414634146339,0.38387319308371937
cremad,fno,random,1,1060,complete,,82,0.3968253968253968,0.40243902439024393,0.33740655056444524
cremad,fno,random,1,1061,complete,,82,0.60119047619047616,0.6097560975609756,0.6038005399214269
cremad,fno,random,1,1062,complete,,82,0.61904761904761896,0.6097560975609756,0.57387853692201518
cremad,fno,random,1,1063,complete,,82,0.61706349206349209,0.6097560975609756,0.57128558561114351
cremad,fno,random,1,1064,complete,,82,0.61706349206349209,0.6097560975609756,0.56777407352119991
cremad,fno,random,1,1065,complete,,82,0.55555555555555558,0.54878048780487809,0.51442706712314556
cremad,fno,random,1,1066,complete,,82,0.5892857142857143,0.58536585365853655,0.56517707362534952
cremad,fno,random,1,1067,complete,,82,0.40873015873015867,0.40243902439024393,0.39943897099069514
cremad,fno,random,1,1068,complete,,82,0.52976190476190477,0.52439024390243905,0.4933839627805145
cremad,fno,random,1,1069,complete,,82,0.52380952380952384,0.52439024390243905,0.51629852476534399
cremad,fno,random,1,1070,complete,,82,0.52777777777777779,0.52439024390243905,0.48280885780885779
cremad,fno,random,1,1071,complete,,82,0.47420634920634913,0.47560975609756095,0.46897546897546888
cremad,fno,random,1,1072,complete,,82,0.58730158730158732,0.58536585365853655,0.55539391383793657
cremad,fno,random,1,1073,complete,,82,0.5892857142857143,0.58536585365853655,0.5686398762056657
cremad,fno,random,1,1074,complete,,82,0.45833333333333331,0.45121951219512196,0.4096162534492705
cremad,fno,random,1,1075,complete,,82,0.45833333333333331,0.45121951219512196,0.41093157567946492
cremad,fno,random,1,1076,complete,,81,0.49891774891774893,0.49382716049382713,0.48285626248459351
cremad,fno,random,1,1077,complete,,82,0.49603174603174605,0.48780487804878048,0.43445694498326076
cremad,fno,random,1,1078,complete,,82,0.72420634920634919,0.71951219512195119,0.71021108733752414
cremad,fno,random,1,1079,complete,,82,0.49801587301587297,0.48780487804878048,0.46515301522908009
cremad,fno,random,1,1080,complete,,82,0.63095238095238093,0.63414634146341464,0.62781494968883922
cremad,fno,random,1,1081,complete,,82,0.76587301587301582,0.76829268292682928,0.7691491990342566
cremad,fno,random,1,1082,complete,,82,0.32341269841269843,0.32926829268292684,0.27294807433985163
cremad,fno,random,1,1083,complete,,82,0.52182539682539675,0.52439024390243905,0.52751032492411809
cremad,fno,random,1,1084,complete,,82,0.5357142857142857,0.53658536585365857,0.53787120453787118
cremad,fno,random,1,1085,complete,,82,0.68253968253968245,0.68292682926829273,0.68393845405339648
cremad,fno,random,1,1086,complete,,82,0.38690476190476186,0.3902439024390244,0.3882555304249784
cremad,fno,random,1,1087,complete,,82,0.41666666666666669,0.41463414634146339,0.40560731538992406
cremad,fno,random,1,1088,complete,,82,0.4424603174603175,0.43902439024390244,0.41288220551378441
cremad,fno,random,1,1089,complete,,82,0.60912698412698407,0.6097560975609756,0.58898274771532644
cremad,fno,random,1,1090,complete,,82,0.56150793650793651,0.56097560975609762,0.54235235323514719
cremad,fno,random,1,1091,complete,,82,0.40476190476190482,0.40243902439024393,0.39488297821631152
cremad,fno,random,2,1001,complete,,82,0.375,0.37804878048780488,0.37847358801676706
cremad,fno,random,2,1002,complete,,81,0.53463203463203468,0.53086419753086422,0.54803783562549335
cremad,fno,random,2,1003,complete,,82,0.62103174603174605,0.62195121951219512,0.61922709309806079
cremad,fno,random,2,1004,complete,,82,0.53174603174603174,0.53658536585365857,0.50131817063743067
cremad,fno,random,2,1005,complete,,82,0.45436507936507931,0.45121951219512196,0.44032855853194075
cremad,fno,random,2,1006,complete,,82,0.50595238095238093,0.5,0.50829489039867715
cremad,fno,random,2,1007,complete,,82,0.52976190476190477,0.52439024390243905,0.48013485087521596
cremad,fno,random,2,1008,complete,,76,0.46736596736596736,0.46052631578947367,0.41618258284924953
cremad,fno,random,2,1009,complete,,76,0.62354312354312358,0.61842105263157898,0.61830741722046079
cremad,fno,random,2,1010,complete,,82,0.59920634920634919,0.59756097560975607,0.59486402632017321
cremad,fno,random,2,1011,complete,,82,0.61309523809523814,0.6097560975609756,0.59651025773984034
cremad,fno,random,2,1012,complete,,82,0.47619047619047611,0.47560975609756095,0.45136576733278383
cremad,fno,random,2,1013,complete,,82,0.61706349206349198,0.6097560975609756,0.56822612085769986
cremad,fno,random,2,1014,complete,,82,0.57738095238095244,0.58536585365853655,0.55935799957164278
cremad,fno,random,2,1015,complete,,82,0.51587301587301582,0.51219512195121952,0.49906224262044452
cremad,fno,random,2,1016,complete,,82,0.51388888888888895,0.51219512195121952,0.50033217449979472
cremad,fno,random,2,1017,complete,,82,0.50793650793650791,0.5,0.47265996744175109
cremad,fno,random,2,1018,complete,,82,0.71230158730158732,0.70731707317073167,0.69689384689384681
cremad,fno,random,2,1019,complete,,76,0.63636363636363635,0.63157894736842102,0.61429265525967169
cremad,fno,random,2,1020,complete,,82,0.56547619047619058,0.56097560975609762,0.55562923666371944
cremad,fno,random,2,1021,complete,,82,0.43650793650793651,0.42682926829268292,0.39215686274509803
cremad,fno,random,2,1022,complete,,82,0.56349206349206349,0.56097560975609762,0.53638049902417717
cremad,fno,random,2,1023,complete,,82,0.51587301587301582,0.51219512195121952,0.48397576977090279
cremad,fno,random,2,1024,complete,,82,0.50396825396825395,0.5,0.48994883040935672
cremad,fno,random,2,1025,complete,,82,0.45634920634920634,0.45121951219512196,0.41929139779812458
cremad,fno,random,2,1026,complete,,82,0.68849206349206338,0.68292682926829273,0.66210990806579051
cremad,fno,random,2,1027,complete,,82,0.62698412698412698,0.62195121951219512,0.62074812284489711
cremad,fno,random,2,1028,complete,,82,0.50793650793650802,0.5,0.45067239858906522
cremad,fno,random,2,1029,complete,,82,0.46031746031746029,0.45121951219512196,0.40705348929444835
cremad,fno,random,2,1030,complete,,82,0.55753968253968245,0.54878048780487809,0.51482971643154707
cremad,fno,random,2,1031,complete,,82,0.48611111111111116,0.47560975609756095,0.4358319698876974
cremad,fno,random,2,1032,complete,,82,0.52976190476190477,0.52439024390243905,0.52171789563093907
cremad,fno,random,2,1033,complete,,82,0.52182539682539686,0.52439024390243905,0.52611888500194348
cremad,fno,random,2,1034,complete,,82,0.4682539682539682,0.46341463414634149,0.44498374574738664
cremad,fno,random,2,1035,complete,,82,0.59920634920634919,0.59756097560975607,0.60191269087949784
cremad,fno,random,2,1036,complete,,82,0.40476190476190471,0.40243902439024393,0.38990297713981925
cremad,fno,random,2,1037,complete,,82,0.66666666666666663,0.65853658536585369,0.6187105913386749
cremad,fno,random,2,1038,complete,,82,0.59126984126984128,0.58536585365853655,0.57304428308264621
cremad,fno,random,2,1039,complete,,82,0.57936507936507931,0.57317073170731703,0.55552314694782934
cremad,fno,random,2,1040,complete,,82,0.61507936507936511,0.6097560975609756,0.60761460761460762
cremad,fno,random,2,1041,complete,,82,0.48412698412698413,0.48780487804878048,0.5000980392156863
cremad,fno,random,2,1042,complete,,82,0.43650793650793651,0.42682926829268292,0.40441597388965816
cremad,fno,random,2,1043,complete,,82,0.57936507936507942,0.57317073170731703,0.55258086637396986
cremad,fno,random,2,1044,complete,,82,0.6071428571428571,0.6097560975609756,0.61813865147198477
cremad,fno,random,2,1045,complete,,82,0.55555555555555547,0.54878048780487809,0.51806625745505197
cremad,fno,random,2,1046,complete,,82,0.46230158730158727,0.45121951219512196,0.41054095559909515
cremad,fno,random,2,1047,complete,,82,0.64087301587301593,0.63414634146341464,0.63175179211469534
cremad,fno,random,2,1048,complete,,82,0.62896825396825395,0.62195121951219512,0.60960746628850082
cremad,fno,random,2,1049,complete,,82,0.58730158730158732,0.58536585365853655,0.57761111742878923
cremad,fno,random,2,1050,complete,,82,0.67857142857142849,0.67073170731707321,0.58921568627450982
cremad,fno,random,2,1051,complete,,82,0.56547619047619047,0.56097560975609762,0.54250922077161767
cremad,fno,random,2,1052,complete,,82,0.54960317460317454,0.54878048780487809,0.54185086943707628
cremad,fno,random,2,1053,complete,,82,0.68650793650793662,0.68292682926829273,0.68442885013537191
cremad,fno,random,2,1054,complete,,82,0.43253968253968256,0.43902439024390244,0.42332789834039208
cremad,fno,random,2,1055,complete,,82,0.61507936507936511,0.6097560975609756,0.59717052849236751
cremad,fno,random,2,1056,complete,,82,0.50595238095238093,0.5,0.483044733044733
cremad,fno,random,2,1057,complete,,82,0.41666666666666669,0.41463414634146339,0.3845245758812002
cremad,fno,random,2,1058,complete,,82,0.54166666666666663,0.53658536585365857,0.51060231300758285
cremad,fno,random,2,1059,complete,,82,0.45436507936507931,0.45121951219512196,0.42399861060851768
cremad,fno,random,2,1060,complete,,82,0.37103174603174605,0.37804878048780488,0.31611604042033564
cremad,fno,random,2,1061,complete,,82,0.51984126984126988,0.52439024390243905,0.50046006037385349
cremad,fno,random,2,1062,complete,,82,0.59325396825396826,0.58536585365853655,0.56282935592398509
cremad,fno,random,2,1063,complete,,82,0.60515873015873012,0.59756097560975607,0.58436071522175537
cremad,fno,random,2,1064,complete,,82,0.54563492063492058,0.53658536585365857,0.48211733275671892
cremad,fno,random,2,1065,complete,,82,0.56746031746031744,0.56097560975609762,0.52459413873076111
