corpus,model,contrast,protocol_a,protocol_b,speaker_id,status,reason,n_required_seeds_per_protocol,uar_difference,accuracy_difference,macro_f1_difference
cremad,fno,RG,random,groupkfold,1004,complete,,3,0.048280423280423423,0.048780487804878148,0.037077078848938794
cremad,fno,RG,random,groupkfold,1005,complete,,3,0.040343915343915238,0.040650406504065095,0.066026539044964361
cremad,fno,RG,random,groupkfold,1006,complete,,3,0.001322751322751281,0.0040650406504065817,0.0025733000799361694
cremad,fno,RG,random,groupkfold,1007,complete,,3,0.034391534391534417,0.032520325203252043,0.057265421334879107
cremad,fno,RG,random,groupkfold,1008,complete,,3,0.011655011655011649,0.0087719298245613198,0.010709677080595503
cremad,fno,RG,random,groupkfold,1009,complete,,3,0.02564102564102555,0.026315789473684181,0.032493698950920802
cremad,fno,RG,random,groupkfold,1010,complete,,3,0.0092592592592591894,0.0081300813008129413,0.0068553801134032533
cremad,fno,RG,random,groupkfold,1011,complete,,3,-0.01058201058201047,-0.0081300813008130524,-0.0060195850501048032
cremad,fno,RG,random,groupkfold,1012,complete,,3,-0.016534391534391568,-0.016260162601625994,0.0013059569028436857
cremad,fno,RG,random,groupkfold,1013,complete,,3,0.02182539682539697,0.020325203252032464,0.016368451739730228
cremad,fno,RG,random,groupkfold,1014,complete,,3,-0.023809523809523836,-0.028455284552845517,-0.01044172255349507
cremad,fno,RG,random,groupkfold,1015,complete,,3,0.015873015873015928,0.012195121951219523,0.013329241856472163
cremad,fno,RG,random,groupkfold,1016,complete,,3,0.047619047619047727,0.048780487804878092,0.063060894286633973
cremad,fno,RG,random,groupkfold,1017,complete,,3,-0.0039682539682538986,-0.0040650406504065262,-0.016883379885069605
cremad,fno,RG,random,groupkfold,1018,complete,,3,0.03240740740740744,0.032520325203252098,0.031952774344587986
cremad,fno,RG,random,groupkfold,1019,complete,,3,0.041181041181041267,0.043859649122806932,0.046485534190114419
cremad,fno,RG,random,groupkfold,1020,complete,,3,0.074735449735449822,0.069105691056910612,0.081516748745835865
cremad,fno,RG,random,groupkfold,1021,complete,,3,0.033068783068783136,0.032520325203252043,0.036128172439646333
cremad,fno,RG,random,groupkfold,1022,complete,,3,-0.00132275132275117,0,0.0042445051118187305
cremad,fno,RG,random,groupkfold,1023,complete,,3,0.047619047619047616,0.04471544715447151,0.077828759141473913
cremad,fno,RG,random,groupkfold,1024,complete,,3,0.043650793650793607,0.044715447154471566,0.048529999187580275
cremad,fno,RG,random,groupkfold,1025,complete,,3,0.031746031746031689,0.028455284552845572,0.030789220507614234
cremad,fno,RG,random,groupkfold,1026,complete,,3,-0.019179894179894075,-0.020325203252032575,-0.031990035065859845
cremad,fno,RG,random,groupkfold,1027,complete,,3,-0.017195767195767209,-0.016260162601625994,-0.016819517589068633
cremad,fno,RG,random,groupkfold,1028,complete,,3,0,0.0040650406504065262,0.020975994224351369
cremad,fno,RG,random,groupkfold,1029,complete,,3,0,0,0.014481127986765985
cremad,fno,RG,random,groupkfold,1030,complete,,3,-0.0066137566137567383,-0.0081300813008129413,-0.019923092571704881
cremad,fno,RG,random,groupkfold,1031,complete,,3,0.02380952380952378,0.024390243902438935,0.041646343927918938
cremad,fno,RG,random,groupkfold,1032,complete,,3,-0.046957671957672087,-0.04471544715447151,-0.041006832712718211
cremad,fno,RG,random,groupkfold,1033,complete,,3,0.080026455026455001,0.081300813008130079,0.084980684094543735
cremad,fno,RG,random,groupkfold,1034,complete,,3,-0.057539682539682446,-0.056910569105690978,-0.053094067390853705
cremad,fno,RG,random,groupkfold,1035,complete,,3,0.039682539682539764,0.040650406504065151,0.037330560463394669
cremad,fno,RG,random,groupkfold,1036,complete,,3,0.015211640211640232,0.012195121951219523,0.0011648762457832085
cremad,fno,RG,random,groupkfold,1037,complete,,3,0.023809523809523725,0.024390243902439046,0.020924361081871012
cremad,fno,RG,random,groupkfold,1038,complete,,3,0.09259259259259256,0.093495934959349491,0.10122130681036456
cremad,fno,RG,random,groupkfold,1039,complete,,3,0.041666666666666519,0.04065040650406504,0.048605260995590649
cremad,fno,RG,random,groupkfold,1040,complete,,3,-0.028439153439153486,-0.032520325203251876,-0.038714636627300569
cremad,fno,RG,random,groupkfold,1041,complete,,3,0.036375661375661394,0.032520325203252043,0.05447444391848133
cremad,fno,RG,random,groupkfold,1042,complete,,3,-0.037037037037037035,-0.036585365853658569,-0.036738126522558479
cremad,fno,RG,random,groupkfold,1043,complete,,3,-0.00132275132275117,0,0.012224182628390423
cremad,fno,RG,random,groupkfold,1044,complete,,3,0.031746031746031744,0.032520325203252098,0.036360162578205402
cremad,fno,RG,random,groupkfold,1045,complete,,3,-0.045634920634920695,-0.048780487804878092,-0.054519764952483007
cremad,fno,RG,random,groupkfold,1046,complete,,3,0.048280423280423257,0.048780487804878037,0.059102448158222298
cremad,fno,RG,random,groupkfold,1047,complete,,3,0.015211640211640343,0.016260162601625994,0.017084147931419214
cremad,fno,RG,random,groupkfold,1048,complete,,3,0.040343915343915127,0.036585365853658458,0.028488619321512254
cremad,fno,RG,random,groupkfold,1049,complete,,3,-0.0039682539682539542,-0.0040650406504064707,-0.0071681464436901265
cremad,fno,RG,random,groupkfold,1050,complete,,3,0.041005291005291045,0.04065040650406504,0.040985717719716042
cremad,fno,RG,random,groupkfold,1051,complete,,3,-0.0052910052910052352,-0.0081300813008130524,-0.0046986738438179465
cremad,fno,RG,random,groupkfold,1052,complete,,3,-0.0052910052910052352,-0.0040650406504064707,-0.0039109371931572712
cremad,fno,RG,random,groupkfold,1053,complete,,3,0.04497354497354511,0.044715447154471621,0.061419176633006112
cremad,fno,RG,random,groupkfold,1054,complete,,3,0.058862433862433838,0.06097560975609756,0.058287145977691524
cremad,fno,RG,random,groupkfold,1055,complete,,3,-0.025132275132275117,-0.028455284552845628,-0.027169872914405757
cremad,fno,RG,random,groupkfold,1056,complete,,3,-0.049603174603174649,-0.048780487804878092,-0.046324941152160293
cremad,fno,RG,random,groupkfold,1057,complete,,3,0.0039682539682540652,0.0040650406504065262,-0.0007780651430807084
cremad,fno,RG,random,groupkfold,1058,complete,,3,-0.054894179894179995,-0.052845528455284674,-0.034296353543975089
cremad,fno,RG,random,groupkfold,1059,complete,,3,0.06944444444444442,0.069105691056910556,0.085798448596781041
cremad,fno,RG,random,groupkfold,1060,complete,,3,0.023148148148148195,0.02032520325203252,0.038104955122779061
cremad,fno,RG,random,groupkfold,1061,complete,,3,0.056878306878306972,0.056910569105691033,0.055316928796609099
cremad,fno,RG,random,groupkfold,1062,complete,,3,0.023148148148148029,0.024390243902439046,0.027954827890496414
cremad,fno,RG,random,groupkfold,1063,complete,,3,0.048280423280423368,0.048780487804877981,0.042495244353895734
cremad,fno,RG,random,groupkfold,1064,complete,,3,0.025132275132275228,0.024390243902439046,0.014406890095239211
cremad,fno,RG,random,groupkfold,1065,complete,,3,-0.017857142857142794,-0.016260162601625994,-0.008138653753109959
cremad,fno,RG,random,groupkfold,1066,complete,,3,0.053571428571428603,0.052845528455284563,0.059250790113335006
cremad,fno,RG,random,groupkfold,1067,complete,,3,-0.026455026455026454,-0.028455284552845572,-0.025405537065104788
cremad,fno,RG,random,groupkfold,1068,complete,,3,-0.0092592592592594114,-0.0081300813008130524,-0.015036279795861529
cremad,fno,RG,random,groupkfold,1069,complete,,3,0.037698412698412676,0.036585365853658514,0.028487631935667723
cremad,fno,RG,random,groupkfold,1070,complete,,3,0.072089947089947093,0.069105691056910667,0.067732314959836448
cremad,fno,RG,random,groupkfold,1071,complete,,3,0.011904761904761862,0.012195121951219523,0.026939906838746308
cremad,fno,RG,random,groupkfold,1072,complete,,3,0.0026455026455025621,0.0040650406504064707,-0.0035590366056705847
cremad,fno,RG,random,groupkfold,1073,complete,,3,0.021825396825396859,0.016260162601626105,0.029535978987412836
cremad,fno,RG,random,groupkfold,1074,complete,,3,0.0059523809523809867,0.0081300813008129968,0.029216405959601344
cremad,fno,RG,random,groupkfold,1075,complete,,3,0.048280423280423257,0.04471544715447151,0.039107314997423981
cremad,fno,RG,random,groupkfold,1076,complete,,3,-0.0036075036075035039,0.004115226337448652,0.0040785269190152795
cremad,fno,RG,random,groupkfold,1077,complete,,3,-0.0079365079365078528,-0.0081300813008129968,-0.026393540349654243
cremad,fno,RG,random,groupkfold,1078,complete,,3,0.047619047619047672,0.048780487804878092,0.053574860542327185
cremad,fno,RG,random,groupkfold,1079,complete,,3,0.076058201058201047,0.077235772357723553,0.10161156431735729
cremad,fno,RG,random,groupkfold,1080,complete,,3,0.019841269841269882,0.020325203252032464,0.028589901306629639
cremad,fno,RG,random,groupkfold,1081,complete,,3,0.055555555555555691,0.052845528455284785,0.05030276417420998
cremad,fno,RG,random,groupkfold,1082,complete,,3,0.060846560846560815,0.06097560975609756,0.071317635321512335
cremad,fno,RG,random,groupkfold,1083,complete,,3,0.037037037037037035,0.04065040650406504,0.043193683235320024
cremad,fno,RG,random,groupkfold,1084,complete,,3,0.092592592592592615,0.093495934959349658,0.10348481800269493
cremad,fno,RG,random,groupkfold,1085,complete,,3,0.0099206349206346633,0.012195121951219523,0.0092900406539296876
cremad,fno,RG,random,groupkfold,1086,complete,,3,0.0092592592592593004,0.0081300813008129968,0.017746472821104642
cremad,fno,RG,random,groupkfold,1087,complete,,3,0.019179894179894241,0.016260162601625938,0.014466601496808285
cremad,fno,RG,random,groupkfold,1088,complete,,3,-0.072089947089947037,-0.073170731707317194,-0.074260709245519418
cremad,fno,RG,random,groupkfold,1089,complete,,3,0.070105820105820116,0.069105691056910556,0.070418091478726852
cremad,fno,RG,random,groupkfold,1090,complete,,3,0.025793650793650758,0.024390243902438991,0.0254444450308417
cremad,fno,RG,random,groupkfold,1091,complete,,3,-0.0019841269841269771,-0.0040650406504065262,0.0084626745782648838
cremad,fno,RL,random,loso,1001,complete,,3,-0.029100529100529071,-0.028455284552845517,-0.030013283011476932
cremad,fno,RL,random,loso,1002,complete,,3,0.036435786435786488,0.028806584362139842,0.039613638507953353
cremad,fno,RL,random,loso,1003,complete,,3,0.021825396825396748,0.020325203252032575,0.024122303006274048
cremad,fno,RL,random,loso,1004,complete,,3,0.041005291005291045,0.044715447154471621,0.024597131204975253
cremad,fno,RL,random,loso,1005,complete,,3,-0.031746031746031855,-0.028455284552845461,-0.026068147279858456
cremad,fno,RL,random,loso,1006,complete,,3,-0.017857142857142905,-0.016260162601625994,-0.0169416800609965
cremad,fno,RL,random,loso,1007,complete,,3,0.034391534391534417,0.032520325203252043,0.046798511154407196
cremad,fno,RL,random,loso,1008,complete,,3,-0.012432012432012307,-0.017543859649122806,-0.013071489271949344
cremad,fno,RL,random,loso,1009,complete,,3,0.01631701631701632,0.017543859649122862,0.026742089827503257
cremad,fno,RL,random,loso,1010,complete,,3,-0.019841269841269993,-0.020325203252032686,-0.024917904794665158
cremad,fno,RL,random,loso,1011,complete,,3,0.0066137566137567383,0.0081300813008129413,0.012102121805591781
cremad,fno,RL,random,loso,1012,complete,,3,-0.069444444444444475,-0.069105691056910667,-0.067219191835081404
cremad,fno,RL,random,loso,1013,complete,,3,0.0026455026455027841,0.0040650406504064707,0.0066217880919808847
cremad,fno,RL,random,loso,1014,complete,,3,-0.048280423280423368,-0.048780487804878092,-0.05778158732821459
cremad,fno,RL,random,loso,1015,complete,,3,0.0066137566137566273,0.0040650406504065817,-0.0014886118077412913
cremad,fno,RL,random,loso,1016,complete,,3,0.042989417989417966,0.040650406504065095,0.048857806992060271
cremad,fno,RL,random,loso,1017,complete,,3,0.0033068783068782581,0.0040650406504064707,0.0046060802741049733
cremad,fno,RL,random,loso,1018,complete,,3,-0.015873015873015817,-0.016260162601625994,-0.018837473490550094
cremad,fno,RL,random,loso,1019,complete,,3,0.021367521367521292,0.021929824561403577,0.017671358925315239
cremad,fno,RL,random,loso,1020,complete,,3,-0.027116402116402094,-0.028455284552845517,-0.023410902793093324
cremad,fno,RL,random,loso,1021,complete,,3,-0.021825396825396803,-0.020325203252032464,0.0040155433904306981
cremad,fno,RL,random,loso,1022,complete,,3,-0.0052910052910053462,-0.0040650406504065817,-0.0047835116803929267
cremad,fno,RL,random,loso,1023,complete,,3,-0.02711640211640215,-0.024390243902439046,-0.012389488699349194
cremad,fno,RL,random,loso,1024,complete,,3,-0.03240740740740744,-0.032520325203252098,-0.039032026589764901
cremad,fno,RL,random,loso,1025,complete,,3,0.0026455026455026176,0.0040650406504064152,0.015180681008675756
cremad,fno,RL,random,loso,1026,complete,,3,0.011243386243386277,0.012195121951219523,0.017077190941680032
cremad,fno,RL,random,loso,1027,complete,,3,-0.0072751322751323233,-0.0081300813008129413,-0.0036371032897231093
cremad,fno,RL,random,loso,1028,complete,,3,-0.04232804232804227,-0.04065040650406504,-0.039196508711891731
cremad,fno,RL,random,loso,1029,complete,,3,-0.0019841269841269771,-0.0040650406504064707,-0.014113352831152948
cremad,fno,RL,random,loso,1030,complete,,3,0.01851851851851849,0.020325203252032464,0.027520141590626768
cremad,fno,RL,random,loso,1031,complete,,3,0.010582010582010581,0.012195121951219412,0.01786568556606638
cremad,fno,RL,random,loso,1032,complete,,3,-0.040343915343915571,-0.040650406504064929,-0.037504265522922853
cremad,fno,RL,random,loso,1033,complete,,3,-0.017195767195767153,-0.016260162601626049,-0.015860824438176935
cremad,fno,RL,random,loso,1034,complete,,3,-0.048941798941798897,-0.048780487804877981,-0.045846131251800648
cremad,fno,RL,random,loso,1035,complete,,3,0.010582010582010692,0.012195121951219523,0.009563921680801668
cremad,fno,RL,random,loso,1036,complete,,3,0.0072751322751323233,0.0081300813008130524,0.013968948386583635
cremad,fno,RL,random,loso,1037,complete,,3,0.0046296296296296502,0.0040650406504064707,-0.0010077987291454704
cremad,fno,RL,random,loso,1038,complete,,3,0.0059523809523809312,0.0081300813008130524,0.0085227639410836442
cremad,fno,RL,random,loso,1039,complete,,3,0.03373015873015861,0.032520325203251987,0.051838704505764388
cremad,fno,RL,random,loso,1040,complete,,3,-0.063492063492063378,-0.065040650406503975,-0.06884977225634259
cremad,fno,RL,random,loso,1041,complete,,3,-0.029761904761904767,-0.032520325203252098,-0.016825387483072052
cremad,fno,RL,random,loso,1042,complete,,3,-0.015211640211640176,-0.016260162601626049,-0.019932808027314119
cremad,fno,RL,random,loso,1043,complete,,3,0.025132275132275228,0.024390243902438824,0.024543982660383712
cremad,fno,RL,random,loso,1044,complete,,3,-0.019841269841269771,-0.020325203252032353,-0.014578683022031025
cremad,fno,RL,random,loso,1045,complete,,3,-0.013888888888889062,-0.012195121951219523,-0.012600193810794025
cremad,fno,RL,random,loso,1046,complete,,3,0.0033068783068782581,0.0040650406504065262,0.0073694617392195405
cremad,fno,RL,random,loso,1047,complete,,3,-0.056878306878306972,-0.056910569105691144,-0.06122725698705167
cremad,fno,RL,random,loso,1048,complete,,3,-0.021164021164021163,-0.020325203252032575,-0.019275258103943149
cremad,fno,RL,random,loso,1049,complete,,3,-0.035714285714285809,-0.036585365853658458,-0.039077732634538509
cremad,fno,RL,random,loso,1050,complete,,3,0.026455026455026398,0.024390243902439046,0.017744808632696119
cremad,fno,RL,random,loso,1051,complete,,3,-0.046957671957671976,-0.04471544715447151,-0.038937446118106234
cremad,fno,RL,random,loso,1052,complete,,3,0.0026455026455026731,0,0.00022707110123931784
cremad,fno,RL,random,loso,1053,complete,,3,0.035714285714285698,0.036585365853658458,0.044869625978377736
cremad,fno,RL,random,loso,1054,complete,,3,-0.015211640211640176,-0.016260162601625994,-0.0071088236859451204
cremad,fno,RL,random,loso,1055,complete,,3,0.017195767195767098,0.016260162601625994,0.0039937781979254572
cremad,fno,RL,random,loso,1056,complete,,3,0.016534391534391568,0.016260162601626049,0.018347321733084287
cremad,fno,RL,random,loso,1057,complete,,3,0.013227513227513255,0.012195121951219523,0.013997104159494622
cremad,fno,RL,random,loso,1058,complete,,3,0,0.0040650406504064707,0.0013104634159256667
cremad,fno,RL,random,loso,1059,complete,,3,0.074735449735449766,0.073170731707317083,0.080249606471554713
cremad,fno,RL,random,loso,1060,complete,,3,0.027777777777777846,0.028455284552845572,0.039428498337784001
cremad,fno,RL,random,loso,1061,complete,,3,-0.045634920634920695,-0.04471544715447151,-0.044494911097075818
cremad,fno,RL,random,loso,1062,complete,,3,0.0079365079365077973,0.0081300813008130524,0.0128711325524975
cremad,fno,RL,random,loso,1063,complete,,3,-0.01388888888888884,-0.016260162601625994,-0.029409906147149556
cremad,fno,RL,random,loso,1064,complete,,3,-0.0026455026455025621,-0.0040650406504063596,-0.018479036987598785
cremad,fno,RL,random,loso,1065,complete,,3,-0.025793650793650702,-0.024390243902439046,-0.017010285716832607
cremad,fno,RL,random,loso,1066,complete,,3,0.060846560846560926,0.060975609756097615,0.058889004592317273
cremad,fno,RL,random,loso,1067,complete,,3,-0.020502645502645578,-0.020325203252032575,-0.020541812939117832
cremad,fno,RL,random,loso,1068,complete,,3,-0.013227513227513366,-0.012195121951219523,-0.014439720518351185
cremad,fno,RL,random,loso,1069,complete,,3,0.015873015873015817,0.012195121951219523,0.015547392100169366
cremad,fno,RL,random,loso,1070,complete,,3,0.0046296296296295392,0.0040650406504065817,0.01156497904609316
cremad,fno,RL,random,loso,1071,complete,,3,-0.041666666666666741,-0.040650406504065095,-0.04101687178555613
cremad,fno,RL,random,loso,1072,complete,,3,0.030423280423280352,0.032520325203251876,0.036752044429604447
cremad,fno,RL,random,loso,1073,complete,,3,0.01256613756613767,0.012195121951219523,0.013765825480021809
cremad,fno,RL,random,loso,1074,complete,,3,0.013888888888888895,0.016260162601625994,0.023470728554753129
cremad,fno,RL,random,loso,1075,complete,,3,0.024470899470899476,0.024390243902439046,0.024849211816967309
cremad,fno,RL,random,loso,1076,complete,,3,-0.069985569985569929,-0.065843621399176988,-0.068844994951176353
cremad,fno,RL,random,loso,1077,complete,,3,-0.0072751322751322678,-0.0081300813008129968,-0.024452871983601132
cremad,fno,RL,random,loso,1078,complete,,3,0.035714285714285698,0.036585365853658569,0.042308869697793461
cremad,fno,RL,random,loso,1079,complete,,3,-0.012566137566137447,-0.012195121951219579,-0.017103745017066574
cremad,fno,RL,random,loso,1080,complete,,3,-0.032407407407407329,-0.032520325203252098,-0.036041715894981619
cremad,fno,RL,random,loso,1081,complete,,3,0.013227513227513144,0.012195121951219745,0.0039426347416513519
cremad,fno,RL,random,loso,1082,complete,,3,-0.0092592592592593004,-0.0081300813008129968,0.0014624231171730395
cremad,fno,RL,random,loso,1083,complete,,3,0.017857142857142849,0.024390243902438991,0.02533868655535082
cremad,fno,RL,random,loso,1084,complete,,3,0.020502645502645467,0.024390243902439046,0.023244789256211984
cremad,fno,RL,random,loso,1085,complete,,3,-0.056878306878306972,-0.056910569105691144,-0.060039875347233984
cremad,fno,RL,random,loso,1086,complete,,3,-0.039682539682539597,-0.040650406504065095,-0.026053495234406032
cremad,fno,RL,random,loso,1087,complete,,3,-0.034391534391534362,-0.032520325203252043,-0.032804694712529281
cremad,fno,RL,random,loso,1088,complete,,3,-0.061507936507936456,-0.060975609756097671,-0.047685387904798315
cremad,fno,RL,random,loso,1089,complete,,3,0.03703703703703709,0.032520325203252098,0.031720090196004525
cremad,fno,RL,random,loso,1090,complete,,3,-0.045634920634920584,-0.048780487804878092,-0.055790504173849731
cremad,fno,RL,random,loso,1091,complete,,3,0.05555555555555558,0.056910569105691033,0.076008882051067761
cremad,fno,GL,groupkfold,loso,1001,complete,,3,-0.05555555555555558,-0.052845528455284563,-0.074959221182189284
cremad,fno,GL,groupkfold,loso,1002,complete,,3,0.046536796536796543,0.037037037037036924,0.042719355900773193
cremad,fno,GL,groupkfold,loso,1003,complete,,3,0.0072751322751321013,0.0040650406504066927,0.0081612685522129969
cremad,fno,GL,groupkfold,loso,1004,complete,,3,-0.0072751322751323788,-0.0040650406504065262,-0.01247994764396354
cremad,fno,GL,groupkfold,loso,1005,complete,,3,-0.072089947089947093,-0.069105691056910556,-0.092094686324822816
cremad,fno,GL,groupkfold,loso,1006,complete,,3,-0.019179894179894186,-0.020325203252032575,-0.01951498014093267
cremad,fno,GL,groupkfold,loso,1007,complete,,3,0,0,-0.010466910180471911
cremad,fno,GL,groupkfold,loso,1008,complete,,3,-0.024087024087023956,-0.026315789473684126,-0.023781166352544847
cremad,fno,GL,groupkfold,loso,1009,complete,,3,-0.0093240093240092303,-0.0087719298245613198,-0.0057516091234175448
cremad,fno,GL,groupkfold,loso,1010,complete,,3,-0.029100529100529182,-0.028455284552845628,-0.031773284908068411
cremad,fno,GL,groupkfold,loso,1011,complete,,3,0.017195767195767209,0.016260162601625994,0.018121706855696584
cremad,fno,GL,groupkfold,loso,1012,complete,,3,-0.052910052910052907,-0.052845528455284674,-0.06852514873792509
cremad,fno,GL,groupkfold,loso,1013,complete,,3,-0.019179894179894186,-0.016260162601625994,-0.0097466636477493429
cremad,fno,GL,groupkfold,loso,1014,complete,,3,-0.024470899470899532,-0.020325203252032575,-0.04733986477471952
cremad,fno,GL,groupkfold,loso,1015,complete,,3,-0.0092592592592593004,-0.0081300813008129413,-0.014817853664213454
cremad,fno,GL,groupkfold,loso,1016,complete,,3,-0.0046296296296297612,-0.0081300813008129968,-0.014203087294573702
cremad,fno,GL,groupkfold,loso,1017,complete,,3,0.0072751322751321568,0.0081300813008129968,0.021489460159174578
cremad,fno,GL,groupkfold,loso,1018,complete,,3,-0.048280423280423257,-0.048780487804878092,-0.05079024783513808
cremad,fno,GL,groupkfold,loso,1019,complete,,3,-0.019813519813519975,-0.021929824561403355,-0.02881417526479918
cremad,fno,GL,groupkfold,loso,1020,complete,,3,-0.10185185185185192,-0.097560975609756129,-0.10492765153892919
cremad,fno,GL,groupkfold,loso,1021,complete,,3,-0.05489417989417994,-0.052845528455284507,-0.032112629049215635
cremad,fno,GL,groupkfold,loso,1022,complete,,3,-0.0039682539682541762,-0.0040650406504065817,-0.0090280167922116572
cremad,fno,GL,groupkfold,loso,1023,complete,,3,-0.074735449735449766,-0.069105691056910556,-0.090218247840823107
cremad,fno,GL,groupkfold,loso,1024,complete,,3,-0.076058201058201047,-0.077235772357723664,-0.087562025777345176
cremad,fno,GL,groupkfold,loso,1025,complete,,3,-0.029100529100529071,-0.024390243902439157,-0.015608539498938478
cremad,fno,GL,groupkfold,loso,1026,complete,,3,0.030423280423280352,0.032520325203252098,0.049067226007539877
cremad,fno,GL,groupkfold,loso,1027,complete,,3,0.0099206349206348854,0.0081300813008130524,0.013182414299345524
cremad,fno,GL,groupkfold,loso,1028,complete,,3,-0.04232804232804227,-0.044715447154471566,-0.0601725029362431
cremad,fno,GL,groupkfold,loso,1029,complete,,3,-0.0019841269841269771,-0.0040650406504064707,-0.028594480817918932
cremad,fno,GL,groupkfold,loso,1030,complete,,3,0.025132275132275228,0.028455284552845406,0.047443234162331649
cremad,fno,GL,groupkfold,loso,1031,complete,,3,-0.013227513227513199,-0.012195121951219523,-0.023780658361852558
cremad,fno,GL,groupkfold,loso,1032,complete,,3,0.0066137566137565162,0.0040650406504065817,0.0035025671897953581
cremad,fno,GL,groupkfold,loso,1033,complete,,3,-0.097222222222222154,-0.097560975609756129,-0.10084150853272067
cremad,fno,GL,groupkfold,loso,1034,complete,,3,0.0085978835978835488,0.0081300813008129968,0.0072479361390530572
cremad,fno,GL,groupkfold,loso,1035,complete,,3,-0.029100529100529071,-0.028455284552845628,-0.027766638782593001
cremad,fno,GL,groupkfold,loso,1036,complete,,3,-0.0079365079365079083,-0.0040650406504064707,0.012804072140800427
cremad,fno,GL,groupkfold,loso,1037,complete,,3,-0.019179894179894075,-0.020325203252032575,-0.021932159811016483
cremad,fno,GL,groupkfold,loso,1038,complete,,3,-0.086640211640211628,-0.085365853658536439,-0.09269854286928092
cremad,fno,GL,groupkfold,loso,1039,complete,,3,-0.0079365079365079083,-0.0081300813008130524,0.0032334435101737391
cremad,fno,GL,groupkfold,loso,1040,complete,,3,-0.035052910052909891,-0.032520325203252098,-0.03013513562904202
cremad,fno,GL,groupkfold,loso,1041,complete,,3,-0.066137566137566162,-0.065040650406504141,-0.071299831401553382
cremad,fno,GL,groupkfold,loso,1042,complete,,3,0.021825396825396859,0.02032520325203252,0.016805318495244359
cremad,fno,GL,groupkfold,loso,1043,complete,,3,0.026455026455026398,0.024390243902438824,0.012319800031993289
cremad,fno,GL,groupkfold,loso,1044,complete,,3,-0.051587301587301515,-0.052845528455284452,-0.050938845600236426
cremad,fno,GL,groupkfold,loso,1045,complete,,3,0.031746031746031633,0.036585365853658569,0.041919571141688983
cremad,fno,GL,groupkfold,loso,1046,complete,,3,-0.044973544973544999,-0.04471544715447151,-0.051732986419002758
cremad,fno,GL,groupkfold,loso,1047,complete,,3,-0.072089947089947315,-0.073170731707317138,-0.078311404918470884
cremad,fno,GL,groupkfold,loso,1048,complete,,3,-0.061507936507936289,-0.056910569105691033,-0.047763877425455403
cremad,fno,GL,groupkfold,loso,1049,complete,,3,-0.031746031746031855,-0.032520325203251987,-0.031909586190848382
cremad,fno,GL,groupkfold,loso,1050,complete,,3,-0.014550264550264647,-0.016260162601625994,-0.023240909087019923
cremad,fno,GL,groupkfold,loso,1051,complete,,3,-0.041666666666666741,-0.036585365853658458,-0.034238772274288287
cremad,fno,GL,groupkfold,loso,1052,complete,,3,0.0079365079365079083,0.0040650406504064707,0.004138008294396589
cremad,fno,GL,groupkfold,loso,1053,complete,,3,-0.0092592592592594114,-0.0081300813008131634,-0.016549550654628375
cremad,fno,GL,groupkfold,loso,1054,complete,,3,-0.074074074074074014,-0.077235772357723553,-0.065395969663636644
cremad,fno,GL,groupkfold,loso,1055,complete,,3,0.042328042328042215,0.044715447154471621,0.031163651112331214
cremad,fno,GL,groupkfold,loso,1056,complete,,3,0.066137566137566217,0.065040650406504141,0.06467226288524458
cremad,fno,GL,groupkfold,loso,1057,complete,,3,0.0092592592592591894,0.0081300813008129968,0.014775169302575331
cremad,fno,GL,groupkfold,loso,1058,complete,,3,0.054894179894179995,0.056910569105691144,0.035606816959900756
cremad,fno,GL,groupkfold,loso,1059,complete,,3,0.0052910052910053462,0.0040650406504065262,-0.0055488421252263276
cremad,fno,GL,groupkfold,loso,1060,complete,,3,0.0046296296296296502,0.0081300813008130524,0.0013235432150049409
cremad,fno,GL,groupkfold,loso,1061,complete,,3,-0.10251322751322767,-0.10162601626016254,-0.099811839893684917
cremad,fno,GL,groupkfold,loso,1062,complete,,3,-0.015211640211640232,-0.016260162601625994,-0.015083695337998915
cremad,fno,GL,groupkfold,loso,1063,complete,,3,-0.062169312169312207,-0.065040650406503975,-0.07190515050104529
cremad,fno,GL,groupkfold,loso,1064,complete,,3,-0.02777777777777779,-0.028455284552845406,-0.032885927082837996
cremad,fno,GL,groupkfold,loso,1065,complete,,3,-0.0079365079365079083,-0.0081300813008130524,-0.0088716319637226482
cremad,fno,GL,groupkfold,loso,1066,complete,,3,0.0072751322751323233,0.0081300813008130524,-0.00036178552101773231
cremad,fno,GL,groupkfold,loso,1067,complete,,3,0.0059523809523808757,0.0081300813008129968,0.0048637241259869568
cremad,fno,GL,groupkfold,loso,1068,complete,,3,-0.0039682539682539542,-0.0040650406504064707,0.00059655927751034454
cremad,fno,GL,groupkfold,loso,1069,complete,,3,-0.021825396825396859,-0.024390243902438991,-0.012940239835498357
cremad,fno,GL,groupkfold,loso,1070,complete,,3,-0.067460317460317554,-0.065040650406504086,-0.056167335913743288
cremad,fno,GL,groupkfold,loso,1071,complete,,3,-0.053571428571428603,-0.052845528455284618,-0.067956778624302439
cremad,fno,GL,groupkfold,loso,1072,complete,,3,0.02777777777777779,0.028455284552845406,0.040311081035275032
cremad,fno,GL,groupkfold,loso,1073,complete,,3,-0.0092592592592591894,-0.0040650406504065817,-0.015770153507391027
cremad,fno,GL,groupkfold,loso,1074,complete,,3,0.0079365079365079083,0.0081300813008129968,-0.0057456774048482151
