unit_id,corpus,draw,fold,rule,selected_epoch,seen_uar,unseen_uar,outer_uar,oracle_outer_uar,oracle_shortfall_pp,oracle_used_for_selection
fpc_formal_cremad_d01_f2_A,cremad,1,2,unseen_ce,5,57.986111111111114,55.208333333333336,59.64912280701754,64.03508771929825,4.385964912280706,False
fpc_formal_cremad_d01_f2_A,cremad,1,2,seen_uar,9,63.888888888888886,57.638888888888886,63.1578947368421,64.03508771929825,0.877192982456144,False
fpc_formal_cremad_d01_f2_A,cremad,1,2,unseen_uar,11,62.5,61.111111111111114,63.1578947368421,64.03508771929825,0.877192982456144,False
fpc_formal_cremad_d01_f2_A,cremad,1,2,last,15,55.208333333333336,52.77777777777778,57.01754385964912,64.03508771929825,7.017543859649123,False
fpc_formal_cremad_d01_f3_A,cremad,1,3,seen_ce,6,55.55555555555556,50.69444444444444,56.372549019607845,56.372549019607845,0.0,False
fpc_formal_cremad_d01_f3_A,cremad,1,3,unseen_ce,5,56.25,53.47222222222222,55.392156862745104,56.372549019607845,0.9803921568627416,False
fpc_formal_cremad_d01_f3_A,cremad,1,3,seen_uar,13,58.68055555555556,51.736111111111114,51.9607843137255,56.372549019607845,4.411764705882348,False
fpc_formal_cremad_d01_f3_A,cremad,1,3,unseen_uar,5,56.25,53.47222222222222,55.392156862745104,56.372549019607845,0.9803921568627416,False
fpc_formal_cremad_d01_f3_A,cremad,1,3,last,15,50.69444444444444,47.22222222222222,45.09803921568628,56.372549019607845,11.274509803921568,False
fpc_formal_cremad_d01_f4_A,cremad,1,4,seen_ce,7,63.888888888888886,55.208333333333336,61.76470588235294,61.76470588235294,0.0,False
fpc_formal_cremad_d01_f4_A,cremad,1,4,unseen_ce,4,62.84722222222222,53.81944444444444,53.431372549019606,61.76470588235294,8.333333333333336,False
fpc_formal_cremad_d01_f4_A,cremad,1,4,seen_uar,10,67.70833333333334,52.083333333333336,59.80392156862745,61.76470588235294,1.9607843137254903,False
fpc_formal_cremad_d01_f4_A,cremad,1,4,unseen_uar,7,63.888888888888886,55.208333333333336,61.76470588235294,61.76470588235294,0.0,False
fpc_formal_cremad_d01_f4_A,cremad,1,4,last,15,60.416666666666664,47.91666666666667,56.372549019607845,61.76470588235294,5.392156862745097,False
