module,original_scale,N,comparison,condition,endpoint,estimate,estimator,id,level,model,n,primary,reference_condition,reference_estimator,ci95_low,ci95_high,interpretation,target_class,threshold_points,available,ci95,reason,b,n_reps,n_undefined_bootstrap,quantity,n_dropped,n_population,rule,interval,n_repeats
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:calm@3[shrink] vs none),single:calm@3,7,0.6666666666666666,shrink,ep7:ravdess:wavlm_base_plus:harm_share(single:calm@3[shrink] vs none),ravdess,wavlm_base_plus,24,False,none,none,0.4583333333333333,0.8333333333333334,,calm,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:happy@3[shrink] vs none),single:happy@3,7,0.5833333333333334,shrink,ep7:ravdess:wavlm_base_plus:harm_share(single:happy@3[shrink] vs none),ravdess,wavlm_base_plus,24,False,none,none,0.375,0.7916666666666666,,happy,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:sad@3[shrink] vs none),single:sad@3,7,0.6666666666666666,shrink,ep7:ravdess:wavlm_base_plus:harm_share(single:sad@3[shrink] vs none),ravdess,wavlm_base_plus,24,False,none,none,0.4583333333333333,0.8333333333333334,,sad,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:angry@3[shrink] vs none),single:angry@3,7,0.625,shrink,ep7:ravdess:wavlm_base_plus:harm_share(single:angry@3[shrink] vs none),ravdess,wavlm_base_plus,24,False,none,none,0.4166666666666667,0.7916666666666666,,angry,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:fearful@3[shrink] vs none),single:fearful@3,7,0.7083333333333334,shrink,ep7:ravdess:wavlm_base_plus:harm_share(single:fearful@3[shrink] vs none),ravdess,wavlm_base_plus,24,False,none,none,0.5,0.875,,fearful,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:disgust@3[shrink] vs none),single:disgust@3,7,0.625,shrink,ep7:ravdess:wavlm_base_plus:harm_share(single:disgust@3[shrink] vs none),ravdess,wavlm_base_plus,24,False,none,none,0.4166666666666667,0.7916666666666666,,disgust,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:surprised@3[shrink] vs none),single:surprised@3,7,0.625,shrink,ep7:ravdess:wavlm_base_plus:harm_share(single:surprised@3[shrink] vs none),ravdess,wavlm_base_plus,24,False,none,none,0.4166666666666667,0.7916666666666666,,surprised,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(mean_e single:e@3[neutral_filter] vs none),single:*@3,7,0.9166666666666666,neutral_filter,ep7:ravdess:wavlm_base_plus:harm_share(mean_e single:e@3[neutral_filter] vs none),ravdess,wavlm_base_plus,24,False,none,none,0.7916666666666666,1.0,,,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:calm@3[neutral_filter] vs none),single:calm@3,7,0.875,neutral_filter,ep7:ravdess:wavlm_base_plus:harm_share(single:calm@3[neutral_filter] vs none),ravdess,wavlm_base_plus,24,False,none,none,0.7083333333333334,1.0,,calm,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:happy@3[neutral_filter] vs none),single:happy@3,7,0.8333333333333334,neutral_filter,ep7:ravdess:wavlm_base_plus:harm_share(single:happy@3[neutral_filter] vs none),ravdess,wavlm_base_plus,24,False,none,none,0.6666666666666666,0.9583333333333334,,happy,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:sad@3[neutral_filter] vs none),single:sad@3,7,0.875,neutral_filter,ep7:ravdess:wavlm_base_plus:harm_share(single:sad@3[neutral_filter] vs none),ravdess,wavlm_base_plus,24,False,none,none,0.7083333333333334,1.0,,sad,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:angry@3[neutral_filter] vs none),single:angry@3,7,1.0,neutral_filter,ep7:ravdess:wavlm_base_plus:harm_share(single:angry@3[neutral_filter] vs none),ravdess,wavlm_base_plus,24,False,none,none,1.0,1.0,,angry,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:fearful@3[neutral_filter] vs none),single:fearful@3,7,0.7916666666666666,neutral_filter,ep7:ravdess:wavlm_base_plus:harm_share(single:fearful@3[neutral_filter] vs none),ravdess,wavlm_base_plus,24,False,none,none,0.625,0.9583333333333334,,fearful,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:disgust@3[neutral_filter] vs none),single:disgust@3,7,0.9583333333333334,neutral_filter,ep7:ravdess:wavlm_base_plus:harm_share(single:disgust@3[neutral_filter] vs none),ravdess,wavlm_base_plus,24,False,none,none,0.875,1.0,,disgust,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:surprised@3[neutral_filter] vs none),single:surprised@3,7,0.875,neutral_filter,ep7:ravdess:wavlm_base_plus:harm_share(single:surprised@3[neutral_filter] vs none),ravdess,wavlm_base_plus,24,False,none,none,0.75,1.0,,surprised,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(mean_e single:e@3[prior_corrected] vs none),single:*@3,7,0.9166666666666666,prior_corrected,ep7:ravdess:wavlm_base_plus:harm_share(mean_e single:e@3[prior_corrected] vs none),ravdess,wavlm_base_plus,24,False,none,none,0.7916666666666666,1.0,,,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:calm@3[prior_corrected] vs none),single:calm@3,7,0.875,prior_corrected,ep7:ravdess:wavlm_base_plus:harm_share(single:calm@3[prior_corrected] vs none),ravdess,wavlm_base_plus,24,False,none,none,0.7083333333333334,1.0,,calm,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:happy@3[prior_corrected] vs none),single:happy@3,7,1.0,prior_corrected,ep7:ravdess:wavlm_base_plus:harm_share(single:happy@3[prior_corrected] vs none),ravdess,wavlm_base_plus,24,False,none,none,1.0,1.0,,happy,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:sad@3[prior_corrected] vs none),single:sad@3,7,0.875,prior_corrected,ep7:ravdess:wavlm_base_plus:harm_share(single:sad@3[prior_corrected] vs none),ravdess,wavlm_base_plus,24,False,none,none,0.75,1.0,,sad,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:angry@3[prior_corrected] vs none),single:angry@3,7,0.8333333333333334,prior_corrected,ep7:ravdess:wavlm_base_plus:harm_share(single:angry@3[prior_corrected] vs none),ravdess,wavlm_base_plus,24,False,none,none,0.6666666666666666,0.9583333333333334,,angry,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:fearful@3[prior_corrected] vs none),single:fearful@3,7,0.875,prior_corrected,ep7:ravdess:wavlm_base_plus:harm_share(single:fearful@3[prior_corrected] vs none),ravdess,wavlm_base_plus,24,False,none,none,0.75,1.0,,fearful,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:disgust@3[prior_corrected] vs none),single:disgust@3,7,0.8333333333333334,prior_corrected,ep7:ravdess:wavlm_base_plus:harm_share(single:disgust@3[prior_corrected] vs none),ravdess,wavlm_base_plus,24,False,none,none,0.6666666666666666,0.9583333333333334,,disgust,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:surprised@3[prior_corrected] vs none),single:surprised@3,7,0.9166666666666666,prior_corrected,ep7:ravdess:wavlm_base_plus:harm_share(single:surprised@3[prior_corrected] vs none),ravdess,wavlm_base_plus,24,False,none,none,0.7916666666666666,1.0,,surprised,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,balanced@3[naive]-none,balanced@3,1,-23.841269841269842,naive,ep1:subesco_980:hubert_base:balanced@3[naive]-none,subesco_980,hubert_base,20,True,none,none,-27.412698412698415,-19.92063492063492,,,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,5,balanced@5[naive]-none,balanced@5,1,-18.63492063492064,naive,ep1:subesco_980:hubert_base:balanced@5[naive]-none,subesco_980,hubert_base,20,False,none,none,-21.873015873015873,-15.174603174603174,,,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,10,balanced@10[naive]-none,balanced@10,1,-11.825396825396826,naive,ep1:subesco_980:hubert_base:balanced@10[naive]-none,subesco_980,hubert_base,20,False,none,none,-14.492460317460322,-8.920634920634921,,,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,20,balanced@20[naive]-none,balanced@20,1,-7.634920634920635,naive,ep1:subesco_980:hubert_base:balanced@20[naive]-none,subesco_980,hubert_base,20,False,none,none,-10.524206349206354,-4.73015873015873,,,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,mean_e(single:e@3)[naive]-none,single:*@3,2,-23.65532879818594,naive,ep2:subesco_980:hubert_base:mean_e(single:e@3)[naive]-none,subesco_980,hubert_base,20,True,none,none,-27.235884353741508,-19.81383219954649,,,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,mean_e(single:e@3)[naive]-balanced@3[naive],single:*@3,3,0.18594104308390086,naive,ep3:subesco_980:hubert_base:mean_e(single:e@3)[naive]-balanced@3[naive],subesco_980,hubert_base,20,True,balanced@3,naive,-0.7256235827664381,1.0816326530612246,,,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,mean_e_in_balanced_classes(single:e@3)[naive]-balanced@3[naive],single:balanced_classes@3,3,0.5608465608465605,naive,ep3:subesco_980:hubert_base:mean_e_in_balanced_classes(single:e@3)[naive]-balanced@3[naive],subesco_980,hubert_base,20,False,balanced@3,naive,-0.46031746031746046,1.5925925925925921,secondary matched class mixture across the fixed balanced subset,,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,recall[ANGRY](single:ANGRY@3[naive])-recall[ANGRY](none),single:ANGRY@3,4,-40.55555555555554,naive,ep4:subesco_980:hubert_base:recall[ANGRY](single:ANGRY@3[naive])-recall[ANGRY](none),subesco_980,hubert_base,20,False,none,none,-52.77777777777777,-27.77777777777777,,ANGRY,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,recall[DISGUST](single:DISGUST@3[naive])-recall[DISGUST](none),single:DISGUST@3,4,-5.999999999999999,naive,ep4:subesco_980:hubert_base:recall[DISGUST](single:DISGUST@3[naive])-recall[DISGUST](none),subesco_980,hubert_base,20,False,none,none,-19.111111111111107,7.444444444444441,,DISGUST,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,recall[FEAR](single:FEAR@3[naive])-recall[FEAR](none),single:FEAR@3,4,-25.666666666666664,naive,ep4:subesco_980:hubert_base:recall[FEAR](single:FEAR@3[naive])-recall[FEAR](none),subesco_980,hubert_base,20,False,none,none,-35.22222222222222,-16.111111111111107,,FEAR,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,recall[HAPPY](single:HAPPY@3[naive])-recall[HAPPY](none),single:HAPPY@3,4,-21.111111111111114,naive,ep4:subesco_980:hubert_base:recall[HAPPY](single:HAPPY@3[naive])-recall[HAPPY](none),subesco_980,hubert_base,20,False,none,none,-32.33333333333333,-10.333333333333332,,HAPPY,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,recall[NEUTRAL](single:NEUTRAL@3[naive])-recall[NEUTRAL](none),single:NEUTRAL@3,4,-48.222222222222214,naive,ep4:subesco_980:hubert_base:recall[NEUTRAL](single:NEUTRAL@3[naive])-recall[NEUTRAL](none),subesco_980,hubert_base,20,False,none,none,-58.444444444444436,-37.99999999999999,,NEUTRAL,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,recall[SAD](single:SAD@3[naive])-recall[SAD](none),single:SAD@3,4,-25.22222222222222,naive,ep4:subesco_980:hubert_base:recall[SAD](single:SAD@3[naive])-recall[SAD](none),subesco_980,hubert_base,20,False,none,none,-35.66666666666666,-15.444444444444443,,SAD,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,recall[SURPRISE](single:SURPRISE@3[naive])-recall[SURPRISE](none),single:SURPRISE@3,4,-25.888888888888886,naive,ep4:subesco_980:hubert_base:recall[SURPRISE](single:SURPRISE@3[naive])-recall[SURPRISE](none),subesco_980,hubert_base,20,False,none,none,-38.44444444444444,-12.555555555555552,,SURPRISE,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,mean_e(recall[e](single:e@3[naive])-recall[e](none)),single:*@3,4,-27.523809523809526,naive,ep4:subesco_980:hubert_base:mean_e(recall[e](single:e@3[naive])-recall[e](none)),subesco_980,hubert_base,20,True,none,none,-32.00039682539683,-22.730158730158728,,,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,mean_e(single:e@3)[shrink]-[naive],single:*@3,5,19.607709750566897,shrink,ep5:subesco_980:hubert_base:mean_e(single:e@3)[shrink]-[naive],subesco_980,hubert_base,20,True,single:*@3,naive,16.675566893424037,22.35612244897959,,,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,single:ANGRY@3[shrink]-[naive],single:ANGRY@3,5,19.61904761904762,shrink,ep5:subesco_980:hubert_base:single:ANGRY@3[shrink]-[naive],subesco_980,hubert_base,20,False,single:ANGRY@3,naive,16.58730158730159,22.634920634920636,,ANGRY,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,single:DISGUST@3[shrink]-[naive],single:DISGUST@3,5,19.587301587301585,shrink,ep5:subesco_980:hubert_base:single:DISGUST@3[shrink]-[naive],subesco_980,hubert_base,20,False,single:DISGUST@3,naive,15.730158730158731,23.285714285714285,,DISGUST,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,single:FEAR@3[shrink]-[naive],single:FEAR@3,5,19.301587301587304,shrink,ep5:subesco_980:hubert_base:single:FEAR@3[shrink]-[naive],subesco_980,hubert_base,20,False,single:FEAR@3,naive,16.58730158730159,21.77777777777778,,FEAR,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,single:HAPPY@3[shrink]-[naive],single:HAPPY@3,5,20.095238095238095,shrink,ep5:subesco_980:hubert_base:single:HAPPY@3[shrink]-[naive],subesco_980,hubert_base,20,False,single:HAPPY@3,naive,17.205952380952382,22.88888888888889,,HAPPY,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,single:NEUTRAL@3[shrink]-[naive],single:NEUTRAL@3,5,18.444444444444446,shrink,ep5:subesco_980:hubert_base:single:NEUTRAL@3[shrink]-[naive],subesco_980,hubert_base,20,False,single:NEUTRAL@3,naive,14.571428571428573,22.3015873015873,,NEUTRAL,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,single:SAD@3[shrink]-[naive],single:SAD@3,5,19.349206349206348,shrink,ep5:subesco_980:hubert_base:single:SAD@3[shrink]-[naive],subesco_980,hubert_base,20,False,single:SAD@3,naive,15.46031746031746,22.936507936507937,,SAD,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,single:SURPRISE@3[shrink]-[naive],single:SURPRISE@3,5,20.85714285714286,shrink,ep5:subesco_980:hubert_base:single:SURPRISE@3[shrink]-[naive],subesco_980,hubert_base,20,False,single:SURPRISE@3,naive,17.47619047619048,24.015873015873016,,SURPRISE,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,mean_e(single:e@3)[neutral_filter]-[naive],single:*@3,5,13.863945578231291,neutral_filter,ep5:subesco_980:hubert_base:mean_e(single:e@3)[neutral_filter]-[naive],subesco_980,hubert_base,20,True,single:*@3,naive,11.868424036281176,15.700736961451243,,,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,single:ANGRY@3[neutral_filter]-[naive],single:ANGRY@3,5,14.111111111111114,neutral_filter,ep5:subesco_980:hubert_base:single:ANGRY@3[neutral_filter]-[naive],subesco_980,hubert_base,20,False,single:ANGRY@3,naive,10.539682539682541,17.74642857142857,,ANGRY,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,single:DISGUST@3[neutral_filter]-[naive],single:DISGUST@3,5,13.03174603174603,neutral_filter,ep5:subesco_980:hubert_base:single:DISGUST@3[neutral_filter]-[naive],subesco_980,hubert_base,20,False,single:DISGUST@3,naive,10.238095238095237,15.888888888888886,,DISGUST,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,single:FEAR@3[neutral_filter]-[naive],single:FEAR@3,5,12.968253968253965,neutral_filter,ep5:subesco_980:hubert_base:single:FEAR@3[neutral_filter]-[naive],subesco_980,hubert_base,20,False,single:FEAR@3,naive,11.031746031746033,15.095238095238093,,FEAR,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,single:HAPPY@3[neutral_filter]-[naive],single:HAPPY@3,5,15.904761904761903,neutral_filter,ep5:subesco_980:hubert_base:single:HAPPY@3[neutral_filter]-[naive],subesco_980,hubert_base,20,False,single:HAPPY@3,naive,13.364682539682539,18.349206349206348,,HAPPY,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,single:NEUTRAL@3[neutral_filter]-[naive],single:NEUTRAL@3,5,11.380952380952381,neutral_filter,ep5:subesco_980:hubert_base:single:NEUTRAL@3[neutral_filter]-[naive],subesco_980,hubert_base,20,False,single:NEUTRAL@3,naive,8.857142857142858,13.80952380952381,,NEUTRAL,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,single:SAD@3[neutral_filter]-[naive],single:SAD@3,5,13.587301587301587,neutral_filter,ep5:subesco_980:hubert_base:single:SAD@3[neutral_filter]-[naive],subesco_980,hubert_base,20,False,single:SAD@3,naive,10.126984126984128,16.777777777777775,,SAD,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,single:SURPRISE@3[neutral_filter]-[naive],single:SURPRISE@3,5,16.06349206349206,neutral_filter,ep5:subesco_980:hubert_base:single:SURPRISE@3[neutral_filter]-[naive],subesco_980,hubert_base,20,False,single:SURPRISE@3,naive,13.285317460317458,18.73015873015873,,SURPRISE,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,mean_e(single:e@3)[prior_corrected]-[naive],single:*@3,5,16.36281179138322,prior_corrected,ep5:subesco_980:hubert_base:mean_e(single:e@3)[prior_corrected]-[naive],subesco_980,hubert_base,20,True,single:*@3,naive,14.113265306122448,18.410430839002267,,,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,single:ANGRY@3[prior_corrected]-[naive],single:ANGRY@3,5,14.49206349206349,prior_corrected,ep5:subesco_980:hubert_base:single:ANGRY@3[prior_corrected]-[naive],subesco_980,hubert_base,20,False,single:ANGRY@3,naive,11.50793650793651,17.38095238095238,,ANGRY,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,single:DISGUST@3[prior_corrected]-[naive],single:DISGUST@3,5,15.31746031746032,prior_corrected,ep5:subesco_980:hubert_base:single:DISGUST@3[prior_corrected]-[naive],subesco_980,hubert_base,20,False,single:DISGUST@3,naive,12.55515873015873,17.873015873015866,,DISGUST,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,single:FEAR@3[prior_corrected]-[naive],single:FEAR@3,5,16.047619047619044,prior_corrected,ep5:subesco_980:hubert_base:single:FEAR@3[prior_corrected]-[naive],subesco_980,hubert_base,20,False,single:FEAR@3,naive,13.77777777777778,18.126984126984123,,FEAR,,,,,,,,,,,,,
