level,model,replicate,variant,accepted_classes_present,accepted_error,accepted_present_class_uar,accepted_support_0,accepted_support_1,accepted_support_2,accepted_support_3,accepted_support_4,accepted_support_5,accepted_uar,actual_review_rate,b,coverage,error_capture_rate,n_rejected,n_utts,overall_error_rate,overall_uar,quota_accepted_error,quota_coverage,quota_error_capture_rate,speaker_coverage_min,speaker_coverage_p10,speaker_equal_accepted_error,speaker_risk_undefined_count,speakers_below_0.70,speakers_zero,tau,accepted_support_6,accepted_support_7
subesco_980,cnn,r1s0,global_oof,7,0.5612244897959183,41.83436839930494,121,98,107,107,133,116,41.83436839930494,0.2,0.2,0.8,0.24914675767918087,196,980,0.5979591836734693,40.204081632653065,0.56,0.8163265306122449,0.2354948805460751,0.5306122448979592,0.5714285714285714,0.558669951911375,0,5,0,0.3015660479070689,102,
subesco_980,cnn,r1s0,global_oof,7,0.5335276967930029,44.01991513475751,105,80,94,86,127,113,44.01991513475751,0.3,0.3,0.7,0.37542662116040953,294,980,0.5979591836734693,40.204081632653065,0.5328571428571428,0.7142857142857143,0.363481228668942,0.42857142857142855,0.46938775510204084,0.5320553913831975,0,11,0,0.33537940359289303,81,
subesco_980,cnn,r1s0,within_fold,7,0.5807909604519774,41.078746010638554,134,118,119,124,134,132,41.078746010638554,0.09693877551020408,0.1,0.9030612244897959,0.12286689419795221,95,980,0.5979591836734693,40.204081632653065,0.5833333333333334,0.9183673469387755,0.10409556313993173,0.8367346938775511,0.8571428571428571,0.5807473782947957,0,0,0,0.2628774380502218,124,
subesco_980,cnn,r1s0,within_fold,7,0.5592356687898089,42.0607523195029,119,94,106,106,134,124,42.0607523195029,0.1989795918367347,0.2,0.8010204081632653,0.2508532423208191,195,980,0.5979591836734693,40.204081632653065,0.56,0.8163265306122449,0.2354948805460751,0.7142857142857143,0.7551020408163265,0.5585627977370148,0,0,0,0.3015660479070689,102,
subesco_980,cnn,r1s0,within_fold,7,0.5420289855072464,43.1093097007884,108,83,95,91,120,112,43.1093097007884,0.29591836734693877,0.3,0.7040816326530612,0.36177474402730375,290,980,0.5979591836734693,40.204081632653065,0.5328571428571428,0.7142857142857143,0.363481228668942,0.5510204081632653,0.5897959183673469,0.5397346036420778,0,9,0,0.33537940359289303,81,
subesco_980,cnn,r1s1,global_oof,7,0.5702947845804989,42.090309551158164,132,122,130,120,136,125,42.090309551158164,0.1,0.1,0.9,0.12521739130434784,98,980,0.5867346938775511,41.3265306122449,0.5733333333333334,0.9183673469387755,0.10260869565217391,0.7346938775510204,0.7530612244897958,0.5701721165441144,0,0,0,0.2995001338197391,117,
subesco_980,cnn,r1s1,global_oof,7,0.5548469387755102,42.325609194353206,121,98,120,103,131,115,42.325609194353206,0.2,0.2,0.8,0.24347826086956523,196,980,0.5867346938775511,41.3265306122449,0.55,0.8163265306122449,0.23478260869565218,0.5714285714285714,0.6081632653061224,0.5546851618479398,0,5,0,0.33818354076669677,96,
subesco_980,cnn,r1s1,global_oof,7,0.532069970845481,43.12721866211024,113,77,106,87,120,109,43.12721866211024,0.3,0.3,0.7,0.3652173913043478,294,980,0.5867346938775511,41.3265306122449,0.5357142857142857,0.7142857142857143,0.34782608695652173,0.42857142857142855,0.5061224489795919,0.5324109605428935,0,9,0,0.380100273576662,74,
subesco_980,cnn,r1s1,within_fold,7,0.5683615819209039,42.302400257106825,132,117,129,122,135,131,42.302400257106825,0.09693877551020408,0.1,0.9030612244897959,0.12521739130434784,95,980,0.5867346938775511,41.3265306122449,0.5733333333333334,0.9183673469387755,0.10260869565217391,0.7346938775510204,0.8367346938775511,0.567500313798656,0,0,0,0.2995001338197391,119,
subesco_980,cnn,r1s1,within_fold,7,0.5490445859872611,43.124893822299015,118,95,120,107,127,119,43.124893822299015,0.1989795918367347,0.2,0.8010204081632653,0.25043478260869567,195,980,0.5867346938775511,41.3265306122449,0.55,0.8163265306122449,0.23478260869565218,0.6122448979591837,0.7122448979591837,0.5496824940928422,0,2,0,0.33818354076669677,99,
subesco_980,cnn,r1s1,within_fold,7,0.5304347826086957,43.61632408543422,111,79,109,91,116,110,43.61632408543422,0.29591836734693877,0.3,0.7040816326530612,0.3634782608695652,290,980,0.5867346938775511,41.3265306122449,0.5357142857142857,0.7142857142857143,0.34782608695652173,0.4897959183673469,0.6081632653061224,0.5301748034764533,0,9,0,0.380100273576662,74,
subesco_980,cnn,r1s2,global_oof,7,0.6054421768707483,38.47799711389098,131,117,124,117,137,130,38.47799711389098,0.1,0.1,0.9,0.12315270935960591,98,980,0.6214285714285714,37.857142857142854,0.6088888888888889,0.9183673469387755,0.10016420361247948,0.6122448979591837,0.7816326530612245,0.6083376742517329,0,2,0,0.25899447829131517,126,
subesco_980,cnn,r1s2,global_oof,7,0.5880102040816326,39.05731455940039,120,94,115,95,133,121,39.05731455940039,0.2,0.2,0.8,0.24302134646962234,196,980,0.6214285714285714,37.857142857142854,0.59,0.8163265306122449,0.22495894909688013,0.4489795918367347,0.6387755102040816,0.5881513782114947,0,5,0,0.2851835016055849,106,
subesco_980,cnn,r1s2,global_oof,7,0.5714285714285714,39.082789461647934,111,81,100,78,127,106,39.082789461647934,0.3,0.3,0.7,0.3563218390804598,294,980,0.6214285714285714,37.857142857142854,0.5714285714285714,0.7142857142857143,0.34318555008210183,0.32653061224489793,0.4612244897959184,0.5750688318094491,0,11,0,0.32016554324843544,83,
subesco_980,cnn,r1s2,within_fold,7,0.6011299435028249,38.954125502867896,132,118,128,118,136,129,38.954125502867896,0.09693877551020408,0.1,0.9030612244897959,0.12643678160919541,95,980,0.6214285714285714,37.857142857142854,0.6088888888888889,0.9183673469387755,0.10016420361247948,0.7755102040816326,0.8346938775510204,0.6024813208180269,0,0,0,0.25899447829131517,124,
subesco_980,cnn,r1s2,within_fold,7,0.5834394904458599,39.38627290191685,124,95,117,95,130,119,39.38627290191685,0.1989795918367347,0.2,0.8010204081632653,0.24794745484400657,195,980,0.6214285714285714,37.857142857142854,0.59,0.8163265306122449,0.22495894909688013,0.6530612244897959,0.710204081632653,0.5858482929011166,0,2,0,0.2851835016055849,105,
subesco_980,cnn,r1s2,within_fold,7,0.5623188405797102,39.86562034203725,112,78,105,78,126,109,39.86562034203725,0.29591836734693877,0.3,0.7040816326530612,0.36288998357963875,290,980,0.6214285714285714,37.857142857142854,0.5714285714285714,0.7142857142857143,0.34318555008210183,0.5306122448979592,0.5897959183673469,0.5653756583720988,0,9,0,0.32016554324843544,82,
subesco_980,cnn,r2s0,global_oof,7,0.5986394557823129,39.153791112926946,136,123,125,128,133,122,39.153791112926946,0.1,0.1,0.9,0.12437810945273632,98,980,0.6153061224489796,38.46938775510204,0.6022222222222222,0.9183673469387755,0.1011608623548922,0.7346938775510204,0.7918367346938775,0.5963800628347928,0,0,0,0.28857939561847906,115,
subesco_980,cnn,r2s0,global_oof,7,0.5892857142857143,39.114193218407415,123,105,110,112,127,114,39.114193218407415,0.2,0.2,0.8,0.23383084577114427,196,980,0.6153061224489796,38.46938775510204,0.57875,0.8163265306122449,0.23217247097844113,0.40816326530612246,0.5489795918367346,0.5836255295523604,0,4,0,0.3182541636914575,93,
subesco_980,cnn,r2s0,global_oof,7,0.5787172011661808,38.70642055698568,109,89,99,94,122,100,38.70642055698568,0.3,0.3,0.7,0.3416252072968491,294,980,0.6153061224489796,38.46938775510204,0.5628571428571428,0.7142857142857143,0.3466003316749585,0.2857142857142857,0.4653061224489796,0.5726653053031476,0,9,0,0.35221853626523203,73,
subesco_980,cnn,r2s0,within_fold,7,0.6,39.051116507635605,134,123,126,129,136,126,39.051116507635605,0.09693877551020408,0.1,0.9030612244897959,0.11940298507462686,95,980,0.6153061224489796,38.46938775510204,0.6022222222222222,0.9183673469387755,0.1011608623548922,0.8367346938775511,0.8571428571428571,0.599606168358908,0,0,0,0.28857939561847906,111,
subesco_980,cnn,r2s0,within_fold,7,0.5770700636942675,40.288662817721985,120,101,109,115,130,116,40.288662817721985,0.1989795918367347,0.2,0.8010204081632653,0.24875621890547264,195,980,0.6153061224489796,38.46938775510204,0.57875,0.8163265306122449,0.23217247097844113,0.673469387755102,0.7346938775510204,0.5751236987213717,0,1,0,0.3182541636914575,94,
subesco_980,cnn,r2s0,within_fold,7,0.553623188405797,41.45349213935714,110,87,98,98,121,107,41.45349213935714,0.29591836734693877,0.3,0.7040816326530612,0.36650082918739635,290,980,0.6153061224489796,38.46938775510204,0.5628571428571428,0.7142857142857143,0.3466003316749585,0.5306122448979592,0.5897959183673469,0.5488494073423016,0,9,0,0.35221853626523203,69,
subesco_980,cnn,r2s1,global_oof,7,0.5827664399092971,40.786201249780056,136,120,123,133,130,128,40.786201249780056,0.1,0.1,0.9,0.12136752136752137,98,980,0.5969387755102041,40.306122448979586,0.5844444444444444,0.9183673469387755,0.10085470085470086,0.7142857142857143,0.789795918367347,0.5828653640181011,0,0,0,0.29801445899947293,112,
subesco_980,cnn,r2s1,global_oof,7,0.5676020408163265,41.207041276032626,122,100,102,124,125,115,41.207041276032626,0.2,0.2,0.8,0.23931623931623933,196,980,0.5969387755102041,40.306122448979586,0.56625,0.8163265306122449,0.22564102564102564,0.42857142857142855,0.6836734693877551,0.5701064377704291,0,4,0,0.3329496577449797,96,
subesco_980,cnn,r2s1,global_oof,7,0.5510204081632653,41.09720792651559,112,82,92,104,121,102,41.09720792651559,0.3,0.3,0.7,0.35384615384615387,294,980,0.5969387755102041,40.306122448979586,0.5457142857142857,0.7142857142857143,0.347008547008547,0.32653061224489793,0.5061224489795919,0.5522626094818541,0,8,0,0.36214998987507996,73,
subesco_980,cnn,r2s1,within_fold,7,0.584180790960452,40.63135814355237,132,121,121,134,134,129,40.63135814355237,0.09693877551020408,0.1,0.9030612244897959,0.11623931623931624,95,980,0.5969387755102041,40.306122448979586,0.5844444444444444,0.9183673469387755,0.10085470085470086,0.8163265306122449,0.8571428571428571,0.5841302288524161,0,0,0,0.29801445899947293,114,
subesco_980,cnn,r2s1,within_fold,7,0.5643312101910828,41.28113246559704,122,97,105,126,127,118,41.28113246559704,0.1989795918367347,0.2,0.8010204081632653,0.24273504273504273,195,980,0.5969387755102041,40.306122448979586,0.56625,0.8163265306122449,0.22564102564102564,0.7142857142857143,0.7142857142857143,0.5645457022361857,0,0,0,0.3329496577449797,90,
subesco_980,cnn,r2s1,within_fold,7,0.5362318840579711,42.6522245231918,114,76,95,107,119,107,42.6522245231918,0.29591836734693877,0.3,0.7040816326530612,0.36752136752136755,290,980,0.5969387755102041,40.306122448979586,0.5457142857142857,0.7142857142857143,0.347008547008547,0.5714285714285714,0.5897959183673469,0.5382663579889875,0,11,0,0.36214998987507996,72,
subesco_980,cnn,r2s2,global_oof,7,0.5895691609977324,40.94927047704231,135,127,123,126,121,119,40.94927047704231,0.1,0.1,0.9,0.1318864774624374,98,980,0.6112244897959184,38.87755102040816,0.5933333333333334,0.9183673469387755,0.10851419031719532,0.22448979591836735,0.5265306122448979,0.5976884722420437,0,3,0,0.23466229338153172,131,
subesco_980,cnn,r2s2,global_oof,7,0.5727040816326531,42.01530388535165,115,108,116,113,119,110,42.01530388535165,0.2,0.2,0.8,0.25041736227045075,196,980,0.6112244897959184,38.87755102040816,0.58125,0.8163265306122449,0.22370617696160267,0.02040816326530612,0.1,0.5833010149017979,0,4,0,0.2790321715637952,103,
subesco_980,cnn,r2s2,global_oof,7,0.5510204081632653,43.10479212691602,100,88,102,100,113,102,43.10479212691602,0.3,0.3,0.7,0.36894824707846413,294,980,0.6112244897959184,38.87755102040816,0.5542857142857143,0.7142857142857143,0.35225375626043404,0.0,0.05714285714285715,0.5767951303055456,1,5,1,0.32739464114654265,81,
subesco_980,cnn,r2s2,within_fold,7,0.592090395480226,39.9709001218564,134,122,127,133,129,125,39.9709001218564,0.09693877551020408,0.1,0.9030612244897959,0.12520868113522537,95,980,0.6112244897959184,38.87755102040816,0.5933333333333334,0.9183673469387755,0.10851419031719532,0.8163265306122449,0.8551020408163265,0.5918271281442528,0,0,0,0.23466229338153172,115,
subesco_980,cnn,r2s2,within_fold,7,0.5745222929936306,40.64650072555266,124,105,110,118,122,109,40.64650072555266,0.1989795918367347,0.2,0.8010204081632653,0.24707846410684475,195,980,0.6112244897959184,38.87755102040816,0.58125,0.8163265306122449,0.22370617696160267,0.6326530612244898,0.7326530612244898,0.5746584517775002,0,1,0,0.2790321715637952,97,
subesco_980,cnn,r2s2,within_fold,7,0.5579710144927537,41.563619907610864,114,92,102,94,111,96,41.563619907610864,0.29591836734693877,0.3,0.7040816326530612,0.3572621035058431,290,980,0.6112244897959184,38.87755102040816,0.5542857142857143,0.7142857142857143,0.35225375626043404,0.4897959183673469,0.5897959183673469,0.5554018383449433,0,10,0,0.32739464114654265,81,
subesco_980,hubert_base,r0s0,global_oof,7,0.41383219954648526,58.08832045473358,130,120,129,122,134,127,58.08832045473358,0.1,0.1,0.9,0.1531322505800464,98,980,0.43979591836734694,56.02040816326531,0.41444444444444445,0.9183673469387755,0.1345707656612529,0.8163265306122449,0.8163265306122449,0.41417197928233673,0,0,0,0.3671678059990461,120,
subesco_980,hubert_base,r0s0,global_oof,7,0.39285714285714285,59.7187815066064,115,103,117,104,130,112,59.7187815066064,0.2,0.2,0.8,0.2853828306264501,196,980,0.43979591836734694,56.02040816326531,0.39625,0.8163265306122449,0.26450116009280744,0.6326530612244898,0.6530612244897959,0.3926793932936561,0,4,0,0.436187831948663,103,
subesco_980,hubert_base,r0s0,global_oof,7,0.36588921282798836,61.94477179205109,105,85,105,88,117,103,61.94477179205109,0.3,0.3,0.7,0.4176334106728538,294,980,0.43979591836734694,56.02040816326531,0.36857142857142855,0.7142857142857143,0.4013921113689095,0.5306122448979592,0.5673469387755102,0.366841670968727,0,10,0,0.4907364368115052,83,
subesco_980,hubert_base,r0s0,within_fold,7,0.415819209039548,57.864343163429645,130,120,131,122,135,130,57.864343163429645,0.09693877551020408,0.1,0.9030612244897959,0.14617169373549885,95,980,0.43979591836734694,56.02040816326531,0.41444444444444445,0.9183673469387755,0.1345707656612529,0.8367346938775511,0.8571428571428571,0.4167556492526008,0,0,0,0.3671678059990461,117,
subesco_980,hubert_base,r0s0,within_fold,7,0.38471337579617837,60.3303393680104,118,99,117,105,129,118,60.3303393680104,0.1989795918367347,0.2,0.8010204081632653,0.29930394431554525,195,980,0.43979591836734694,56.02040816326531,0.39625,0.8163265306122449,0.26450116009280744,0.7346938775510204,0.7530612244897958,0.3864121890480221,0,0,0,0.436187831948663,99,
subesco_980,hubert_base,r0s0,within_fold,7,0.3652173913043478,62.04802777473356,105,88,102,88,120,106,62.04802777473356,0.29591836734693877,0.3,0.7040816326530612,0.41531322505800466,290,980,0.43979591836734694,56.02040816326531,0.36857142857142855,0.7142857142857143,0.4013921113689095,0.6122448979591837,0.6326530612244898,0.3690458606670032,0,11,0,0.4907364368115052,81,
subesco_980,hubert_base,r1s1,global_oof,7,0.41836734693877553,57.6037735223481,128,120,133,120,135,127,57.6037735223481,0.1,0.1,0.9,0.15753424657534246,98,980,0.44693877551020406,55.3061224489796,0.42777777777777776,0.9183673469387755,0.12100456621004566,0.673469387755102,0.8326530612244898,0.4190371214489149,0,1,0,0.3532782497472845,119,
subesco_980,hubert_base,r1s1,global_oof,7,0.39413265306122447,59.48437600593678,113,101,118,103,130,119,59.48437600593678,0.2,0.2,0.8,0.2945205479452055,196,980,0.44693877551020406,55.3061224489796,0.3975,0.8163265306122449,0.273972602739726,0.5306122448979592,0.673469387755102,0.39505478997224525,0,3,0,0.4180384948206093,100,
subesco_980,hubert_base,r1s1,global_oof,7,0.36005830903790087,61.6578100746023,99,76,107,92,125,102,61.6578100746023,0.3,0.3,0.7,0.4360730593607306,294,980,0.44693877551020406,55.3061224489796,0.36428571428571427,0.7142857142857143,0.4178082191780822,0.3673469387755102,0.5877551020408163,0.35980450891865623,0,9,0,0.4678017064455836,85,
subesco_980,hubert_base,r1s1,within_fold,7,0.42033898305084744,57.47076862828667,126,120,133,121,134,129,57.47076862828667,0.09693877551020408,0.1,0.9030612244897959,0.1506849315068493,95,980,0.44693877551020406,55.3061224489796,0.42777777777777776,0.9183673469387755,0.12100456621004566,0.7755102040816326,0.8142857142857143,0.4215888432196582,0,0,0,0.3532782497472845,122,
subesco_980,hubert_base,r1s1,within_fold,7,0.39490445859872614,59.24734387870918,114,98,119,106,129,117,59.24734387870918,0.1989795918367347,0.2,0.8010204081632653,0.2922374429223744,195,980,0.44693877551020406,55.3061224489796,0.3975,0.8163265306122449,0.273972602739726,0.6326530612244898,0.6897959183673469,0.3976480469048628,0,3,0,0.4180384948206093,102,
subesco_980,hubert_base,r1s1,within_fold,7,0.36231884057971014,61.7288495534276,100,80,111,91,122,99,61.7288495534276,0.29591836734693877,0.3,0.7040816326530612,0.4292237442922374,290,980,0.44693877551020406,55.3061224489796,0.36428571428571427,0.7142857142857143,0.4178082191780822,0.5306122448979592,0.5510204081632653,0.3631934218832458,0,8,0,0.4678017064455836,87,
subesco_980,hubert_base,r2s2,global_oof,7,0.3843537414965986,61.00241055304592,130,115,131,127,133,128,61.00241055304592,0.1,0.1,0.9,0.16911764705882354,98,980,0.4163265306122449,58.36734693877551,0.3988888888888889,0.9183673469387755,0.12009803921568628,0.7551020408163265,0.773469387755102,0.38366859444283746,0,0,0,0.3597638979442702,118,
subesco_980,hubert_base,r2s2,global_oof,7,0.36607142857142855,62.48355947376064,115,99,118,111,125,115,62.48355947376064,0.2,0.2,0.8,0.2965686274509804,196,980,0.4163265306122449,58.36734693877551,0.37625,0.8163265306122449,0.2622549019607843,0.5102040816326531,0.6510204081632652,0.3658494106185769,0,4,0,0.4218728334801343,101,
subesco_980,hubert_base,r2s2,global_oof,7,0.34839650145772594,63.254865167300586,104,79,107,97,118,96,63.254865167300586,0.3,0.3,0.7,0.41421568627450983,294,980,0.4163265306122449,58.36734693877551,0.35428571428571426,0.7142857142857143,0.39215686274509803,0.40816326530612246,0.563265306122449,0.34298709912216874,0,6,0,0.4839169976934721,85,
subesco_980,hubert_base,r2s2,within_fold,7,0.3954802259887006,60.054294434614775,131,121,126,127,132,127,60.054294434614775,0.09693877551020408,0.1,0.9030612244897959,0.14215686274509803,95,980,0.4163265306122449,58.36734693877551,0.3988888888888889,0.9183673469387755,0.12009803921568628,0.8163265306122449,0.8571428571428571,0.3975388469225464,0,0,0,0.3597638979442702,121,
subesco_980,hubert_base,r2s2,within_fold,7,0.37070063694267513,61.87070140131673,120,97,116,112,124,113,61.87070140131673,0.1989795918367347,0.2,0.8010204081632653,0.2867647058823529,195,980,0.4163265306122449,58.36734693877551,0.37625,0.8163265306122449,0.2622549019607843,0.6530612244897959,0.7530612244897958,0.37474199645292394,0,1,0,0.4218728334801343,103,
subesco_980,hubert_base,r2s2,within_fold,7,0.3507246376811594,63.197106227209986,103,79,105,100,117,97,63.197106227209986,0.29591836734693877,0.3,0.7040816326530612,0.4068627450980392,290,980,0.4163265306122449,58.36734693877551,0.35428571428571426,0.7142857142857143,0.39215686274509803,0.5918367346938775,0.6489795918367347,0.35299571411386826,0,9,0,0.4839169976934721,89,
subesco_980,resnet_se,r0s0,global_oof,7,0.5691609977324263,42.295192109405086,138,123,122,124,133,129,42.295192109405086,0.1,0.1,0.9,0.12084063047285463,98,980,0.5826530612244898,41.73469387755102,0.5744444444444444,0.9183673469387755,0.09457092819614711,0.4897959183673469,0.6122448979591837,0.5701756079480904,0,3,0,0.2745174820871765,113,
subesco_980,resnet_se,r0s0,global_oof,7,0.5548469387755102,42.98903547510102,117,102,110,106,131,121,42.98903547510102,0.2,0.2,0.8,0.2381786339754816,196,980,0.5826530612244898,41.73469387755102,0.5575,0.8163265306122449,0.21891418563922943,0.30612244897959184,0.4714285714285714,0.5542217442616629,0,5,0,0.32428504503208944,97,
subesco_980,resnet_se,r0s0,global_oof,7,0.5349854227405247,44.7343185439319,97,85,98,88,121,112,44.7343185439319,0.3,0.3,0.7,0.3572679509632224,294,980,0.5826530612244898,41.73469387755102,0.5385714285714286,0.7142857142857143,0.3397548161120841,0.22448979591836735,0.4306122448979592,0.5346361613185893,0,7,0,0.37188781420072,85,
subesco_980,resnet_se,r0s0,within_fold,7,0.5728813559322034,42.069359799615434,130,122,122,126,134,129,42.069359799615434,0.09693877551020408,0.1,0.9030612244897959,0.11208406304728546,95,980,0.5826530612244898,41.73469387755102,0.5744444444444444,0.9183673469387755,0.09457092819614711,0.8367346938775511,0.8367346938775511,0.5736859617035718,0,0,0,0.2745174820871765,122,
subesco_980,resnet_se,r0s0,within_fold,7,0.556687898089172,43.46985401505968,111,102,112,107,126,123,43.46985401505968,0.1989795918367347,0.2,0.8010204081632653,0.23467600700525393,195,980,0.5826530612244898,41.73469387755102,0.5575,0.8163265306122449,0.21891418563922943,0.6530612244897959,0.710204081632653,0.5582885191609476,0,2,0,0.32428504503208944,104,
subesco_980,resnet_se,r0s0,within_fold,7,0.5434782608695652,43.37923546209477,102,82,98,87,123,115,43.37923546209477,0.29591836734693877,0.3,0.7040816326530612,0.3432574430823117,290,980,0.5826530612244898,41.73469387755102,0.5385714285714286,0.7142857142857143,0.3397548161120841,0.5510204081632653,0.5877551020408163,0.5427715399603524,0,10,0,0.37188781420072,83,
subesco_980,resnet_se,r1s1,global_oof,7,0.5034013605442177,49.196880951882434,132,125,119,120,135,129,49.196880951882434,0.1,0.1,0.9,0.14779270633397312,98,980,0.5316326530612245,46.83673469387756,0.5088888888888888,0.9183673469387755,0.12092130518234165,0.6938775510204082,0.8163265306122449,0.5027258942274119,0,1,0,0.31852985743070844,122,
subesco_980,resnet_se,r1s1,global_oof,7,0.4872448979591837,50.31700381349696,119,101,109,99,127,122,50.31700381349696,0.2,0.2,0.8,0.2667946257197697,196,980,0.5316326530612245,46.83673469387756,0.48625,0.8163265306122449,0.2533589251439539,0.5510204081632653,0.6795918367346939,0.4859181666654922,0,3,0,0.35543560150488474,107,
subesco_980,resnet_se,r1s1,global_oof,7,0.47230320699708456,51.11625633054204,105,81,100,81,120,111,51.11625633054204,0.3,0.3,0.7,0.3781190019193858,294,980,0.5316326530612245,46.83673469387756,0.4614285714285714,0.7142857142857143,0.3800383877159309,0.40816326530612246,0.4653061224489796,0.4659665471904474,0,9,0,0.3957509069460512,88,
subesco_980,resnet_se,r1s1,within_fold,7,0.5062146892655367,48.93865223079422,134,125,118,124,133,129,48.93865223079422,0.09693877551020408,0.1,0.9030612244897959,0.1401151631477927,95,980,0.5316326530612245,46.83673469387756,0.5088888888888888,0.9183673469387755,0.12092130518234165,0.7551020408163265,0.8551020408163265,0.5061151448419678,0,0,0,0.31852985743070844,122,
subesco_980,resnet_se,r1s1,within_fold,7,0.4789808917197452,51.19193490354939,119,101,109,99,125,122,51.19193490354939,0.1989795918367347,0.2,0.8010204081632653,0.2783109404990403,195,980,0.5316326530612245,46.83673469387756,0.48625,0.8163265306122449,0.2533589251439539,0.673469387755102,0.7510204081632653,0.48038915134431964,0,1,0,0.35543560150488474,110,
subesco_980,resnet_se,r1s1,within_fold,7,0.45942028985507244,52.42366626919824,105,80,103,81,116,110,52.42366626919824,0.29591836734693877,0.3,0.7040816326530612,0.3915547024952015,290,980,0.5316326530612245,46.83673469387756,0.4614285714285714,0.7142857142857143,0.3800383877159309,0.5714285714285714,0.610204081632653,0.4600481492797083,0,12,0,0.3957509069460512,95,
subesco_980,resnet_se,r2s2,global_oof,7,0.5487528344671202,44.65328492423503,126,121,125,126,133,125,44.65328492423503,0.1,0.1,0.9,0.12477396021699819,98,980,0.5642857142857143,43.57142857142857,0.5511111111111111,0.9183673469387755,0.10307414104882459,0.8163265306122449,0.8367346938775511,0.5474741313869051,0,0,0,0.34089999397921633,126,
subesco_980,resnet_se,r2s2,global_oof,7,0.5344387755102041,45.657136647886965,112,107,112,111,123,106,45.657136647886965,0.2,0.2,0.8,0.2423146473779385,196,980,0.5642857142857143,43.57142857142857,0.53,0.8163265306122449,0.2332730560578662,0.6530612244897959,0.7326530612244898,0.5335054026857279,0,1,0,0.38833361887378043,113,
subesco_980,resnet_se,r2s2,global_oof,7,0.5029154518950437,47.959823250898296,102,88,100,87,117,96,47.959823250898296,0.3,0.3,0.7,0.37613019891500904,294,980,0.5642857142857143,43.57142857142857,0.5157142857142857,0.7142857142857143,0.3471971066907776,0.40816326530612246,0.5877551020408163,0.4985186141153279,0,9,0,0.4210805729968702,96,
subesco_980,resnet_se,r2s2,within_fold,7,0.5435028248587571,45.06129174222037,128,120,126,128,133,124,45.06129174222037,0.09693877551020408,0.1,0.9030612244897959,0.1301989150090416,95,980,0.5642857142857143,43.57142857142857,0.5511111111111111,0.9183673469387755,0.10307414104882459,0.8163265306122449,0.8551020408163265,0.5434659562506036,0,0,0,0.34089999397921633,126,
subesco_980,resnet_se,r2s2,within_fold,7,0.5337579617834395,45.75901310587482,113,106,110,107,122,111,45.75901310587482,0.1989795918367347,0.2,0.8010204081632653,0.2423146473779385,195,980,0.5642857142857143,43.57142857142857,0.53,0.8163265306122449,0.2332730560578662,0.673469387755102,0.7326530612244898,0.5328193812356898,0,1,0,0.38833361887378043,116,
subesco_980,resnet_se,r2s2,within_fold,7,0.5072463768115942,47.57104256067262,103,90,101,86,116,94,47.57104256067262,0.29591836734693877,0.3,0.7040816326530612,0.3670886075949367,290,980,0.5642857142857143,43.57142857142857,0.5157142857142857,0.7142857142857143,0.3471971066907776,0.5714285714285714,0.6306122448979592,0.5059450399905621,0,9,0,0.4210805729968702,100,
subesco_980,transformer,r0s0,global_oof,7,0.6303854875283447,36.33268385930343,132,125,122,119,133,127,36.33268385930343,0.1,0.1,0.9,0.12164296998420221,98,980,0.6459183673469387,35.40816326530613,0.6366666666666667,0.9183673469387755,0.0947867298578199,0.6938775510204082,0.7877551020408163,0.6321564942440497,0,1,0,0.27082050345382847,124,
subesco_980,transformer,r0s0,global_oof,7,0.6096938775510204,37.298733506997195,121,107,106,103,128,118,37.298733506997195,0.2,0.2,0.8,0.24486571879936808,196,980,0.6459183673469387,35.40816326530613,0.615,0.8163265306122449,0.22274881516587677,0.5306122448979592,0.5693877551020408,0.6095432633527215,0,4,0,0.30934978310439365,101,
subesco_980,transformer,r0s0,global_oof,7,0.5874635568513119,37.87794352922967,109,84,94,88,123,105,37.87794352922967,0.3,0.3,0.7,0.36334913112164297,294,980,0.6459183673469387,35.40816326530613,0.5885714285714285,0.7142857142857143,0.34913112164297,0.2857142857142857,0.4673469387755102,0.5839917373241141,0,10,0,0.3393716706803856,83,
subesco_980,transformer,r0s0,within_fold,7,0.632768361581921,36.00806186027924,127,126,121,125,138,129,36.00806186027924,0.09693877551020408,0.1,0.9030612244897959,0.11532385466034756,95,980,0.6459183673469387,35.40816326530613,0.6366666666666667,0.9183673469387755,0.0947867298578199,0.7959183673469388,0.8367346938775511,0.6308657105899685,0,0,0,0.27082050345382847,119,
subesco_980,transformer,r0s0,within_fold,7,0.6114649681528662,37.2303346212567,114,106,106,104,132,123,37.2303346212567,0.1989795918367347,0.2,0.8010204081632653,0.24170616113744076,195,980,0.6459183673469387,35.40816326530613,0.615,0.8163265306122449,0.22274881516587677,0.6530612244897959,0.710204081632653,0.6078892052115121,0,2,0,0.30934978310439365,100,
subesco_980,transformer,r0s0,within_fold,7,0.5855072463768116,38.25698069468306,102,84,92,94,128,110,38.25698069468306,0.29591836734693877,0.3,0.7040816326530612,0.3617693522906793,290,980,0.6459183673469387,35.40816326530613,0.5885714285714285,0.7142857142857143,0.34913112164297,0.5306122448979592,0.5489795918367346,0.5770285408589915,0,10,0,0.3393716706803856,80,
