level,model,replicate,variant,b,speaker,accepted_error,coverage,n,n_acc,n_err,n_err_acc,n_err_rej
ravdess,wavlm_base_plus_ft,r0s1,within_fold,0.1,11,0.39285714285714285,0.9333333333333333,60,56,25,22,3
ravdess,wavlm_base_plus_ft,r0s1,within_fold,0.1,12,0.48148148148148145,0.9,60,54,32,26,6
ravdess,wavlm_base_plus_ft,r0s1,within_fold,0.1,13,0.5660377358490566,0.8833333333333333,60,53,37,30,7
ravdess,wavlm_base_plus_ft,r0s1,within_fold,0.1,14,0.3076923076923077,0.8666666666666667,60,52,22,16,6
ravdess,wavlm_base_plus_ft,r0s1,within_fold,0.1,15,0.2545454545454545,0.9166666666666666,60,55,17,14,3
ravdess,wavlm_base_plus_ft,r0s1,within_fold,0.1,16,0.5,0.8666666666666667,60,52,33,26,7
ravdess,wavlm_base_plus_ft,r0s1,within_fold,0.1,17,0.4,0.9166666666666666,60,55,25,22,3
ravdess,wavlm_base_plus_ft,r0s1,within_fold,0.1,18,0.2631578947368421,0.95,60,57,17,15,2
ravdess,wavlm_base_plus_ft,r0s1,within_fold,0.1,19,0.35185185185185186,0.9,60,54,23,19,4
ravdess,wavlm_base_plus_ft,r0s1,within_fold,0.1,20,0.30357142857142855,0.9333333333333333,60,56,19,17,2
ravdess,wavlm_base_plus_ft,r0s1,within_fold,0.1,21,0.39622641509433965,0.8833333333333333,60,53,27,21,6
ravdess,wavlm_base_plus_ft,r0s1,within_fold,0.1,22,0.5892857142857143,0.9333333333333333,60,56,35,33,2
ravdess,wavlm_base_plus_ft,r0s1,within_fold,0.1,23,0.48,0.8333333333333334,60,50,32,24,8
ravdess,wavlm_base_plus_ft,r0s1,within_fold,0.1,24,0.32142857142857145,0.9333333333333333,60,56,22,18,4
ravdess,wavlm_base_plus_ft,r0s1,within_fold,0.2,01,0.25,0.8,60,48,19,12,7
ravdess,wavlm_base_plus_ft,r0s1,within_fold,0.2,02,0.25925925925925924,0.9,60,54,17,14,3
ravdess,wavlm_base_plus_ft,r0s1,within_fold,0.2,03,0.2826086956521739,0.7666666666666667,60,46,23,13,10
ravdess,wavlm_base_plus_ft,r0s1,within_fold,0.2,04,0.45098039215686275,0.85,60,51,30,23,7
ravdess,wavlm_base_plus_ft,r0s1,within_fold,0.2,05,0.44680851063829785,0.7833333333333333,60,47,30,21,9
ravdess,wavlm_base_plus_ft,r0s1,within_fold,0.2,06,0.2641509433962264,0.8833333333333333,60,53,17,14,3
ravdess,wavlm_base_plus_ft,r0s1,within_fold,0.2,07,0.3409090909090909,0.7457627118644068,59,44,25,15,10
ravdess,wavlm_base_plus_ft,r0s1,within_fold,0.2,08,0.12,0.8333333333333334,60,50,14,6,8
ravdess,wavlm_base_plus_ft,r0s1,within_fold,0.2,09,0.5576923076923077,0.8666666666666667,60,52,33,29,4
ravdess,wavlm_base_plus_ft,r0s1,within_fold,0.2,10,0.3409090909090909,0.7333333333333333,60,44,28,15,13
ravdess,wavlm_base_plus_ft,r0s1,within_fold,0.2,11,0.3333333333333333,0.75,60,45,25,15,10
ravdess,wavlm_base_plus_ft,r0s1,within_fold,0.2,12,0.45098039215686275,0.85,60,51,32,23,9
ravdess,wavlm_base_plus_ft,r0s1,within_fold,0.2,13,0.5555555555555556,0.75,60,45,37,25,12
ravdess,wavlm_base_plus_ft,r0s1,within_fold,0.2,14,0.2857142857142857,0.7,60,42,22,12,10
ravdess,wavlm_base_plus_ft,r0s1,within_fold,0.2,15,0.22916666666666666,0.8,60,48,17,11,6
ravdess,wavlm_base_plus_ft,r0s1,within_fold,0.2,16,0.4782608695652174,0.7666666666666667,60,46,33,22,11
ravdess,wavlm_base_plus_ft,r0s1,within_fold,0.2,17,0.3404255319148936,0.7833333333333333,60,47,25,16,9
ravdess,wavlm_base_plus_ft,r0s1,within_fold,0.2,18,0.2222222222222222,0.9,60,54,17,12,5
ravdess,wavlm_base_plus_ft,r0s1,within_fold,0.2,19,0.26666666666666666,0.75,60,45,23,12,11
ravdess,wavlm_base_plus_ft,r0s1,within_fold,0.2,20,0.26,0.8333333333333334,60,50,19,13,6
ravdess,wavlm_base_plus_ft,r0s1,within_fold,0.2,21,0.36,0.8333333333333334,60,50,27,18,9
ravdess,wavlm_base_plus_ft,r0s1,within_fold,0.2,22,0.5882352941176471,0.85,60,51,35,30,5
ravdess,wavlm_base_plus_ft,r0s1,within_fold,0.2,23,0.4883720930232558,0.7166666666666667,60,43,32,21,11
ravdess,wavlm_base_plus_ft,r0s1,within_fold,0.2,24,0.2608695652173913,0.7666666666666667,60,46,22,12,10
ravdess,wavlm_base_plus_ft,r0s1,within_fold,0.3,01,0.24390243902439024,0.6833333333333333,60,41,19,10,9
ravdess,wavlm_base_plus_ft,r0s1,within_fold,0.3,02,0.24,0.8333333333333334,60,50,17,12,5
ravdess,wavlm_base_plus_ft,r0s1,within_fold,0.3,03,0.17142857142857143,0.5833333333333334,60,35,23,6,17
ravdess,wavlm_base_plus_ft,r0s1,within_fold,0.3,04,0.36363636363636365,0.7333333333333333,60,44,30,16,14
ravdess,wavlm_base_plus_ft,r0s1,within_fold,0.3,05,0.4418604651162791,0.7166666666666667,60,43,30,19,11
ravdess,wavlm_base_plus_ft,r0s1,within_fold,0.3,06,0.24489795918367346,0.8166666666666667,60,49,17,12,5
ravdess,wavlm_base_plus_ft,r0s1,within_fold,0.3,07,0.3333333333333333,0.6610169491525424,59,39,25,13,12
ravdess,wavlm_base_plus_ft,r0s1,within_fold,0.3,08,0.0851063829787234,0.7833333333333333,60,47,14,4,10
ravdess,wavlm_base_plus_ft,r0s1,within_fold,0.3,09,0.5714285714285714,0.7,60,42,33,24,9
ravdess,wavlm_base_plus_ft,r0s1,within_fold,0.3,10,0.23529411764705882,0.5666666666666667,60,34,28,8,20
ravdess,wavlm_base_plus_ft,r0s1,within_fold,0.3,11,0.23684210526315788,0.6333333333333333,60,38,25,9,16
ravdess,wavlm_base_plus_ft,r0s1,within_fold,0.3,12,0.4090909090909091,0.7333333333333333,60,44,32,18,14
ravdess,wavlm_base_plus_ft,r0s1,within_fold,0.3,13,0.5384615384615384,0.65,60,39,37,21,16
ravdess,wavlm_base_plus_ft,r0s1,within_fold,0.3,14,0.2222222222222222,0.6,60,36,22,8,14
ravdess,wavlm_base_plus_ft,r0s1,within_fold,0.3,15,0.2,0.75,60,45,17,9,8
ravdess,wavlm_base_plus_ft,r0s1,within_fold,0.3,16,0.4634146341463415,0.6833333333333333,60,41,33,19,14
ravdess,wavlm_base_plus_ft,r0s1,within_fold,0.3,17,0.30952380952380953,0.7,60,42,25,13,12
ravdess,wavlm_base_plus_ft,r0s1,within_fold,0.3,18,0.22448979591836735,0.8166666666666667,60,49,17,11,6
ravdess,wavlm_base_plus_ft,r0s1,within_fold,0.3,19,0.225,0.6666666666666666,60,40,23,9,14
ravdess,wavlm_base_plus_ft,r0s1,within_fold,0.3,20,0.28888888888888886,0.75,60,45,19,13,6
ravdess,wavlm_base_plus_ft,r0s1,within_fold,0.3,21,0.3541666666666667,0.8,60,48,27,17,10
ravdess,wavlm_base_plus_ft,r0s1,within_fold,0.3,22,0.5681818181818182,0.7333333333333333,60,44,35,25,10
ravdess,wavlm_base_plus_ft,r0s1,within_fold,0.3,23,0.45454545454545453,0.55,60,33,32,15,17
ravdess,wavlm_base_plus_ft,r0s1,within_fold,0.3,24,0.275,0.6666666666666666,60,40,22,11,11
ravdess,wavlm_base_plus,r0s0,global_oof,0.1,01,0.2857142857142857,0.8166666666666667,60,49,21,14,7
ravdess,wavlm_base_plus,r0s0,global_oof,0.1,02,0.23076923076923078,0.8666666666666667,60,52,18,12,6
ravdess,wavlm_base_plus,r0s0,global_oof,0.1,03,0.19298245614035087,0.95,60,57,12,11,1
ravdess,wavlm_base_plus,r0s0,global_oof,0.1,04,0.2777777777777778,0.9,60,54,19,15,4
ravdess,wavlm_base_plus,r0s0,global_oof,0.1,05,0.5084745762711864,0.9833333333333333,60,59,31,30,1
ravdess,wavlm_base_plus,r0s0,global_oof,0.1,06,0.3103448275862069,0.9666666666666667,60,58,19,18,1
ravdess,wavlm_base_plus,r0s0,global_oof,0.1,07,0.2641509433962264,0.8983050847457628,59,53,18,14,4
ravdess,wavlm_base_plus,r0s0,global_oof,0.1,08,0.23214285714285715,0.9333333333333333,60,56,15,13,2
ravdess,wavlm_base_plus,r0s0,global_oof,0.1,09,0.6551724137931034,0.9666666666666667,60,58,40,38,2
ravdess,wavlm_base_plus,r0s0,global_oof,0.1,10,0.38,0.8333333333333334,60,50,23,19,4
ravdess,wavlm_base_plus,r0s0,global_oof,0.1,11,0.3137254901960784,0.85,60,51,21,16,5
ravdess,wavlm_base_plus,r0s0,global_oof,0.1,12,0.19607843137254902,0.85,60,51,15,10,5
ravdess,wavlm_base_plus,r0s0,global_oof,0.1,13,0.5555555555555556,0.9,60,54,34,30,4
ravdess,wavlm_base_plus,r0s0,global_oof,0.1,14,0.25,0.9333333333333333,60,56,17,14,3
ravdess,wavlm_base_plus,r0s0,global_oof,0.1,15,0.35185185185185186,0.9,60,54,23,19,4
ravdess,wavlm_base_plus,r0s0,global_oof,0.1,16,0.20754716981132076,0.8833333333333333,60,53,15,11,4
ravdess,wavlm_base_plus,r0s0,global_oof,0.1,17,0.32653061224489793,0.8166666666666667,60,49,26,16,10
ravdess,wavlm_base_plus,r0s0,global_oof,0.1,18,0.3508771929824561,0.95,60,57,21,20,1
ravdess,wavlm_base_plus,r0s0,global_oof,0.1,19,0.25925925925925924,0.9,60,54,19,14,5
ravdess,wavlm_base_plus,r0s0,global_oof,0.1,20,0.2857142857142857,0.9333333333333333,60,56,18,16,2
ravdess,wavlm_base_plus,r0s0,global_oof,0.1,21,0.3269230769230769,0.8666666666666667,60,52,21,17,4
ravdess,wavlm_base_plus,r0s0,global_oof,0.1,22,0.42,0.8333333333333334,60,50,28,21,7
ravdess,wavlm_base_plus,r0s0,global_oof,0.1,23,0.4727272727272727,0.9166666666666666,60,55,31,26,5
ravdess,wavlm_base_plus,r0s0,global_oof,0.1,24,0.2413793103448276,0.9666666666666667,60,58,16,14,2
ravdess,wavlm_base_plus,r0s0,global_oof,0.2,01,0.25,0.7333333333333333,60,44,21,11,10
ravdess,wavlm_base_plus,r0s0,global_oof,0.2,02,0.1875,0.8,60,48,18,9,9
ravdess,wavlm_base_plus,r0s0,global_oof,0.2,03,0.18867924528301888,0.8833333333333333,60,53,12,10,2
ravdess,wavlm_base_plus,r0s0,global_oof,0.2,04,0.24489795918367346,0.8166666666666667,60,49,19,12,7
ravdess,wavlm_base_plus,r0s0,global_oof,0.2,05,0.5,0.9,60,54,31,27,4
ravdess,wavlm_base_plus,r0s0,global_oof,0.2,06,0.23529411764705882,0.85,60,51,19,12,7
ravdess,wavlm_base_plus,r0s0,global_oof,0.2,07,0.25,0.8135593220338984,59,48,18,12,6
ravdess,wavlm_base_plus,r0s0,global_oof,0.2,08,0.16666666666666666,0.8,60,48,15,8,7
ravdess,wavlm_base_plus,r0s0,global_oof,0.2,09,0.6607142857142857,0.9333333333333333,60,56,40,37,3
ravdess,wavlm_base_plus,r0s0,global_oof,0.2,10,0.38095238095238093,0.7,60,42,23,16,7
ravdess,wavlm_base_plus,r0s0,global_oof,0.2,11,0.2708333333333333,0.8,60,48,21,13,8
ravdess,wavlm_base_plus,r0s0,global_oof,0.2,12,0.17391304347826086,0.7666666666666667,60,46,15,8,7
ravdess,wavlm_base_plus,r0s0,global_oof,0.2,13,0.43902439024390244,0.6833333333333333,60,41,34,18,16
ravdess,wavlm_base_plus,r0s0,global_oof,0.2,14,0.23529411764705882,0.85,60,51,17,12,5
ravdess,wavlm_base_plus,r0s0,global_oof,0.2,15,0.3404255319148936,0.7833333333333333,60,47,23,16,7
ravdess,wavlm_base_plus,r0s0,global_oof,0.2,16,0.1702127659574468,0.7833333333333333,60,47,15,8,7
ravdess,wavlm_base_plus,r0s0,global_oof,0.2,17,0.3,0.6666666666666666,60,40,26,12,14
ravdess,wavlm_base_plus,r0s0,global_oof,0.2,18,0.3076923076923077,0.8666666666666667,60,52,21,16,5
ravdess,wavlm_base_plus,r0s0,global_oof,0.2,19,0.20408163265306123,0.8166666666666667,60,49,19,10,9
ravdess,wavlm_base_plus,r0s0,global_oof,0.2,20,0.29411764705882354,0.85,60,51,18,15,3
ravdess,wavlm_base_plus,r0s0,global_oof,0.2,21,0.2765957446808511,0.7833333333333333,60,47,21,13,8
ravdess,wavlm_base_plus,r0s0,global_oof,0.2,22,0.3333333333333333,0.6,60,36,28,12,16
ravdess,wavlm_base_plus,r0s0,global_oof,0.2,23,0.40816326530612246,0.8166666666666667,60,49,31,20,11
ravdess,wavlm_base_plus,r0s0,global_oof,0.2,24,0.21818181818181817,0.9166666666666666,60,55,16,12,4
ravdess,wavlm_base_plus,r0s0,global_oof,0.3,01,0.2571428571428571,0.5833333333333334,60,35,21,9,12
ravdess,wavlm_base_plus,r0s0,global_oof,0.3,02,0.14285714285714285,0.7,60,42,18,6,12
ravdess,wavlm_base_plus,r0s0,global_oof,0.3,03,0.16666666666666666,0.8,60,48,12,8,4
ravdess,wavlm_base_plus,r0s0,global_oof,0.3,04,0.2,0.6666666666666666,60,40,19,8,11
ravdess,wavlm_base_plus,r0s0,global_oof,0.3,05,0.46938775510204084,0.8166666666666667,60,49,31,23,8
ravdess,wavlm_base_plus,r0s0,global_oof,0.3,06,0.20408163265306123,0.8166666666666667,60,49,19,10,9
ravdess,wavlm_base_plus,r0s0,global_oof,0.3,07,0.21951219512195122,0.6949152542372882,59,41,18,9,9
ravdess,wavlm_base_plus,r0s0,global_oof,0.3,08,0.0975609756097561,0.6833333333333333,60,41,15,4,11
ravdess,wavlm_base_plus,r0s0,global_oof,0.3,09,0.6458333333333334,0.8,60,48,40,31,9
ravdess,wavlm_base_plus,r0s0,global_oof,0.3,10,0.3055555555555556,0.6,60,36,23,11,12
ravdess,wavlm_base_plus,r0s0,global_oof,0.3,11,0.23255813953488372,0.7166666666666667,60,43,21,10,11
ravdess,wavlm_base_plus,r0s0,global_oof,0.3,12,0.07894736842105263,0.6333333333333333,60,38,15,3,12
ravdess,wavlm_base_plus,r0s0,global_oof,0.3,13,0.35294117647058826,0.5666666666666667,60,34,34,12,22
ravdess,wavlm_base_plus,r0s0,global_oof,0.3,14,0.18181818181818182,0.7333333333333333,60,44,17,8,9
ravdess,wavlm_base_plus,r0s0,global_oof,0.3,15,0.34782608695652173,0.7666666666666667,60,46,23,16,7
ravdess,wavlm_base_plus,r0s0,global_oof,0.3,16,0.0975609756097561,0.6833333333333333,60,41,15,4,11
ravdess,wavlm_base_plus,r0s0,global_oof,0.3,17,0.2571428571428571,0.5833333333333334,60,35,26,9,17
ravdess,wavlm_base_plus,r0s0,global_oof,0.3,18,0.2727272727272727,0.7333333333333333,60,44,21,12,9
ravdess,wavlm_base_plus,r0s0,global_oof,0.3,19,0.1951219512195122,0.6833333333333333,60,41,19,8,11
ravdess,wavlm_base_plus,r0s0,global_oof,0.3,20,0.23404255319148937,0.7833333333333333,60,47,18,11,7
ravdess,wavlm_base_plus,r0s0,global_oof,0.3,21,0.21951219512195122,0.6833333333333333,60,41,21,9,12
ravdess,wavlm_base_plus,r0s0,global_oof,0.3,22,0.3,0.5,60,30,28,9,19
ravdess,wavlm_base_plus,r0s0,global_oof,0.3,23,0.4,0.75,60,45,31,18,13
ravdess,wavlm_base_plus,r0s0,global_oof,0.3,24,0.22,0.8333333333333334,60,50,16,11,5
ravdess,wavlm_base_plus,r0s0,within_fold,0.1,01,0.3,0.8333333333333334,60,50,21,15,6
ravdess,wavlm_base_plus,r0s0,within_fold,0.1,02,0.24528301886792453,0.8833333333333333,60,53,18,13,5
ravdess,wavlm_base_plus,r0s0,within_fold,0.1,03,0.19642857142857142,0.9333333333333333,60,56,12,11,1
ravdess,wavlm_base_plus,r0s0,within_fold,0.1,04,0.2777777777777778,0.9,60,54,19,15,4
ravdess,wavlm_base_plus,r0s0,within_fold,0.1,05,0.5084745762711864,0.9833333333333333,60,59,31,30,1
ravdess,wavlm_base_plus,r0s0,within_fold,0.1,06,0.2857142857142857,0.9333333333333333,60,56,19,16,3
ravdess,wavlm_base_plus,r0s0,within_fold,0.1,07,0.2641509433962264,0.8983050847457628,59,53,18,14,4
ravdess,wavlm_base_plus,r0s0,within_fold,0.1,08,0.2222222222222222,0.9,60,54,15,12,3
ravdess,wavlm_base_plus,r0s0,within_fold,0.1,09,0.6551724137931034,0.9666666666666667,60,58,40,38,2
ravdess,wavlm_base_plus,r0s0,within_fold,0.1,10,0.3684210526315789,0.95,60,57,23,21,2
ravdess,wavlm_base_plus,r0s0,within_fold,0.1,11,0.3137254901960784,0.85,60,51,21,16,5
ravdess,wavlm_base_plus,r0s0,within_fold,0.1,12,0.19607843137254902,0.85,60,51,15,10,5
ravdess,wavlm_base_plus,r0s0,within_fold,0.1,13,0.5106382978723404,0.7833333333333333,60,47,34,24,10
ravdess,wavlm_base_plus,r0s0,within_fold,0.1,14,0.25,0.9333333333333333,60,56,17,14,3
ravdess,wavlm_base_plus,r0s0,within_fold,0.1,15,0.35185185185185186,0.9,60,54,23,19,4
ravdess,wavlm_base_plus,r0s0,within_fold,0.1,16,0.20754716981132076,0.8833333333333333,60,53,15,11,4
ravdess,wavlm_base_plus,r0s0,within_fold,0.1,17,0.35294117647058826,0.85,60,51,26,18,8
ravdess,wavlm_base_plus,r0s0,within_fold,0.1,18,0.3508771929824561,0.95,60,57,21,20,1
ravdess,wavlm_base_plus,r0s0,within_fold,0.1,19,0.2545454545454545,0.9166666666666666,60,55,19,14,5
ravdess,wavlm_base_plus,r0s0,within_fold,0.1,20,0.2857142857142857,0.9333333333333333,60,56,18,16,2
ravdess,wavlm_base_plus,r0s0,within_fold,0.1,21,0.32075471698113206,0.8833333333333333,60,53,21,17,4
ravdess,wavlm_base_plus,r0s0,within_fold,0.1,22,0.42,0.8333333333333334,60,50,28,21,7
ravdess,wavlm_base_plus,r0s0,within_fold,0.1,23,0.4727272727272727,0.9166666666666666,60,55,31,26,5
ravdess,wavlm_base_plus,r0s0,within_fold,0.1,24,0.22807017543859648,0.95,60,57,16,13,3
ravdess,wavlm_base_plus,r0s0,within_fold,0.2,01,0.24444444444444444,0.75,60,45,21,11,10
ravdess,wavlm_base_plus,r0s0,within_fold,0.2,02,0.21568627450980393,0.85,60,51,18,11,7
ravdess,wavlm_base_plus,r0s0,within_fold,0.2,03,0.18867924528301888,0.8833333333333333,60,53,12,10,2
ravdess,wavlm_base_plus,r0s0,within_fold,0.2,04,0.2391304347826087,0.7666666666666667,60,46,19,11,8
ravdess,wavlm_base_plus,r0s0,within_fold,0.2,05,0.4909090909090909,0.9166666666666666,60,55,31,27,4
ravdess,wavlm_base_plus,r0s0,within_fold,0.2,06,0.23529411764705882,0.85,60,51,19,12,7
ravdess,wavlm_base_plus,r0s0,within_fold,0.2,07,0.2653061224489796,0.8305084745762712,59,49,18,13,5
ravdess,wavlm_base_plus,r0s0,within_fold,0.2,08,0.11363636363636363,0.7333333333333333,60,44,15,5,10
ravdess,wavlm_base_plus,r0s0,within_fold,0.2,09,0.6666666666666666,0.95,60,57,40,38,2
ravdess,wavlm_base_plus,r0s0,within_fold,0.2,10,0.4,0.75,60,45,23,18,5
ravdess,wavlm_base_plus,r0s0,within_fold,0.2,11,0.2708333333333333,0.8,60,48,21,13,8
ravdess,wavlm_base_plus,r0s0,within_fold,0.2,12,0.17391304347826086,0.7666666666666667,60,46,15,8,7
ravdess,wavlm_base_plus,r0s0,within_fold,0.2,13,0.40540540540540543,0.6166666666666667,60,37,34,15,19
ravdess,wavlm_base_plus,r0s0,within_fold,0.2,14,0.23529411764705882,0.85,60,51,17,12,5
ravdess,wavlm_base_plus,r0s0,within_fold,0.2,15,0.3404255319148936,0.7833333333333333,60,47,23,16,7
ravdess,wavlm_base_plus,r0s0,within_fold,0.2,16,0.15217391304347827,0.7666666666666667,60,46,15,7,8
ravdess,wavlm_base_plus,r0s0,within_fold,0.2,17,0.36363636363636365,0.7333333333333333,60,44,26,16,10
ravdess,wavlm_base_plus,r0s0,within_fold,0.2,18,0.2653061224489796,0.8166666666666667,60,49,21,13,8
ravdess,wavlm_base_plus,r0s0,within_fold,0.2,19,0.20408163265306123,0.8166666666666667,60,49,19,10,9
ravdess,wavlm_base_plus,r0s0,within_fold,0.2,20,0.29411764705882354,0.85,60,51,18,15,3
ravdess,wavlm_base_plus,r0s0,within_fold,0.2,21,0.2765957446808511,0.7833333333333333,60,47,21,13,8
ravdess,wavlm_base_plus,r0s0,within_fold,0.2,22,0.3684210526315789,0.6333333333333333,60,38,28,14,14
ravdess,wavlm_base_plus,r0s0,within_fold,0.2,23,0.3958333333333333,0.8,60,48,31,19,12
ravdess,wavlm_base_plus,r0s0,within_fold,0.2,24,0.21818181818181817,0.9166666666666666,60,55,16,12,4
ravdess,wavlm_base_plus,r0s0,within_fold,0.3,01,0.2702702702702703,0.6166666666666667,60,37,21,10,11
ravdess,wavlm_base_plus,r0s0,within_fold,0.3,02,0.17777777777777778,0.75,60,45,18,8,10
ravdess,wavlm_base_plus,r0s0,within_fold,0.3,03,0.17391304347826086,0.7666666666666667,60,46,12,8,4
ravdess,wavlm_base_plus,r0s0,within_fold,0.3,04,0.2,0.6666666666666666,60,40,19,8,11
ravdess,wavlm_base_plus,r0s0,within_fold,0.3,05,0.4807692307692308,0.8666666666666667,60,52,31,25,6
ravdess,wavlm_base_plus,r0s0,within_fold,0.3,06,0.1956521739130435,0.7666666666666667,60,46,19,9,10
ravdess,wavlm_base_plus,r0s0,within_fold,0.3,07,0.23809523809523808,0.711864406779661,59,42,18,10,8
ravdess,wavlm_base_plus,r0s0,within_fold,0.3,08,0.0975609756097561,0.6833333333333333,60,41,15,4,11
ravdess,wavlm_base_plus,r0s0,within_fold,0.3,09,0.66,0.8333333333333334,60,50,40,33,7
ravdess,wavlm_base_plus,r0s0,within_fold,0.3,10,0.34210526315789475,0.6333333333333333,60,38,23,13,10
ravdess,wavlm_base_plus,r0s0,within_fold,0.3,11,0.23809523809523808,0.7,60,42,21,10,11
ravdess,wavlm_base_plus,r0s0,within_fold,0.3,12,0.07894736842105263,0.6333333333333333,60,38,15,3,12
ravdess,wavlm_base_plus,r0s0,within_fold,0.3,13,0.34375,0.5333333333333333,60,32,34,11,23
ravdess,wavlm_base_plus,r0s0,within_fold,0.3,14,0.18181818181818182,0.7333333333333333,60,44,17,8,9
ravdess,wavlm_base_plus,r0s0,within_fold,0.3,15,0.34782608695652173,0.7666666666666667,60,46,23,16,7
ravdess,wavlm_base_plus,r0s0,within_fold,0.3,16,0.0975609756097561,0.6833333333333333,60,41,15,4,11
ravdess,wavlm_base_plus,r0s0,within_fold,0.3,17,0.3157894736842105,0.6333333333333333,60,38,26,12,14
ravdess,wavlm_base_plus,r0s0,within_fold,0.3,18,0.2727272727272727,0.7333333333333333,60,44,21,12,9
ravdess,wavlm_base_plus,r0s0,within_fold,0.3,19,0.19047619047619047,0.7,60,42,19,8,11
ravdess,wavlm_base_plus,r0s0,within_fold,0.3,20,0.23404255319148937,0.7833333333333333,60,47,18,11,7
ravdess,wavlm_base_plus,r0s0,within_fold,0.3,21,0.2,0.6666666666666666,60,40,21,8,13
ravdess,wavlm_base_plus,r0s0,within_fold,0.3,22,0.3,0.5,60,30,28,9,19
ravdess,wavlm_base_plus,r0s0,within_fold,0.3,23,0.38095238095238093,0.7,60,42,31,16,15
ravdess,wavlm_base_plus,r0s0,within_fold,0.3,24,0.2,0.75,60,45,16,9,7
ravdess,wavlm_base_plus,r1s1,global_oof,0.1,01,0.36,0.8333333333333334,60,50,24,18,6
ravdess,wavlm_base_plus,r1s1,global_oof,0.1,02,0.2777777777777778,0.9,60,54,18,15,3
ravdess,wavlm_base_plus,r1s1,global_oof,0.1,03,0.21428571428571427,0.9333333333333333,60,56,13,12,1
ravdess,wavlm_base_plus,r1s1,global_oof,0.1,04,0.3090909090909091,0.9166666666666666,60,55,21,17,4
ravdess,wavlm_base_plus,r1s1,global_oof,0.1,05,0.5263157894736842,0.95,60,57,31,30,1
ravdess,wavlm_base_plus,r1s1,global_oof,0.1,06,0.22807017543859648,0.95,60,57,15,13,2
ravdess,wavlm_base_plus,r1s1,global_oof,0.1,07,0.26785714285714285,0.9491525423728814,59,56,18,15,3
ravdess,wavlm_base_plus,r1s1,global_oof,0.1,08,0.14285714285714285,0.8166666666666667,60,49,17,7,10
ravdess,wavlm_base_plus,r1s1,global_oof,0.1,09,0.6101694915254238,0.9833333333333333,60,59,37,36,1
ravdess,wavlm_base_plus,r1s1,global_oof,0.1,10,0.2857142857142857,0.8166666666666667,60,49,17,14,3
ravdess,wavlm_base_plus,r1s1,global_oof,0.1,11,0.33962264150943394,0.8833333333333333,60,53,23,18,5
ravdess,wavlm_base_plus,r1s1,global_oof,0.1,12,0.21052631578947367,0.95,60,57,14,12,2
ravdess,wavlm_base_plus,r1s1,global_oof,0.1,13,0.5740740740740741,0.9,60,54,35,31,4
ravdess,wavlm_base_plus,r1s1,global_oof,0.1,14,0.2222222222222222,0.9,60,54,17,12,5
ravdess,wavlm_base_plus,r1s1,global_oof,0.1,15,0.32653061224489793,0.8166666666666667,60,49,24,16,8
ravdess,wavlm_base_plus,r1s1,global_oof,0.1,16,0.08163265306122448,0.8166666666666667,60,49,10,4,6
ravdess,wavlm_base_plus,r1s1,global_oof,0.1,17,0.5094339622641509,0.8833333333333333,60,53,32,27,5
ravdess,wavlm_base_plus,r1s1,global_oof,0.1,18,0.2982456140350877,0.95,60,57,18,17,1
ravdess,wavlm_base_plus,r1s1,global_oof,0.1,19,0.28846153846153844,0.8666666666666667,60,52,20,15,5
ravdess,wavlm_base_plus,r1s1,global_oof,0.1,20,0.2807017543859649,0.95,60,57,17,16,1
ravdess,wavlm_base_plus,r1s1,global_oof,0.1,21,0.3684210526315789,0.95,60,57,23,21,2
ravdess,wavlm_base_plus,r1s1,global_oof,0.1,22,0.28,0.8333333333333334,60,50,21,14,7
ravdess,wavlm_base_plus,r1s1,global_oof,0.1,23,0.47368421052631576,0.95,60,57,29,27,2
ravdess,wavlm_base_plus,r1s1,global_oof,0.1,24,0.2727272727272727,0.9166666666666666,60,55,18,15,3
ravdess,wavlm_base_plus,r1s1,global_oof,0.2,01,0.3157894736842105,0.6333333333333333,60,38,24,12,12
ravdess,wavlm_base_plus,r1s1,global_oof,0.2,02,0.24489795918367346,0.8166666666666667,60,49,18,12,6
ravdess,wavlm_base_plus,r1s1,global_oof,0.2,03,0.2037037037037037,0.9,60,54,13,11,2
ravdess,wavlm_base_plus,r1s1,global_oof,0.2,04,0.2553191489361702,0.7833333333333333,60,47,21,12,9
ravdess,wavlm_base_plus,r1s1,global_oof,0.2,05,0.5,0.8666666666666667,60,52,31,26,5
ravdess,wavlm_base_plus,r1s1,global_oof,0.2,06,0.19230769230769232,0.8666666666666667,60,52,15,10,5
ravdess,wavlm_base_plus,r1s1,global_oof,0.2,07,0.23076923076923078,0.8813559322033898,59,52,18,12,6
ravdess,wavlm_base_plus,r1s1,global_oof,0.2,08,0.1,0.6666666666666666,60,40,17,4,13
ravdess,wavlm_base_plus,r1s1,global_oof,0.2,09,0.5818181818181818,0.9166666666666666,60,55,37,32,5
ravdess,wavlm_base_plus,r1s1,global_oof,0.2,10,0.3076923076923077,0.65,60,39,17,12,5
ravdess,wavlm_base_plus,r1s1,global_oof,0.2,11,0.2916666666666667,0.8,60,48,23,14,9
ravdess,wavlm_base_plus,r1s1,global_oof,0.2,12,0.17647058823529413,0.85,60,51,14,9,5
ravdess,wavlm_base_plus,r1s1,global_oof,0.2,13,0.5416666666666666,0.8,60,48,35,26,9
